Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.625.188,1,1,93
2,HIGHEST IN THE ROOM,Travis Scott,5.225.000,1,2,15
3,Circles,Post Malone,4.525.653,1,3,50
4,Señorita,Shawn Mendes; Camila Cabello,4.232.602,1,4,120
5,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.986.792,5,5,29
6,Someone You Loved,Lewis Capaldi,3.467.103,4,6,279
7,Lights Up,Harry Styles,3.078.478,3,8,8
8,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,3.020.778,5,7,15
9,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.961.538,3,9,113
10,hot girl bummer,blackbear,2.797.021,10,11,57
11,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.775.120,2,12,92
12,How Do You Sleep?,Sam Smith,2.761.717,7,10,92
13,Lalala,Y2K; bbno$,2.678.470,4,13,120
14,bad guy,Billie Eilish,2.551.233,1,14,204
15,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,2.506.861,15,15,15
16,Goodbyes (feat. Young Thug),Post Malone; Young Thug,2.401.757,2,16,106
17,Ride It,Regard,2.383.745,17,18,43
18,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.360.878,1,17,162
19,Ransom,Lil Tecca,2.197.351,3,19,138
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.094.078,1,20,366
21,Liar,Camila Cabello,2.017.774,20,21,44
22,Panini,Lil Nas X,1.923.210,6,22,121
23,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.922.007,23,25,57
24,Callaita,Bad Bunny; Tainy,1.874.728,5,28,141
25,Truth Hurts,Lizzo,1.874.705,15,23,179
26,LA CANCIÓN,J Balvin; Bad Bunny,1.870.889,16,24,113
27,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,1.846.881,8,27,127
28,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.831.300,17,30,151
29,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.793.780,5,29,43
30,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.764.122,9,33,99
31,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.737.957,2,34,197
32,Saint-Tropez,Post Malone,1.719.672,3,26,43
33,Harleys In Hawaii,Katy Perry,1.717.302,33,155,2
34,Graveyard,Halsey,1.708.294,26,31,36
35,Tutu,Camilo; Pedro Capó,1.650.260,24,36,71
36,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,1.638.166,2,32,36
37,Higher Love,Kygo; Whitney Houston,1.635.475,25,39,113
38,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.609.027,19,37,64
39,It's You,Ali Gatie,1.583.419,27,35,127
40,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.558.395,26,41,85
41,223's (feat. 9lokknine),YNW Melly; 9lokknine,1.534.748,29,38,40
42,Good as Hell,Lizzo,1.502.877,42,44,107
43,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.499.562,4,43,126
44,No Guidance (feat. Drake),Chris Brown; Drake,1.486.014,8,42,133
45,Wieso tust Du dir das an?,Apache 207,1.480.164,45,—,1
46,Piece Of Your Heart,MEDUZA; Goodboys,1.455.533,13,46,187
47,Shallow,Lady Gaga; Bradley Cooper,1.433.707,2,47,386
48,Hot (feat. Gunna),Young Thug; Gunna,1.428.867,45,45,64
49,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.399.238,7,49,162
50,Fantasias,Rauw Alejandro; Farruko,1.391.965,50,51,25
51,fuck i'm lonely,Lauv; Anne-Marie,1.361.055,26,40,78
52,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.345.693,52,54,29
53,Trampoline (with ZAYN),SHAED; ZAYN,1.341.006,51,53,15
54,Si Te Vas,Sech; Ozuna,1.339.370,52,52,22
55,Make It Right (feat. Lauv),BTS; Lauv,1.330.146,55,—,1
56,Camelot,NLE Choppa,1.301.267,46,55,35
57,Good Thing (with Kehlani),Zedd; Kehlani,1.265.994,50,50,15
58,7 rings,Ariana Grande,1.243.606,1,56,274
59,I Wanna Rock (feat. Gunna),G-Eazy; Gunna,1.239.188,59,—,1
60,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.227.928,9,61,85
61,Motivation,Normani,1.191.650,39,57,64
62,Post Malone (feat. RANI),Sam Feldt; RANI,1.187.514,57,64,117
63,Writing on the Wall (feat. Post Malone & Cardi B),French Montana; Rvssian; Post Malone; Cardi B,1.173.901,47,59,22
64,Happier,Marshmello; Bastille,1.171.945,2,63,428
65,Nice To Meet Ya,Niall Horan,1.161.309,65,76,12
