Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,5.615.621,1,1,99
2,Dance Monkey,Tones And I,4.878.953,2,2,72
3,Circles,Post Malone,4.450.861,1,3,29
4,Someone You Loved,Lewis Capaldi,3.405.747,4,4,258
5,Lalala,Y2K; bbno$,3.395.611,4,5,99
6,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,3.303.714,2,8,71
7,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.205.093,3,7,92
8,Ransom,Lil Tecca,3.193.972,3,9,117
9,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.176.671,2,6,85
10,bad guy,Billie Eilish,2.844.941,1,11,183
11,How Do You Sleep?,Sam Smith,2.807.665,7,10,71
12,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.711.434,1,12,141
13,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,2.589.370,2,14,15
14,Saint-Tropez,Post Malone,2.509.374,3,13,22
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.485.097,1,15,345
16,Panini,Lil Nas X,2.373.204,6,17,100
17,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.336.440,8,16,106
18,Callaita,Bad Bunny; Tainy,2.250.832,5,19,120
19,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.208.069,2,21,176
20,Truth Hurts,Lizzo,2.204.703,15,20,158
21,BOP,DaBaby,2.154.772,21,—,1
22,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,2.135.779,5,18,22
23,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.095.300,23,25,8
24,LA CANCIÓN,J Balvin; Bad Bunny,2.093.653,16,22,92
25,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,2.091.856,19,23,43
26,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,2.055.483,17,26,130
27,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,2.025.017,27,29,36
28,Liar,Camila Cabello,1.971.736,20,24,23
29,Tutu,Camilo; Pedro Capó,1.966.423,24,27,50
30,No Guidance (feat. Drake),Chris Brown; Drake,1.885.841,8,28,112
31,INTRO,DaBaby,1.871.751,31,78,8
32,hot girl bummer,blackbear,1.843.809,32,33,36
33,boyfriend (with Social House),Ariana Grande; Social House,1.819.295,3,30,57
34,VIBEZ,DaBaby,1.797.537,34,—,1
35,Enemies (feat. DaBaby),Post Malone; DaBaby,1.786.491,6,31,22
36,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.781.410,4,34,105
37,Hollywood's Bleeding,Post Malone,1.769.103,4,32,22
38,Piece Of Your Heart,MEDUZA; Goodboys,1.756.115,13,35,166
39,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.676.463,9,41,64
40,Higher Love,Kygo; Whitney Houston,1.667.769,25,38,92
41,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.640.820,7,39,141
42,It's You,Ali Gatie,1.600.739,27,36,106
43,110,Capital Bra; Samra; LEA,1.579.217,34,46,8
44,223's (feat. 9lokknine),YNW Melly; 9lokknine,1.572.621,44,47,19
45,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.564.680,26,42,64
46,Lover,Taylor Swift,1.555.249,2,37,43
47,fuck i'm lonely,Lauv; Anne-Marie,1.553.576,26,40,57
48,Writing on the Wall (feat. Post Malone & Cardi B),French Montana; Rvssian; Post Malone; Cardi B,1.544.259,48,—,1
49,Graveyard,Halsey,1.530.493,27,44,15
50,Good as Hell,Lizzo,1.519.500,42,45,86
51,QUE PRETENDES,J Balvin; Bad Bunny,1.471.550,11,48,92
52,Ride It,Regard,1.448.184,52,52,22
53,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.402.205,4,43,127
54,Shallow,Lady Gaga; Bradley Cooper,1.401.396,2,51,365
55,Wow.,Post Malone,1.395.463,1,49,278
56,RAW SHIT (feat. Migos),DaBaby; Migos,1.389.115,56,—,1
57,Camelot,NLE Choppa,1.369.567,53,57,14
58,Hot (feat. Gunna),Young Thug; Gunna,1.357.129,58,59,43
59,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,1.351.512,8,50,22
60,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,1.326.557,60,—,1
61,Con Altura,ROSALÍA; J Balvin; El Guincho,1.319.837,28,55,183
62,11 PM,Maluma,1.314.214,28,56,134
63,7 rings,Ariana Grande,1.312.434,1,53,253
64,OFF THE RIP,DaBaby,1.300.484,64,—,1
65,Motivation,Normani,1.289.634,39,54,43
66,Roller,Apache 207,1.237.909,66,72,36
67,GOSPEL (feat. Chance The Rapper Gucci Mane & YK Osiris),DaBaby; Chance the Rapper; Gucci Mane; YK Osiris,1.212.637,67,—,1
68,Happier,Marshmello; Bastille,1.206.831,2,65,407
69,POP STAR (feat. Kevin Gates),DaBaby; Kevin Gates,1.192.146,69,—,1
70,Honda Civic,The Cratez; Bonez MC,1.190.857,70,—,1
71,You Need To Calm Down,Taylor Swift,1.186.378,3,60,106
72,Sucker,Jonas Brothers,1.179.311,2,64,211
73,Slide Away,Miley Cyrus,1.179.059,29,58,43
74,Teeth,5 Seconds of Summer,1.178.606,46,61,37
75,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.164.797,75,80,8
76,If I Can't Have You,Shawn Mendes,1.164.413,3,62,148
77,lovely (with Khalid),Billie Eilish; Khalid,1.151.480,19,66,523
78,On The Road (feat. Meek Mill & Lil Baby),Post Malone; Meek Mill; Lil Baby,1.149.349,10,63,22
79,200 km/h,Apache 207,1.141.253,62,90,8
80,Post Malone (feat. RANI),Sam Feldt; RANI,1.139.221,57,70,96
81,Lonely (with Jonas Brothers),Diplo; Jonas Brothers,1.126.174,81,—,1
82,Bohemian Rhapsody - Remastered 2011,Queen,1.118.239,10,75,353
83,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.105.714,1,74,743
84,Behind Barz - Bonus,Drake,1.103.555,53,69,15
85,Con Calma,Daddy Yankee; Snow,1.103.431,1,76,246
86,Talk (feat. Disclosure),Khalid; Disclosure,1.100.068,10,68,232
87,Qué Pena,Maluma; J Balvin,1.097.230,87,—,1
88,Si Te Vas,Sech; Ozuna,1.085.693,88,—,1
89,iPHONE (with Nicki Minaj),DaBaby; Nicki Minaj,1.084.067,89,—,1
90,One Thing Right,Marshmello; Kane Brown,1.076.842,26,71,99
91,I.F.L.Y.,Bazzi,1.066.223,44,67,71
92,REALLY (feat. Stunna 4 Vegas),DaBaby; Stunna 4 Vegas,1.063.934,92,—,1
93,Chicken Noodle Soup (feat. Becky G),j-hope; Becky G,1.063.286,93,—,1
94,Good Thing (with Kehlani),Zedd; Kehlani,1.059.218,94,—,1
95,when the party's over,Billie Eilish,1.056.416,7,73,346
96,El Favor (with Nicky Jam & Sech feat. Farruko Zion & Lunay),Dímelo Flow; Nicky Jam; Sech; Farruko; Zion; Lunay,1.045.042,83,85,26
97,Feel Special,TWICE,1.042.366,64,77,5
98,SICKO MODE,Travis Scott,1.039.465,2,83,421
99,Suge,DaBaby,1.038.298,23,86,156
