Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,8.928.593,1,1,167
2,ROXANNE,Arizona Zervas,5.525.015,2,2,65
3,Tusa,KAROL G; Nicki Minaj,4.813.524,3,3,54
4,Don't Start Now,Dua Lipa,4.456.157,4,6,61
5,Circles,Post Malone,4.267.326,1,7,124
6,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,4.267.194,2,4,103
7,Blinding Lights,The Weeknd,4.123.408,7,8,33
8,Señorita,Shawn Mendes; Camila Cabello,3.965.419,1,10,194
9,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,3.895.457,6,11,78
10,Falling,Trevor Daniel,3.889.825,5,5,45
11,bad guy,Billie Eilish,3.744.964,1,14,278
12,everything i wanted,Billie Eilish,3.391.799,1,9,48
13,Someone You Loved,Lewis Capaldi,3.126.631,4,12,353
14,The Box,Roddy Ricch,3.090.110,13,13,20
15,Adore You,Harry Styles,2.827.861,3,15,26
16,Ride It,Regard,2.795.908,12,21,117
17,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.699.280,16,16,26
18,hot girl bummer,blackbear,2.561.544,9,18,131
19,Lose You To Love Me,Selena Gomez,2.530.161,1,17,70
20,Vete,Bad Bunny,2.496.428,6,19,41
21,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.455.299,1,29,236
22,Watermelon Sugar,Harry Styles,2.326.562,5,20,45
23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.315.799,1,24,440
24,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.244.439,2,28,166
25,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.158.876,3,26,187
26,HIGHEST IN THE ROOM,Travis Scott,2.150.309,1,23,89
27,BOP,DaBaby,2.077.694,21,27,96
28,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,2.040.997,4,22,5
29,Heartless,The Weeknd,2.030.149,2,25,35
30,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.024.734,2,44,271
31,Lose Control,MEDUZA; Becky Hill; Goodboys,2.014.020,31,38,75
32,Fantasias,Rauw Alejandro; Farruko,1.947.821,25,34,99
33,7 rings,Ariana Grande,1.923.446,1,40,348
34,Ayy Macarena,Tyga,1.861.987,34,50,44
35,Before You Go,Lewis Capaldi,1.861.973,17,32,42
36,No Idea,Don Toliver,1.860.506,31,31,31
37,Lucid Dreams,Juice WRLD,1.853.342,2,30,598
38,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.852.720,6,33,89
39,How Do You Sleep?,Sam Smith,1.747.155,7,37,166
40,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.721.236,24,71,6
41,Futsal Shuffle 2020,Lil Uzi Vert,1.719.988,8,35,19
42,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.711.573,9,41,173
43,LA CANCIÓN,J Balvin; Bad Bunny,1.678.283,16,42,187
44,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.654.813,43,45,49
45,Piece Of Your Heart,MEDUZA; Goodboys,1.632.440,13,78,6
