Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,4.852.161,1,1,105
2,Dance Monkey,Tones And I,4.703.045,2,2,78
3,Circles,Post Malone,4.177.403,1,3,35
4,Someone You Loved,Lewis Capaldi,3.267.726,4,4,264
5,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.968.933,3,6,98
6,Lalala,Y2K; bbno$,2.959.463,4,5,105
7,Goodbyes (feat. Young Thug),Post Malone; Young Thug,2.820.597,2,7,91
8,Ransom,Lil Tecca,2.784.573,3,8,123
9,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.766.792,2,9,77
10,bad guy,Billie Eilish,2.658.801,1,10,189
11,How Do You Sleep?,Sam Smith,2.646.501,7,11,77
12,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.466.941,1,12,147
13,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.285.765,13,15,14
14,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.262.919,1,13,351
15,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,2.261.492,2,14,21
16,Saint-Tropez,Post Malone,2.155.106,3,16,28
17,Panini,Lil Nas X,2.103.951,6,17,106
18,Truth Hurts,Lizzo,2.046.469,15,18,164
19,hot girl bummer,blackbear,2.023.478,19,20,42
20,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.942.378,5,19,28
21,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,1.918.482,8,21,112
22,Liar,Camila Cabello,1.887.374,20,24,29
23,Callaita,Bad Bunny; Tainy,1.883.872,5,23,126
24,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.864.531,2,22,182
25,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.831.654,19,25,49
26,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.820.253,24,27,42
27,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.799.280,17,28,136
28,LA CANCIÓN,J Balvin; Bad Bunny,1.797.404,16,26,98
29,No Guidance (feat. Drake),Chris Brown; Drake,1.767.714,8,29,118
30,Tutu,Camilo; Pedro Capó,1.689.802,24,30,56
31,boyfriend (with Social House),Ariana Grande; Social House,1.666.412,3,31,63
32,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.596.595,4,32,111
33,223's (feat. 9lokknine),YNW Melly; 9lokknine,1.596.339,33,33,25
34,It's You,Ali Gatie,1.570.719,27,34,112
35,Graveyard,Halsey,1.547.528,27,38,21
36,Piece Of Your Heart,MEDUZA; Goodboys,1.532.195,13,35,172
37,Ride It,Regard,1.517.370,37,39,28
38,Hollywood's Bleeding,Post Malone,1.514.322,4,36,28
39,Enemies (feat. DaBaby),Post Malone; DaBaby,1.511.557,6,37,28
40,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.499.184,26,42,70
41,fuck i'm lonely,Lauv; Anne-Marie,1.489.173,26,41,63
42,Higher Love,Kygo; Whitney Houston,1.473.913,25,40,98
43,Good as Hell,Lizzo,1.431.335,42,44,92
44,BOP,DaBaby,1.430.963,21,43,7
45,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.414.355,9,45,70
46,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.403.380,7,47,147
47,Writing on the Wall (feat. Post Malone & Cardi B),French Montana; Rvssian; Post Malone; Cardi B,1.371.798,47,50,7
48,Shallow,Lady Gaga; Bradley Cooper,1.370.337,2,48,371
49,Lover,Taylor Swift,1.366.693,2,46,49
50,Hot (feat. Gunna),Young Thug; Gunna,1.347.257,49,49,49
51,7 rings,Ariana Grande,1.245.390,1,51,259
52,Camelot,NLE Choppa,1.229.085,50,52,20
53,Wow.,Post Malone,1.216.339,1,54,284
54,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.214.815,4,55,133
55,QUE PRETENDES,J Balvin; Bad Bunny,1.200.421,11,56,98
56,Motivation,Normani,1.178.804,39,59,49
57,lovely (with Khalid),Billie Eilish; Khalid,1.166.889,19,60,529
58,VIBEZ,DaBaby,1.152.225,34,58,7
59,Teeth,5 Seconds of Summer,1.144.035,46,61,43
60,Happier,Marshmello; Bastille,1.135.285,2,62,413
61,Con Altura,ROSALÍA; J Balvin; El Guincho,1.121.095,28,64,189
62,Sucker,Jonas Brothers,1.104.224,2,66,217
63,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,1.100.632,8,63,28
64,when the party's over,Billie Eilish,1.094.831,7,67,352
65,If I Can't Have You,Shawn Mendes,1.092.542,3,65,154
66,11 PM,Maluma,1.088.541,28,69,140
67,I.F.L.Y.,Bazzi,1.082.754,44,70,77
68,You Need To Calm Down,Taylor Swift,1.068.759,3,68,112
69,Post Malone (feat. RANI),Sam Feldt; RANI,1.067.994,57,71,102
70,Slide Away,Miley Cyrus,1.064.653,29,72,49
71,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.044.915,68,74,14
72,Talk (feat. Disclosure),Khalid; Disclosure,1.038.813,10,73,238
73,110,Capital Bra; Samra; LEA,1.032.627,34,53,14
74,Bohemian Rhapsody - Remastered 2011,Queen,1.032.618,10,77,359
75,One Thing Right,Marshmello; Kane Brown,1.030.493,26,75,105
76,Si Te Vas,Sech; Ozuna,1.016.155,76,80,7
77,Qué Pena,Maluma; J Balvin,1.011.512,71,79,7
78,On The Road (feat. Meek Mill & Lil Baby),Post Malone; Meek Mill; Lil Baby,998.506,10,76,28
79,rockstar (feat. 21 Savage),Post Malone; 21 Savage,990.394,1,81,749
80,Without Me,Halsey,987.552,3,83,364
81,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,979.913,3,82,448
82,Roller,Apache 207,979.479,57,57,42
83,Dancing With A Stranger (with Normani),Sam Smith; Normani,969.497,6,84,266
84,SICKO MODE,Travis Scott,968.004,2,85,427
85,Believer,Imagine Dragons,957.922,15,86,974
86,Suge,DaBaby,949.306,23,89,162
87,Fantasias,Rauw Alejandro; Farruko,949.170,87,94,10
88,Con Calma,Daddy Yankee; Snow,941.511,1,90,252
89,3 Nights,Dominic Fike,934.697,46,87,175
90,El Favor (with Nicky Jam & Sech feat. Farruko Zion & Lunay),Dímelo Flow; Nicky Jam; Sech; Farruko; Zion; Lunay,933.576,78,92,32
91,INTRO,DaBaby,925.943,31,88,14
