Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,7 rings,Ariana Grande,7.308.633,1,1,18
2,bury a friend,Billie Eilish,4.800.458,2,2,6
3,Wow.,Post Malone,4.166.464,1,4,43
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.902.700,1,3,110
5,MIDDLE CHILD,J. Cole,3.456.402,2,7,12
6,Happier,Marshmello; Bastille,3.434.348,2,5,172
7,Without Me,Halsey,3.352.448,3,6,123
8,thank u next,Ariana Grande,3.032.583,1,9,93
9,Calma - Remix,Pedro Capó; Farruko,3.000.499,5,8,87
10,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.985.304,6,10,25
11,Sweet but Psycho,Ava Max,2.889.136,5,11,131
12,Shallow,Lady Gaga; Bradley Cooper,2.556.732,5,15,130
13,SICKO MODE,Travis Scott,2.537.622,2,18,186
14,Secreto,Anuel AA; KAROL G,2.499.460,14,14,21
15,MIA,Bad Bunny; Drake,2.474.768,1,13,117
16,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,2.472.757,1,12,130
17,Adan y Eva,Paulo Londra,2.277.361,10,16,91
18,High Hopes,Panic! At The Disco,2.274.983,8,17,228
19,Going Bad (feat. Drake),Meek Mill; Drake,2.159.770,8,19,67
20,Look Back at It,A Boogie Wit da Hoodie,2.093.950,20,20,41
21,a lot,21 Savage,1.979.244,21,32,46
22,when the party's over,Billie Eilish,1.963.649,11,23,111
23,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.919.021,19,24,25
24,Baila Baila Baila,Ozuna,1.915.858,20,21,25
25,i'm so tired...,Lauv; Troye Sivan,1.900.369,25,31,11
26,Saturday Nights,Khalid,1.869.748,18,22,72
27,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.859.304,19,26,67
28,Con Calma,Daddy Yankee; Snow,1.793.719,28,29,11
29,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,1.765.417,3,25,116
30,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.740.134,2,39,249
31,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.736.362,3,27,207
