Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.995.707,1,1,64
2,Lover,Taylor Swift,5.550.879,2,16,8
3,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,4.653.233,2,2,36
4,The Man,Taylor Swift,4.612.079,4,—,1
5,Cruel Summer,Taylor Swift,4.103.386,5,—,1
6,I Forgot That You Existed,Taylor Swift,4.088.065,6,—,1
7,Ransom,Lil Tecca,3.687.621,3,3,82
8,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.584.597,2,4,50
9,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.506.239,3,5,57
10,bad guy,Billie Eilish,3.387.792,1,7,148
11,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,3.356.031,1,6,106
12,You Need To Calm Down,Taylor Swift,3.277.250,3,38,71
13,I Think He Knows,Taylor Swift,3.074.896,13,—,1
14,How Do You Sleep?,Sam Smith,3.066.869,7,8,36
15,Miss Americana & The Heartbreak Prince,Taylor Swift,3.047.195,15,—,1
16,Paper Rings,Taylor Swift,3.035.132,16,—,1
17,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,3.015.708,8,11,71
18,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.932.253,2,12,141
19,boyfriend (with Social House),Ariana Grande; Social House,2.902.083,3,10,22
20,Someone You Loved,Lewis Capaldi,2.890.741,6,9,223
21,Callaita,Bad Bunny; Tainy,2.871.103,5,13,85
22,Dance Monkey,Tones And I,2.768.407,14,14,37
23,Cornelia Street,Taylor Swift,2.751.051,23,—,1
24,The Archer,Taylor Swift,2.709.984,9,—,1
25,London Boy,Taylor Swift,2.708.555,25,—,1
26,Death By A Thousand Cuts,Taylor Swift,2.466.498,26,—,1
27,Lalala,Y2K; bbno$,2.452.933,15,15,64
28,LA CANCIÓN,J Balvin; Bad Bunny,2.427.362,16,17,57
29,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,2.407.396,1,68,120
30,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,2.332.951,9,20,29
31,Soon You’ll Get Better (feat. The Chicks),Taylor Swift; The Chicks,2.307.187,31,—,1
32,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,2.285.536,17,18,95
33,Truth Hurts,Lizzo,2.231.106,15,23,123
34,False God,Taylor Swift,2.210.386,34,—,1
35,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.173.870,1,21,310
36,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,2.145.920,4,19,70
37,No Guidance (feat. Drake),Chris Brown; Drake,2.122.554,8,22,77
38,Afterglow,Taylor Swift,2.110.831,38,—,1
39,Piece Of Your Heart,MEDUZA; Goodboys,2.088.306,13,25,131
40,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,2.069.876,7,24,106
41,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.972.668,26,26,8
42,Daylight,Taylor Swift,1.834.253,42,—,1
43,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.816.538,26,27,29
44,It’s Nice To Have A Friend,Taylor Swift,1.801.520,44,—,1
45,Panini,Lil Nas X,1.768.479,6,28,65
46,Higher Love,Kygo; Whitney Houston,1.737.061,25,36,57
47,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.708.646,4,30,92
48,It's You,Ali Gatie,1.703.316,27,29,71
49,QUE PRETENDES,J Balvin; Bad Bunny,1.684.705,11,33,57
50,fuck i'm lonely,Lauv; Anne-Marie,1.663.727,31,35,22
51,11 PM,Maluma,1.616.463,28,34,99
52,Tutu,Camilo; Pedro Capó,1.594.257,39,39,15
53,Slide Away,Miley Cyrus,1.555.630,29,32,8
54,7 rings,Ariana Grande,1.538.296,1,37,218
55,Con Calma,Daddy Yankee; Snow,1.503.892,1,40,211
56,Shallow,Lady Gaga; Bradley Cooper,1.488.078,2,42,330
57,Con Altura,ROSALÍA; J Balvin; El Guincho,1.449.518,28,44,148
58,If I Can't Have You,Shawn Mendes,1.449.262,3,31,113
59,Teeth,5 Seconds of Summer,1.428.887,59,99,2
60,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.412.229,60,—,1
61,Motivation,Normani,1.408.299,40,41,8
62,Sucker,Jonas Brothers,1.380.767,2,43,176
63,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,1.358.743,6,47,43
64,Talk (feat. Disclosure),Khalid; Disclosure,1.340.596,10,48,197
65,I.F.L.Y.,Bazzi,1.334.298,44,46,36
66,Never Really Over,Katy Perry,1.293.138,9,45,85
67,NO HALO,BROCKHAMPTON,1.287.569,67,—,1
68,Otro Trago,Sech; Darell,1.256.114,4,50,124
69,Nummer 1,Capital Bra; Samra,1.251.333,69,—,1
70,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,1.247.974,18,51,120
71,Happier,Marshmello; Bastille,1.227.864,2,49,372
72,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,1.220.954,28,53,15
73,One Thing Right,Marshmello; Kane Brown,1.200.354,26,54,64
74,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,1.198.391,66,66,21
75,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,1.191.318,40,52,8
76,3 Nights,Dominic Fike,1.180.278,46,67,134
77,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,1.171.946,22,60,148
78,Good as Hell,Lizzo,1.166.137,62,64,51
79,Calma - Remix,Pedro Capó; Farruko,1.163.894,5,61,287
80,Fuck it I love you,Lana Del Rey,1.161.739,80,—,1
81,Wow.,Post Malone,1.153.331,1,58,243
82,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.137.739,9,65,43
83,Rescue Me,OneRepublic,1.131.210,30,56,99
84,lovely (with Khalid),Billie Eilish; Khalid,1.128.939,19,55,488
85,Suge,DaBaby,1.114.630,23,57,121
86,when the party's over,Billie Eilish,1.111.797,7,59,311
87,Old Town Road,Lil Nas X,1.106.515,2,71,23
88,Instagram,Dimitri Vegas & Like Mike; David Guetta; Daddy Yankee; Afro Bros; NATTI NATASHA; Dimitri Vegas; Like Mike,1.098.296,75,75,50
89,Shape of You,Ed Sheeran,1.070.559,1,88,960
90,Bohemian Rhapsody - Remastered 2011,Queen,1.066.304,10,72,318
91,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.059.830,1,77,708
92,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,1.058.756,3,70,136
93,Te Robaré,Nicky Jam; Ozuna,1.045.516,24,74,155
94,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.035.601,6,62,225
95,Runaway,Sebastian Yatra; Daddy Yankee; NATTI NATASHA; Jonas Brothers,1.021.735,54,84,64
96,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,1.017.942,63,63,36
97,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,1.014.904,7,82,92
98,Post Malone (feat. RANI),Sam Feldt; RANI,1.013.103,57,87,61
99,Without Me,Halsey,1.012.092,3,69,323
100,Won't Be Late (feat. Drake),Swae Lee; Drake,1.007.468,45,78,8
101,Don't Call Me Up,Mabel,1.007.103,9,73,204
102,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,1.005.316,37,83,128
103,Small Talk,Katy Perry,1.005.165,27,76,15
104,Believer,Imagine Dragons,990.400,15,90,933
105,Tal Vez,Paulo Londra,989.523,21,85,142
106,thank u next,Ariana Grande,981.424,1,80,293
107,I Warned Myself,Charlie Puth,964.544,107,—,1
108,Atrévete,Nicky Jam; Sech,959.749,108,128,22
109,Better Now,Post Malone,956.480,1,89,484
110,Cuaderno,Dalex; Nicky Jam; Justin Quiles; Sech; Lenny Tavárez; Feid; Rafa Pabön,952.810,61,91,89
111,Sweet but Psycho,Ava Max,951.959,5,81,331
112,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,946.528,83,95,9
113,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,946.269,64,86,57
114,bury a friend,Billie Eilish,944.390,2,92,206
115,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,944.004,3,79,407
116,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,936.031,15,94,175
117,Nicki Nicole: Bzrp Music Sessions Vol. 13,Bizarrap; Nicki Nicole,932.126,90,93,8
118,Si Supieras,Daddy Yankee; Wisin & Yandel,928.832,87,118,57
119,The Git Up,Blanco Brown,925.598,61,112,68
120,Baila Conmigo (feat. Kelly Ruiz),Dayvi; Victor Cardenas; Kelly Ruíz,919.331,97,110,28
121,Mad Love,Mabel,917.779,52,100,78
122,All Around The World (La La La),R3HAB; A Touch Of Class,916.996,56,107,78
123,Love Me,Lil Tecca,912.279,83,97,20
