Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,bad guy,Billie Eilish,4.820.583,1,1,38
2,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,4.244.798,2,2,31
3,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,3.501.443,1,4,10
4,Homicide,Logic; Eminem,3.396.981,2,3,3
5,If I Can't Have You,Shawn Mendes,3.247.548,5,5,3
6,Old Town Road,Lil Nas X,3.101.292,2,6,61
7,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,2.808.819,3,7,26
8,Con Calma,Daddy Yankee; Snow,2.653.810,1,8,101
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.649.496,1,9,200
10,7 rings,Ariana Grande,2.549.792,1,10,108
11,Sucker,Jonas Brothers,2.466.457,2,11,66
12,Talk (feat. Disclosure),Khalid; Disclosure,2.317.947,10,12,87
13,Boy With Luv (feat. Halsey),BTS; Halsey,2.273.182,3,13,24
14,Shallow,Lady Gaga; Bradley Cooper,1.973.267,2,14,220
15,Wow.,Post Malone,1.948.469,1,15,133
16,bury a friend,Billie Eilish,1.933.017,2,17,96
17,Don't Call Me Up,Mabel,1.882.967,9,16,94
18,Kill This Love,BLACKPINK,1.738.061,4,22,32
19,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,1.717.697,15,19,65
20,HP,Maluma,1.715.522,16,18,66
21,Here With Me,Marshmello; CHVRCHES,1.698.288,11,21,59
22,when the party's over,Billie Eilish,1.681.505,7,30,201
23,Calma - Remix,Pedro Capó; Farruko,1.670.842,5,20,177
24,Sweet but Psycho,Ava Max,1.659.537,5,23,221
25,Without Me,Halsey,1.648.556,3,26,213
26,Happier,Marshmello; Bastille,1.636.435,2,25,262
27,Otro Trago,Sech; Darell,1.610.002,27,31,14
28,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,1.572.775,22,24,38
29,wish you were gay,Billie Eilish,1.550.566,2,33,63
30,Tal Vez,Paulo Londra,1.538.570,28,28,32
31,Con Altura,ROSALÍA; J Balvin; El Guincho,1.509.562,28,29,38
32,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.499.472,6,32,115
33,Te Robaré,Nicky Jam; Ozuna,1.489.834,25,27,45
34,Someone You Loved,Lewis Capaldi,1.481.100,29,37,113
35,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,1.453.756,23,35,124
36,MIDDLE CHILD,J. Cole,1.450.428,2,34,102
37,i'm so tired...,Lauv; Troye Sivan,1.441.201,17,39,101
38,Earth,Lil Dicky,1.432.171,31,38,17
39,lovely (with Khalid),Billie Eilish; Khalid,1.406.460,19,47,378
40,thank u next,Ariana Grande,1.405.546,1,40,183
41,So Am I,Ava Max,1.390.906,40,41,54
42,Secreto,Anuel AA; KAROL G,1.380.146,9,36,111
43,Let Me Down Slowly,Alec Benjamin,1.366.285,21,45,114
44,On My Way,Alan Walker; Sabrina Carpenter; Farruko,1.366.080,37,43,45
45,break up with your girlfriend i'm bored,Ariana Grande,1.364.356,2,42,87
46,Paradise,Bazzi,1.343.080,46,49,31
47,Truth Hurts,Lizzo,1.325.560,46,50,13
48,Carry On (from the Original Motion Picture "POKÉMON Detective Pikachu"),Kygo; Rita Ora,1.319.536,44,44,17
49,High Hopes,Panic! At The Disco,1.311.074,8,46,318
50,Sanguine Paradise,Lil Uzi Vert,1.267.235,35,48,26
51,Piece Of Your Heart,MEDUZA; Goodboys,1.203.639,51,52,21
52,Going Bad (feat. Drake),Meek Mill; Drake,1.202.347,8,51,157
53,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.181.967,3,54,297
54,Murder On My Mind,YNW Melly,1.179.971,18,53,81
55,Bohemian Rhapsody - Remastered 2011,Queen,1.129.525,10,56,208
56,Who Do You Love,The Chainsmokers; 5 Seconds of Summer,1.104.420,31,60,87
