Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,5.627.423,1,1,137
2,All I Want for Christmas Is You,Mariah Carey,4.125.994,1,11,31
3,ROXANNE,Arizona Zervas,4.072.547,2,2,35
4,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.690.259,2,4,73
5,Heartless,The Weeknd,3.516.685,2,3,5
6,everything i wanted,Billie Eilish,3.428.811,1,6,18
7,Circles,Post Malone,3.356.876,1,5,94
8,Last Christmas,Wham!,3.350.577,2,19,22
9,Don't Start Now,Dua Lipa,3.115.513,5,7,31
10,Blinding Lights,The Weeknd,3.113.106,8,9,3
11,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.949.836,6,8,48
12,Someone You Loved,Lewis Capaldi,2.773.099,4,12,323
13,Señorita,Shawn Mendes; Camila Cabello,2.705.403,1,10,164
14,Lose You To Love Me,Selena Gomez,2.657.731,1,13,40
15,Santa Tell Me,Ariana Grande,2.573.104,3,25,16
16,Tusa,KAROL G; Nicki Minaj,2.545.693,13,14,24
17,Falling,Trevor Daniel,2.489.844,15,17,15
18,HIGHEST IN THE ROOM,Travis Scott,2.376.915,1,15,59
19,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.375.947,3,30,11
20,Vete,Bad Bunny,2.338.825,6,16,11
21,hot girl bummer,blackbear,2.302.887,9,18,101
22,Rockin' Around The Christmas Tree,Brenda Lee,2.068.653,3,43,9
23,bad guy,Billie Eilish,2.059.617,1,21,248
24,Jingle Bell Rock,Bobby Helms,2.038.298,5,45,9
25,Ride It,Regard,1.985.582,12,20,87
26,It's the Most Wonderful Time of the Year,Andy Williams,1.978.616,6,49,9
27,Mistletoe,Justin Bieber,1.898.541,12,51,9
28,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.811.715,2,22,136
29,Before You Go,Lewis Capaldi,1.733.160,17,24,12
30,Do They Know It's Christmas? - 1984 Version,Band Aid,1.714.506,3,59,5
31,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.704.576,3,23,157
32,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.654.203,11,63,5
33,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.620.096,5,27,59
34,Fantasias,Rauw Alejandro; Farruko,1.588.439,25,26,69
35,Holly Jolly Christmas,Michael Bublé,1.581.273,18,67,4
36,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.548.918,7,77,4
37,Watermelon Sugar,Harry Styles,1.509.747,14,32,15
38,LA CANCIÓN,J Balvin; Bad Bunny,1.508.270,16,29,157
39,Lalala,Y2K; bbno$,1.507.373,4,28,164
40,How Do You Sleep?,Sam Smith,1.491.838,7,33,136
41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.486.239,1,37,410
42,Feliz Navidad,José Feliciano,1.472.629,12,78,4
43,Lights Up,Harry Styles,1.462.103,3,36,52
44,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.440.286,1,34,206
45,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.436.311,8,95,3
46,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.436.187,9,31,143
47,Underneath the Tree,Kelly Clarkson,1.423.036,18,82,4
48,Callaita,Bad Bunny; Tainy,1.415.165,5,39,185
49,Trampoline (with ZAYN),SHAED; ZAYN,1.392.628,18,41,59
50,Que Tire Pa Lante,Daddy Yankee,1.380.747,19,40,45
51,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.378.710,21,38,101
52,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.352.256,2,47,150
53,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.343.903,10,94,3
54,Lose Control,MEDUZA; Becky Hill; Goodboys,1.337.091,31,35,45
55,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.329.186,17,42,195
56,BOP,DaBaby,1.326.630,21,48,66
57,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.296.455,13,50,59
58,Liar,Camila Cabello,1.294.088,20,44,88
59,Into the Unknown,Idina Menzel; AURORA,1.258.041,59,68,9
60,Whine Up,Nicky Jam; Anuel AA,1.255.091,41,46,31
61,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,1.254.175,10,102,3
62,Ransom,Lil Tecca,1.223.731,3,52,182
63,Merry Christmas Everyone,Shakin' Stevens,1.170.829,21,142,2
64,Have Yourself A Merry Little Christmas,Sam Smith,1.159.311,16,123,2
65,Yellow Hearts,Ant Saunders,1.146.268,43,58,25
66,The Christmas Song (Merry Christmas To You),Nat King Cole,1.143.888,14,112,3
67,Look At Her Now,Selena Gomez,1.140.939,8,54,39
68,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.112.544,25,134,2
69,Sleigh Ride,The Ronettes,1.111.749,20,140,2
70,Aventura,Lunay; Ozuna; Anuel AA,1.108.462,47,53,38
71,Mean It,Lauv; LANY,1.100.126,24,62,18
72,It's You,Ali Gatie,1.083.275,27,73,171
73,A Holly Jolly Christmas,Burl Ives,1.082.737,17,125,3
74,Ayy Macarena,Tyga,1.081.185,53,55,14
75,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,1.073.249,27,137,2
76,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.058.359,2,56,241
77,lovely (with Khalid),Billie Eilish; Khalid,1.041.493,19,81,588
78,Si Te Vas,Sech; Ozuna,1.037.973,44,61,66
79,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.036.608,24,60,38
80,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.035.681,24,57,10
81,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1.027.891,25,163,2
82,Santa Claus Is Coming to Town,Michael Bublé,1.023.952,26,162,2
83,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.021.755,5,71,87
84,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.016.536,50,65,73
85,Up All Night,Khalid,1.008.431,43,72,17
86,Indeciso,Reik; J Balvin; Lalo Ebratt,998.663,55,64,87
87,Shallow,Lady Gaga; Bradley Cooper,986.699,2,74,430
88,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,983.272,18,179,2
89,when the party's over,Billie Eilish,978.549,7,92,411
90,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,967.364,19,70,108
91,LOYAL (feat. Drake),PARTYNEXTDOOR; Drake,957.739,20,76,10
92,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,952.226,75,79,19
93,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,948.068,8,69,171
94,Lover (Remix) [feat. Shawn Mendes],Taylor Swift; Shawn Mendes,943.972,18,83,19
95,Tutu,Camilo; Pedro Capó,937.774,24,80,115
96,7 rings,Ariana Grande,934.258,1,84,318
97,223's (feat. 9lokknine),YNW Melly; 9lokknine,919.701,29,87,84
98,Der Bratan bleibt der gleiche,Capital Bra,912.757,42,66,3
99,Graveyard,Halsey,908.079,25,91,80
100,Happier,Marshmello; Bastille,907.394,2,86,472
101,Christmas (Baby Please Come Home),Mariah Carey,901.647,35,183,2
102,Truth Hurts,Lizzo,890.318,15,89,223
103,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,889.207,4,93,170
104,Blue Christmas,Elvis Presley,886.501,21,182,2
105,Bohemian Rhapsody - Remastered 2011,Queen,880.565,10,85,418
