Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.956.722,1,1,58
2,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,4.679.621,2,2,30
3,Ransom,Lil Tecca,3.722.699,3,3,76
4,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.390.107,2,5,44
5,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.346.590,3,6,51
6,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,3.306.840,1,7,100
7,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.957.688,2,11,135
8,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.910.682,8,10,65
9,Callaita,Bad Bunny; Tainy,2.898.301,5,13,79
10,boyfriend (with Social House),Ariana Grande; Social House,2.886.397,3,8,16
11,bad guy,Billie Eilish,2.852.831,1,12,142
12,How Do You Sleep?,Sam Smith,2.801.699,7,9,30
13,Lover,Taylor Swift,2.682.395,4,4,2
14,Someone You Loved,Lewis Capaldi,2.659.525,6,14,217
15,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,2.316.602,9,17,23
16,LA CANCIÓN,J Balvin; Bad Bunny,2.270.338,16,19,51
17,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,2.250.483,17,21,89
18,Lalala,Y2K; bbno$,2.236.384,15,16,58
19,No Guidance (feat. Drake),Chris Brown; Drake,2.202.867,8,15,71
20,Dance Monkey,Tones And I,2.180.460,17,18,31
21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.129.120,1,22,304
22,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,2.127.668,4,20,64
23,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,2.111.959,7,25,100
24,Truth Hurts,Lizzo,2.047.077,15,23,117
25,Piece Of Your Heart,MEDUZA; Goodboys,2.041.185,13,24,125
26,Panini,Lil Nas X,1.826.448,6,28,59
27,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.799.885,4,27,86
28,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.725.662,26,26,2
29,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,1.683.445,6,31,37
30,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.676.820,27,30,23
31,QUE PRETENDES,J Balvin; Bad Bunny,1.670.699,11,34,51
32,11 PM,Maluma,1.669.319,28,35,93
33,If I Can't Have You,Shawn Mendes,1.605.327,3,32,107
34,It's You,Ali Gatie,1.603.408,27,33,65
35,Con Calma,Daddy Yankee; Snow,1.587.018,1,37,205
36,Slide Away,Miley Cyrus,1.570.523,29,29,2
37,Higher Love,Kygo; Whitney Houston,1.564.052,25,36,51
38,Con Altura,ROSALÍA; J Balvin; El Guincho,1.538.978,28,41,142
39,7 rings,Ariana Grande,1.511.350,1,38,212
40,Otro Trago,Sech; Darell,1.466.399,4,47,118
41,You Need To Calm Down,Taylor Swift,1.437.710,3,39,65
42,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,1.432.436,40,40,2
43,Shallow,Lady Gaga; Bradley Cooper,1.413.057,2,42,324
44,Tutu,Camilo; Pedro Capó,1.411.605,41,46,9
45,Sucker,Jonas Brothers,1.393.927,2,43,170
46,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,1.351.927,18,48,114
47,fuck i'm lonely,Lauv; Anne-Marie,1.325.751,31,44,16
48,Never Really Over,Katy Perry,1.303.414,9,49,79
49,Talk (feat. Disclosure),Khalid; Disclosure,1.297.560,10,53,191
50,Motivation,Normani,1.286.069,50,52,2
51,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,1.285.990,28,50,9
52,Happier,Marshmello; Bastille,1.275.328,2,54,366
53,I.F.L.Y.,Bazzi,1.266.211,44,51,30
54,Calma - Remix,Pedro Capó; Farruko,1.226.794,5,57,281
55,Old Town Road,Lil Nas X,1.198.510,2,62,17
56,One Thing Right,Marshmello; Kane Brown,1.166.364,26,56,58
