Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,5.765.827,1,1,26
2,bad guy,Billie Eilish,5.255.836,1,2,68
3,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,4.726.471,2,3,61
4,Otro Trago,Sech; Darell,3.463.236,4,4,44
5,If I Can't Have You,Shawn Mendes,3.176.359,3,5,33
6,Someone You Loved,Lewis Capaldi,2.826.346,6,7,143
7,Old Town Road,Lil Nas X,2.812.005,2,6,91
8,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,2.719.413,8,9,26
9,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,2.675.686,4,8,12
10,Con Calma,Daddy Yankee; Snow,2.568.340,1,11,131
11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.565.661,1,10,230
12,Never Really Over,Katy Perry,2.536.874,10,12,5
13,SOS,Avicii; Aloe Blacc,2.431.652,3,15,56
14,EARFQUAKE,Tyler; The Creator,2.414.730,5,13,19
15,Sucker,Jonas Brothers,2.407.857,2,14,96
16,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,2.296.366,7,16,12
17,Callaita,Bad Bunny; Tainy,2.171.489,17,23,5
18,7 rings,Ariana Grande,2.130.649,1,17,138
19,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,2.117.757,18,18,40
20,Talk (feat. Disclosure),Khalid; Disclosure,2.036.267,10,19,117
21,Mother's Daughter,Miley Cyrus,2.032.931,14,20,5
22,Truth Hurts,Lizzo,1.989.218,17,22,43
23,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,1.951.658,1,21,40
24,Shallow,Lady Gaga; Bradley Cooper,1.905.267,2,24,250
25,Piece Of Your Heart,MEDUZA; Goodboys,1.840.428,24,27,51
26,Call You Mine,The Chainsmokers; Bebe Rexha,1.826.845,26,30,5
27,Suge,DaBaby,1.812.677,23,28,41
28,Easier,5 Seconds of Summer,1.800.779,21,26,12
29,Don't Call Me Up,Mabel,1.796.072,9,25,124
30,Wow.,Post Malone,1.792.601,1,29,163
31,Te Robaré,Nicky Jam; Ozuna,1.710.907,25,34,75
32,Tal Vez,Paulo Londra,1.704.727,21,32,62
33,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,1.662.991,15,35,95
34,bury a friend,Billie Eilish,1.661.705,2,31,126
35,Rescue Me,OneRepublic,1.661.156,35,39,19
36,when the party's over,Billie Eilish,1.645.236,7,33,231
37,Happier,Marshmello; Bastille,1.634.767,2,37,292
38,Calma - Remix,Pedro Capó; Farruko,1.627.659,5,38,207
39,Sweet but Psycho,Ava Max,1.612.798,5,36,251
40,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,1.597.490,22,40,68
41,Find U Again (feat. Camila Cabello),Mark Ronson; Camila Cabello,1.576.508,25,41,5
42,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,1.534.450,42,44,48
43,Go Loko (feat. Tyga Jon Z),YG; Tyga; Jon Z,1.529.816,37,47,32
44,Con Altura,ROSALÍA; J Balvin; El Guincho,1.524.142,28,45,68
45,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.511.153,6,43,145
46,Here With Me,Marshmello; CHVRCHES,1.508.859,11,42,89
47,11 PM,Maluma,1.462.079,46,50,19
48,Without Me,Halsey,1.460.803,3,46,243
49,HP,Maluma,1.455.567,16,48,96
50,A Whole New World (End Title) - From "Aladdin",ZAYN; Zhavia,1.386.437,40,49,26
51,Boy With Luv (feat. Halsey),BTS; Halsey,1.372.050,3,51,54
52,lovely (with Khalid),Billie Eilish; Khalid,1.370.233,19,53,408
