Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,7 rings,Ariana Grande,4.636.423,1,1,63
2,Con Calma,Daddy Yankee; Snow,4.244.873,2,2,56
3,Sucker,Jonas Brothers,3.850.215,2,3,21
4,Shallow,Lady Gaga; Bradley Cooper,3.376.842,2,4,175
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.364.223,1,5,155
6,Wow.,Post Malone,3.267.527,1,7,88
7,break up with your girlfriend i'm bored,Ariana Grande,3.222.264,2,6,42
8,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.639.422,6,8,70
9,MIDDLE CHILD,J. Cole,2.494.137,2,9,57
10,Sweet but Psycho,Ava Max,2.454.771,5,10,176
11,Happier,Marshmello; Bastille,2.385.962,2,11,217
12,Calma - Remix,Pedro Capó; Farruko,2.384.988,5,14,132
13,Secreto,Anuel AA; KAROL G,2.372.978,9,13,66
14,Without Me,Halsey,2.364.197,3,12,168
15,thank u next,Ariana Grande,2.324.746,1,15,138
16,Baila Baila Baila,Ozuna,2.313.177,13,16,70
17,Don't Call Me Up,Mabel,2.244.241,17,17,49
18,bury a friend,Billie Eilish,2.196.354,2,18,51
19,i'm so tired...,Lauv; Troye Sivan,2.128.371,17,19,56
20,Talk,Khalid; Disclosure,2.106.868,16,22,42
21,I Can’t Get Enough (benny blanco Selena Gomez J Balvin Tainy),benny blanco; Selena Gomez; J Balvin; Tainy,2.080.046,16,21,21
22,Murder On My Mind,YNW Melly,2.046.853,18,23,36
23,Here With Me,Marshmello; CHVRCHES,2.040.362,20,20,14
24,Going Bad (feat. Drake),Meek Mill; Drake,1.972.901,8,24,112
25,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.968.217,19,25,70
26,wish you were gay,Billie Eilish,1.934.017,8,26,18
27,HP,Maluma,1.874.469,27,29,21
28,R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes; Rita Ora; Anitta,1.846.802,28,35,7
29,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,1.804.336,29,38,20
30,High Hopes,Panic! At The Disco,1.801.114,8,27,273
31,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,1.775.796,1,30,175
32,Let Me Down Slowly,Alec Benjamin,1.757.300,31,32,69
33,My Bad,Khalid,1.755.459,26,31,14
34,MIA,Bad Bunny; Drake,1.753.511,1,33,162
35,Please Me,Cardi B; Bruno Mars,1.740.496,16,28,35
36,Robbery,Juice WRLD,1.704.057,11,34,36
37,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,1.703.391,35,36,79
38,Old Town Road,Lil Nas X,1.701.479,37,37,16
39,SICKO MODE,Travis Scott,1.615.801,2,39,231
40,Bohemian Rhapsody - Remastered 2011,Queen,1.614.473,10,40,163
41,Adan y Eva,Paulo Londra,1.603.844,10,41,136
42,Pure Water (with Migos),Mustard; Migos,1.532.806,35,42,53
43,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.524.341,3,43,252
44,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.481.913,28,47,132
45,Look Back at It,A Boogie Wit da Hoodie,1.468.518,20,45,86
46,Better Now,Post Malone,1.468.095,1,46,329
47,Who Do You Love,The Chainsmokers; 5 Seconds of Summer,1.437.460,31,44,42
48,Thotiana,Blueface,1.433.393,22,49,56
49,Be Alright,Dean Lewis,1.394.022,12,50,243
50,Fast,Juice WRLD,1.381.039,19,48,14
51,Someone You Loved,Lewis Capaldi,1.365.970,50,51,68
52,Te Vi,Piso 21; Micro TDH,1.357.731,43,53,70
53,Un Año,Sebastian Yatra; Reik,1.342.499,49,56,53
54,a lot,21 Savage,1.338.512,16,52,91
55,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,1.324.464,3,54,161
56,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.316.331,2,55,294
57,lovely (with Khalid),Billie Eilish; Khalid,1.298.107,19,57,333
58,Amanece,Anuel AA; Haze,1.276.294,39,62,86
59,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.273.030,30,60,139
60,when the party's over,Billie Eilish,1.267.508,11,58,156
61,Mixed Personalities (feat. Kanye West),YNW Melly; Kanye West,1.250.387,59,59,31
62,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.244.572,18,61,147
63,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.242.476,1,63,553
64,Lucid Dreams,Juice WRLD,1.236.191,2,64,313
65,Better,Khalid,1.216.179,7,65,189
66,SAD!,XXXTENTACION,1.186.397,1,66,385
67,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.173.492,12,67,190
68,Always Remember Us This Way,Lady Gaga,1.151.777,33,68,79
69,Youngblood,5 Seconds of Summer,1.132.043,6,69,343
70,Saturday Nights,Khalid,1.102.467,18,71,117
71,Esclavo de Tus Besos,Manuel Turizo; Ozuna,1.092.632,71,73,25
72,Last Hurrah,Bebe Rexha,1.084.043,53,70,31
73,Moonlight,XXXTENTACION,1.064.727,2,72,371
74,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.063.671,24,74,189
75,So Am I,Ava Max,1.063.318,75,97,9
76,Bad Liar,Imagine Dragons,1.057.966,12,75,133
77,Mo Bamba,Sheck Wes,1.055.740,10,77,221
78,2002,Anne-Marie,1.053.203,25,76,86
79,In My Mind,Dynoro; Gigi D'Agostino,1.037.413,4,79,261
80,Don't Stop Me Now - Remastered 2011,Queen,1.035.657,47,81,146
81,Another One Bites The Dust - Remastered 2011,Queen,1.030.532,32,83,146
82,Walk Me Home,P!nk,1.017.885,74,80,28
83,Wir ticken,Capital Bra; Samra,1.017.849,70,78,7
84,Shape of You,Ed Sheeran,1.016.171,1,84,805
85,Adictiva,Daddy Yankee; Anuel AA,1.013.496,34,86,130
86,I Like It,Cardi B; Bad Bunny; J Balvin,1.003.848,2,85,350
87,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.003.200,19,82,112
88,Say My Name,David Guetta; Bebe Rexha; J Balvin,975.322,37,87,86
89,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,960.377,4,90,217
90,idontwannabeyouanymore,Billie Eilish,956.691,60,88,86
91,Taste (feat. Offset),Tyga; Offset,953.802,5,96,308
92,Believer,Imagine Dragons,951.115,15,95,778
93,Love Someone,Lukas Graham,948.410,50,89,193
94,I Like Me Better,Lauv,943.150,24,93,86
95,Body,Loud Luxury; Brando,942.192,18,98,86
96,Perfect,Ed Sheeran,927.264,3,101,86
97,Wolke 10,MERO,921.786,38,94,14
98,no tears left to cry,Ariana Grande,919.835,2,100,336
99,Hear Me Calling,Juice WRLD,910.951,32,92,21
100,Nights Like This (feat. Ty Dolla $ign),Kehlani; Ty Dolla $ign,910.130,35,99,70
101,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,909.233,1,102,392
102,Jocelyn Flores,XXXTENTACION,900.478,2,103,574
103,God's Plan,Drake,900.150,1,104,426
104,No Sleep (feat. Bonn),Martin Garrix; Bonn,900.054,72,106,28
105,Reggaeton,J Balvin,894.911,64,108,119
106,Dancin (feat. Luvli) - Krono Remix,Aaron Smith; Krono; Luvli,888.541,106,111,20
107,Pass auf wen du liebst,Ufo361,881.973,51,91,5
108,Just You and I,Tom Walker,878.713,108,112,19
109,Soltera,Lunay; Chris Jedi; Gaby Music,876.733,109,118,13
110,I,Lil Skies,869.786,56,107,21
111,needy,Ariana Grande,868.314,3,110,42
112,365,Zedd; Katy Perry,861.826,39,113,35
113,Faucet Failure,Ski Mask The Slump God,861.401,113,114,9
114,Aullando,Wisin & Yandel; Romeo Santos,861.345,104,121,21
115,The Bones,Maren Morris,854.546,101,105,9
116,Lost In Japan,Shawn Mendes,853.781,20,109,43
117,Money,Cardi B,852.446,28,115,149
118,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,851.627,1,119,350
119,Splashin,Rich The Kid,840.209,85,120,80
120,NASA,Ariana Grande,836.211,5,117,42
121,NI BIEN NI MAL,Bad Bunny,836.131,54,122,86
122,Under Pressure - Remastered 2011,Queen; David Bowie,833.630,50,125,86
123,Too Good At Goodbyes,Sam Smith,829.468,1,123,86
124,Nonstop,Drake,821.062,1,124,266
125,Thunder,Imagine Dragons,814.870,7,127,86
126,Natural,Imagine Dragons,808.913,13,126,245
127,Numb Numb Juice,ScHoolboy Q,803.452,44,116,8
128,Say You Won't Let Go,James Arthur,803.256,7,131,86
129,bellyache,Billie Eilish,801.436,55,129,80
130,Créeme,KAROL G; Maluma,800.582,106,135,85
131,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,799.810,63,134,135
132,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,797.912,28,132,231
133,bloodline,Ariana Grande,795.978,5,128,42
134,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,792.109,3,133,148
135,Speechless (feat. Erika Sirola),Robin Schulz; Erika Sirola,788.372,110,137,57
136,IDGAF,Dua Lipa,781.658,3,130,86
137,Havana (feat. Young Thug),Camila Cabello; Young Thug,773.464,1,143,86
138,In My Feelings,Drake,772.502,1,142,266
139,The Middle,Zedd; Maren Morris; Grey,772.097,6,136,86
140,Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,765.430,84,138,86
141,Si Se Da,Myke Towers; Farruko,764.752,141,149,8
142,Leave Me Alone,Flipp Dinero,764.187,31,141,196
143,imagine,Ariana Grande,763.591,5,139,98
144,I Fall Apart,Post Malone,759.921,10,146,86
145,Bola Rebola,Tropkillaz; J Balvin; Anitta; ZAAC,758.975,43,144,28
146,This Feeling,The Chainsmokers; Kelsea Ballerini,752.255,19,145,86
147,Let You Love Me,Rita Ora,751.432,24,151,86
148,Envy Me,Calboy,750.526,148,148,13
149,Contra La Pared,Sean Paul; J Balvin,744.252,130,164,4
