Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,5.651.285,1,1,87
2,Circles,Post Malone,4.531.806,1,2,17
3,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,4.099.429,2,3,3
4,Dance Monkey,Tones And I,3.657.748,4,4,60
5,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.573.375,2,5,73
6,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,3.402.760,2,6,59
7,Ransom,Lil Tecca,3.267.858,3,7,105
8,Lalala,Y2K; bbno$,3.055.945,8,8,87
9,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.949.251,3,9,80
10,Someone You Loved,Lewis Capaldi,2.880.076,6,12,246
11,Saint-Tropez,Post Malone,2.829.292,3,10,10
12,bad guy,Billie Eilish,2.769.146,1,11,171
13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.601.742,1,13,333
14,How Do You Sleep?,Sam Smith,2.588.415,7,14,59
15,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.491.175,1,15,129
16,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,2.336.570,5,16,10
17,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.314.982,8,17,94
18,Hollywood's Bleeding,Post Malone,2.253.443,4,18,10
19,Callaita,Bad Bunny; Tainy,2.226.306,5,20,108
20,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.218.336,2,19,164
21,Panini,Lil Nas X,2.150.309,6,22,88
22,Enemies (feat. DaBaby),Post Malone; DaBaby,2.149.922,6,21,10
23,boyfriend (with Social House),Ariana Grande; Social House,2.031.967,3,24,45
24,Truth Hurts,Lizzo,2.021.743,15,23,146
25,LA CANCIÓN,J Balvin; Bad Bunny,1.990.327,16,25,80
26,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.927.960,19,26,31
27,Tutu,Camilo; Pedro Capó,1.881.984,24,27,38
28,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.869.421,17,28,118
29,Liar,Camila Cabello,1.828.328,28,29,11
30,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,1.750.250,8,30,10
31,No Guidance (feat. Drake),Chris Brown; Drake,1.705.381,8,32,100
32,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.664.382,9,31,52
33,Graveyard,Halsey,1.640.829,27,34,3
34,Lover,Taylor Swift,1.640.795,2,38,31
35,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.635.553,31,33,24
36,Wow.,Post Malone,1.597.135,1,35,266
37,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.580.607,7,37,129
38,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.562.470,4,40,93
39,On The Road (feat. Meek Mill & Lil Baby),Post Malone; Meek Mill; Lil Baby,1.533.543,10,36,10
