Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,7 rings,Ariana Grande,7.160.679,1,1,20
2,bury a friend,Billie Eilish,4.763.088,2,2,8
3,Wow.,Post Malone,4.251.684,1,3,45
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,4.010.640,1,4,112
5,Happier,Marshmello; Bastille,3.561.232,2,5,174
6,Without Me,Halsey,3.413.327,3,7,125
7,MIDDLE CHILD,J. Cole,3.377.196,2,6,14
8,Dancing With A Stranger (with Normani),Sam Smith; Normani,3.118.477,6,9,27
9,thank u next,Ariana Grande,3.097.540,1,8,95
10,Calma - Remix,Pedro Capó; Farruko,3.049.217,5,10,89
11,Sweet but Psycho,Ava Max,3.028.828,5,11,133
12,Shallow,Lady Gaga; Bradley Cooper,2.665.501,5,12,132
13,Secreto,Anuel AA; KAROL G,2.648.826,13,13,23
14,MIA,Bad Bunny; Drake,2.575.723,1,14,119
15,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,2.515.303,1,16,132
16,SICKO MODE,Travis Scott,2.465.409,2,15,188
17,a lot,21 Savage,2.409.411,17,17,48
18,High Hopes,Panic! At The Disco,2.374.050,8,18,230
19,Adan y Eva,Paulo Londra,2.318.188,10,19,93
20,Going Bad (feat. Drake),Meek Mill; Drake,2.266.455,8,20,69
21,Look Back at It,A Boogie Wit da Hoodie,2.181.962,20,21,43
22,Con Calma,Daddy Yankee; Snow,2.064.090,22,25,13
23,when the party's over,Billie Eilish,2.041.058,11,22,113
24,Baila Baila Baila,Ozuna,2.025.051,20,23,27
25,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.975.500,19,26,27
26,i'm so tired...,Lauv; Troye Sivan,1.972.782,24,24,13
27,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.901.602,19,27,69
28,Saturday Nights,Khalid,1.855.186,18,29,74
29,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,1.850.622,3,28,118
30,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.845.388,3,30,209
31,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.711.229,12,31,147
32,Better Now,Post Malone,1.702.610,1,33,286
33,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.699.826,2,32,251
34,Thotiana,Blueface,1.689.525,34,34,13
35,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.680.051,18,35,104
36,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.660.677,28,36,89
37,Nights Like This (feat. Ty Dolla $ign),Kehlani; Ty Dolla $ign,1.653.357,35,37,27
38,Be Alright,Dean Lewis,1.613.914,12,38,200
39,Mo Bamba,Sheck Wes,1.598.796,10,40,178
40,lovely (with Khalid),Billie Eilish; Khalid,1.590.372,19,41,290
41,Hope,The Chainsmokers; Winona Oak,1.579.064,27,39,34
42,SAD!,XXXTENTACION,1.565.426,1,42,342
43,Bohemian Rhapsody - Remastered 2011,Queen,1.548.623,10,43,120
44,Better,Khalid,1.539.292,7,45,146
45,Amanece,Anuel AA; Haze,1.519.155,41,44,43
46,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.508.516,30,46,96
47,Let Me Down Slowly,Alec Benjamin,1.471.205,47,48,26
48,Lucid Dreams,Juice WRLD,1.449.938,2,47,270
49,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.377.254,24,49,146
50,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.361.346,1,50,510
51,Te Vi,Piso 21; Micro TDH,1.348.661,51,51,27
