Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,9.936.178,1,1,15
2,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,5.315.305,1,2,57
3,bad guy,Billie Eilish,4.953.886,1,3,99
4,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,4.831.493,3,5,8
5,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,4.604.076,2,4,92
6,Goodbyes (feat. Young Thug),Post Malone; Young Thug,4.506.758,6,—,1
7,Callaita,Bad Bunny; Tainy,3.365.597,5,6,36
8,Panini,Lil Nas X,3.248.887,6,8,16
9,Otro Trago,Sech; Darell,3.130.740,4,9,75
10,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,3.016.173,4,7,21
11,Con Calma,Daddy Yankee; Snow,2.680.362,1,12,162
12,You Need To Calm Down,Taylor Swift,2.647.996,3,10,22
13,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,2.588.790,7,14,57
14,Piece Of Your Heart,MEDUZA; Goodboys,2.571.819,14,15,82
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.536.221,1,11,261
16,Someone You Loved,Lewis Capaldi,2.515.358,6,18,174
17,Never Really Over,Katy Perry,2.496.334,9,17,36
18,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.390.615,18,19,22
19,QUE PRETENDES,J Balvin; Bad Bunny,2.359.474,11,16,8
20,If I Can't Have You,Shawn Mendes,2.339.412,3,13,64
21,Call You Mine,The Chainsmokers; Bebe Rexha,2.333.997,17,21,36
22,Truth Hurts,Lizzo,2.278.263,17,23,74
23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,2.183.736,18,20,71
24,LA CANCIÓN,J Balvin; Bad Bunny,2.181.461,19,22,8
25,Old Town Road,Lil Nas X,2.087.195,2,24,122
26,One Thing Right,Marshmello; Kane Brown,2.058.847,26,28,15
27,Sucker,Jonas Brothers,1.988.195,2,26,127
28,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.976.063,28,30,46
29,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.921.796,4,27,43
30,Higher Love,Kygo; Whitney Houston,1.864.747,25,25,8
31,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,1.856.532,3,35,87
32,11 PM,Maluma,1.854.077,30,36,50
33,Ransom,Lil Tecca,1.853.492,28,31,33
34,7 rings,Ariana Grande,1.779.464,1,34,169
35,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,1.763.287,7,29,43
36,It's You,Ali Gatie,1.741.810,29,33,22
37,Te Robaré,Nicky Jam; Ozuna,1.736.138,24,39,106
38,Best Part of Me (feat. YEBBA),Ed Sheeran; Yebba,1.718.616,38,—,1
39,Con Altura,ROSALÍA; J Balvin; El Guincho,1.706.597,28,41,99
40,Shallow,Lady Gaga; Bradley Cooper,1.659.340,2,40,281
41,On A Roll,Ashley O,1.646.722,41,50,16
42,Rodeo,Lil Nas X; Cardi B,1.644.357,25,32,15
43,Talk (feat. Disclosure),Khalid; Disclosure,1.639.674,10,37,148
44,No Guidance (feat. Drake),Chris Brown; Drake,1.597.118,8,38,28
45,Calma - Remix,Pedro Capó; Farruko,1.555.147,5,45,238
46,Rescue Me,OneRepublic,1.521.123,30,48,50
47,Happier,Marshmello; Bastille,1.515.960,2,43,323
48,Go Loko (feat. Tyga Jon Z),YG; Tyga; Jon Z,1.514.174,33,46,63
49,Wow.,Post Malone,1.506.648,1,44,194
50,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown; Justin Bieber; Ink,1.496.710,30,42,9
51,Tal Vez,Paulo Londra,1.475.291,21,51,93
52,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,1.471.848,15,52,126
53,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville; J. Cole; Lute; DaBaby,1.464.930,53,—,1
