Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,4.859.172,1,1,92
2,Wow.,Post Malone,4.282.515,1,2,25
3,Without Me,Halsey,3.965.101,3,3,105
4,thank u next,Ariana Grande,3.866.610,1,4,75
5,Calma - Remix,Pedro Capó; Farruko,3.305.208,5,5,69
6,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,3.101.630,1,7,112
7,Sweet but Psycho,Ava Max,3.067.026,5,6,113
8,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.992.867,8,8,7
9,MIA,Bad Bunny; Drake,2.828.453,1,10,99
10,High Hopes,Panic! At The Disco,2.767.025,8,9,210
11,Happier,Marshmello; Bastille,2.658.481,2,11,154
12,SICKO MODE,Travis Scott,2.593.743,2,13,168
13,Going Bad (feat. Drake),Meek Mill; Drake,2.574.826,8,14,49
14,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,2.525.863,12,12,7
15,Adan y Eva,Paulo Londra,2.488.705,10,15,73
16,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.415.014,3,16,98
17,Shallow,Lady Gaga; Bradley Cooper,2.388.884,5,17,112
18,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,2.110.557,12,18,127
19,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,2.077.776,3,19,189
20,Saturday Nights,Khalid,2.074.122,18,20,54
21,Mo Bamba,Sheck Wes,2.014.313,10,21,158
22,Look Back at It,A Boogie Wit da Hoodie,1.985.916,22,22,23
23,when the party's over,Billie Eilish,1.944.064,11,23,93
24,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.922.644,18,24,84
25,Better Now,Post Malone,1.849.303,1,25,266
26,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,1.811.968,3,26,85
27,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.810.933,27,27,7
28,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.772.876,19,29,49
29,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.750.605,2,28,231
30,Be Alright,Dean Lewis,1.727.009,12,30,180
31,Better,Khalid,1.699.740,7,31,126
32,SAD!,XXXTENTACION,1.689.040,1,32,322
33,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.623.027,30,33,76
34,Bohemian Rhapsody - Remastered 2011,Queen,1.611.846,10,35,100
35,Lucid Dreams,Juice WRLD,1.607.923,2,34,250
36,In My Mind,Dynoro; Gigi D'Agostino,1.571.105,4,36,198
37,Leave Me Alone,Flipp Dinero,1.549.168,31,37,133
38,Adictiva,Daddy Yankee; Anuel AA,1.529.111,35,38,67
39,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.509.348,39,39,69
40,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.504.435,24,40,126
41,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.486.172,1,41,490
42,lovely (with Khalid),Billie Eilish; Khalid,1.454.852,19,42,270
43,Moonlight,XXXTENTACION,1.448.730,2,43,308
44,Secreto,Anuel AA; KAROL G,1.429.791,44,54,3
45,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.419.485,4,46,154
46,Amanece,Anuel AA; Haze,1.419.459,45,45,23
47,imagine,Ariana Grande,1.418.332,5,44,35
48,Taste (feat. Offset),Tyga; Offset,1.406.773,5,48,245
49,Youngblood,5 Seconds of Summer,1.405.381,6,47,280
50,a lot,21 Savage,1.330.586,22,49,28
51,Ruin My Life,Zara Larsson,1.306.383,26,50,91
52,I Like It,Cardi B; Bad Bunny; J Balvin,1.281.705,2,52,287
53,whoa (mind in awe),XXXTENTACION,1.259.538,3,51,42
54,Bad Liar,Imagine Dragons,1.254.326,12,55,70
55,Solo de Mi,Bad Bunny,1.248.428,32,53,35
56,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie; Tyga; Offset,1.232.637,52,56,28
57,Money,Cardi B,1.226.120,28,57,86
58,Hope,The Chainsmokers; Winona Oak,1.215.082,58,60,14
59,Love Someone,Lukas Graham,1.192.389,50,58,130
60,Imposible,Luis Fonsi; Ozuna,1.174.945,54,59,91
61,Kiss and Make Up,Dua Lipa; BLACKPINK,1.170.424,13,62,91
62,Natural,Imagine Dragons,1.169.455,13,61,182
63,Vaina Loca,Ozuna; Manuel Turizo,1.148.940,12,63,203
64,Baila Baila Baila,Ozuna,1.143.399,64,66,7
65,God's Plan,Drake,1.137.238,1,65,363
66,NI BIEN NI MAL,Bad Bunny,1.126.454,66,72,23
67,idontwannabeyouanymore,Billie Eilish,1.126.226,60,64,23
68,Jocelyn Flores,XXXTENTACION,1.121.503,2,68,511
69,Body,Loud Luxury; Brando,1.121.198,18,70,23
70,Let You Love Me,Rita Ora,1.114.960,24,76,23
71,Nonstop,Drake,1.111.130,1,73,203
72,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur; Anne-Marie,1.104.494,65,69,23
73,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.101.937,28,67,168
74,no tears left to cry,Ariana Grande,1.098.903,2,71,273
75,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,1.095.838,63,75,72
76,monster,21 Savage,1.081.203,31,74,28
77,KIKA,6ix9ine; Tory Lanez,1.075.335,3,77,52
78,In My Feelings,Drake,1.071.239,1,81,203
79,Shape of You,Ed Sheeran,1.071.239,1,79,742
80,Butterfly Doors,Lil Pump,1.060.701,58,78,13
81,Cuando Te Besé,Becky G; Paulo Londra,1.059.492,39,80,168
82,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.051.777,1,83,329
83,Reggaeton,J Balvin,1.047.862,64,82,56
84,Say My Name,David Guetta; Bebe Rexha; J Balvin,1.031.981,37,88,23
85,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.031.702,1,85,287
86,Fire On Fire - From "Watership Down",Sam Smith,1.031.632,54,84,16
87,2002,Anne-Marie,1.027.252,25,86,23
88,Believer,Imagine Dragons,1.014.056,15,87,715
89,No Stylist (feat. Drake),French Montana; Drake,988.242,23,89,23
90,Armed And Dangerous,Juice WRLD,982.182,35,91,23
91,YOSEMITE,Travis Scott,980.020,17,90,23
92,MALA,6ix9ine; Anuel AA,978.276,44,92,51
93,Perfect,Ed Sheeran,978.063,3,94,23
94,Another One Bites The Dust - Remastered 2011,Queen,973.152,32,98,83
95,Splashin,Rich The Kid,968.123,95,97,17
96,IDGAF,Dua Lipa,965.904,3,93,23
97,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,960.775,7,96,23
98,BEBE,6ix9ine; Anuel AA,955.641,13,99,140
99,Don't Stop Me Now - Remastered 2011,Queen,942.768,47,101,83
100,I Like Me Better,Lauv,941.461,24,95,23
101,BAD!,XXXTENTACION,936.937,4,100,70
102,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,919.843,2,103,121
103,Roses (with Juice WRLD feat. Brendon Urie),benny blanco; Juice WRLD; Brendon Urie,919.121,89,102,23
104,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,915.906,2,107,180
105,This Feeling,The Chainsmokers; Kelsea Ballerini,915.457,19,104,23
106,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,910.559,7,106,279
107,Space Cadet (feat. Gunna),Metro Boomin; Gunna,906.161,47,108,17
108,Havana (feat. Young Thug),Camila Cabello; Young Thug,904.832,1,105,23
109,I Fall Apart,Post Malone,901.974,10,111,23
110,Too Good At Goodbyes,Sam Smith,895.525,1,113,23
111,Thunder,Imagine Dragons,895.039,7,110,23
112,Culpables,KAROL G; Anuel AA,890.475,80,112,23
113,Te Vi,Piso 21; Micro TDH,889.621,113,118,7
114,Happy Now,Kygo; Sandro Cavazza,882.695,34,115,23
115,I Love It (& Lil Pump),Kanye West; Lil Pump,875.972,1,117,23
116,The Middle,Zedd; Maren Morris; Grey,874.379,6,109,23
117,changes,XXXTENTACION,867.832,4,120,23
118,breathin,Ariana Grande,864.965,2,114,23
119,Créeme,KAROL G; Maluma,863.303,119,125,22
120,Shotgun,George Ezra,862.771,35,116,23
121,Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,859.519,113,122,23
122,Say You Won't Let Go,James Arthur,858.427,7,119,23
123,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,853.548,61,121,143
124,Rise,Jonas Blue; Jack & Jack,843.185,11,123,23
125,New Rules,Dua Lipa,836.045,2,124,23
126,Crushed Up,Future,827.824,53,126,14
127,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,825.441,127,134,16
128,Noticed,Lil Mosey,825.218,38,131,17
129,Let Me Down Slowly,Alec Benjamin,822.213,129,129,6
130,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,817.923,13,127,23
131,FRIENDS,Marshmello; Anne-Marie,810.868,3,128,23
132,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,809.604,5,133,23
133,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,806.198,16,132,23
134,Under Pressure - Remastered 2011,Queen; David Bowie,801.791,50,140,23
135,SOLO,JENNIE,792.843,62,130,23
136,Look Alive (feat. Drake),BlocBoy JB; Drake,791.863,6,142,23
137,Familia (with Anuel Aa feat. Bantu) - Spider-Man: Into the Spider-Verse,Nicki Minaj; Anuel AA; Bantu,788.489,95,136,23
138,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,786.028,4,135,23
139,Nuketown (feat. Juice WRLD),Ski Mask The Slump God; Juice WRLD,785.121,56,144,23
140,God is a woman,Ariana Grande,782.816,2,141,23
141,Someone You Loved,Lewis Capaldi,781.259,141,147,5
142,Congratulations,Post Malone; Quavo,780.592,20,148,23
143,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,780.048,21,143,23
144,Amigos Con Derechos,Reik; Maluma,779.315,64,145,23
145,Trampoline,SHAED,777.475,123,137,16
146,Asesina - Remix,Brytiago; Daddy Yankee; Ozuna; Darell; Anuel AA,776.066,111,149,23
147,Undecided,Chris Brown,772.602,116,138,14
148,I'm a Mess,Bebe Rexha,770.613,47,146,23
149,XO Tour Llif3,Lil Uzi Vert,770.146,9,150,23
150,Fine China,Future; Juice WRLD,769.404,15,152,17
151,Love Lies (with Normani),Khalid; Normani,764.646,9,139,23
152,Always Remember Us This Way,Lady Gaga,763.322,33,151,16
153,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,754.438,30,153,23
154,bellyache,Billie Eilish,751.458,55,154,17
155,Somebody To Love - Remastered 2011,Queen,747.702,45,159,23
