Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,7 rings,Ariana Grande,4.849.950,1,1,54
2,Sucker,Jonas Brothers,4.265.114,2,2,12
3,Con Calma,Daddy Yankee; Snow,4.022.640,2,3,47
4,break up with your girlfriend i'm bored,Ariana Grande,3.707.911,2,4,33
5,Shallow,Lady Gaga; Bradley Cooper,3.549.108,2,5,166
6,Wow.,Post Malone,3.465.037,1,6,79
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.255.732,1,7,146
8,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.786.048,6,8,61
9,MIDDLE CHILD,J. Cole,2.554.627,2,9,48
10,Happier,Marshmello; Bastille,2.463.907,2,12,208
11,bury a friend,Billie Eilish,2.462.716,2,10,42
12,Calma - Remix,Pedro Capó; Farruko,2.451.262,5,11,123
13,Sweet but Psycho,Ava Max,2.448.481,5,13,167
14,Secreto,Anuel AA; KAROL G,2.436.697,9,14,57
15,Without Me,Halsey,2.435.909,3,15,159
16,thank u next,Ariana Grande,2.377.199,1,16,129
17,wish you were gay,Billie Eilish,2.302.136,8,17,9
18,i'm so tired...,Lauv; Troye Sivan,2.280.140,18,20,47
19,Talk,Khalid; Disclosure,2.273.533,16,21,33
20,Robbery,Juice WRLD,2.233.714,11,18,27
21,Baila Baila Baila,Ozuna,2.197.242,14,23,61
22,Murder On My Mind,YNW Melly,2.191.755,18,22,27
23,Fast,Juice WRLD,2.191.554,19,19,5
24,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.992.065,19,24,61
25,Going Bad (feat. Drake),Meek Mill; Drake,1.991.842,8,26,103
26,I Can’t Get Enough (benny blanco Selena Gomez J Balvin Tainy),benny blanco; Selena Gomez; J Balvin; Tainy,1.940.053,16,28,12
27,Please Me,Cardi B; Bruno Mars,1.933.077,16,25,26
28,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,1.915.389,1,27,166
29,Don't Call Me Up,Mabel,1.858.009,25,29,40
