Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.656.022,1,1,60
2,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,4.211.986,2,2,32
3,Ransom,Lil Tecca,3.609.766,3,3,78
4,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.453.983,2,4,46
5,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.385.994,3,5,53
6,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,3.214.330,1,6,102
7,How Do You Sleep?,Sam Smith,2.971.655,7,12,32
8,boyfriend (with Social House),Ariana Grande; Social House,2.911.251,3,8,18
9,Someone You Loved,Lewis Capaldi,2.792.043,6,13,219
10,bad guy,Billie Eilish,2.771.816,1,9,144
11,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.753.905,8,11,67
12,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.716.653,2,7,137
13,Callaita,Bad Bunny; Tainy,2.575.138,5,10,81
14,Lover,Taylor Swift,2.398.468,4,14,4
15,Lalala,Y2K; bbno$,2.204.628,15,15,60
16,Dance Monkey,Tones And I,2.177.379,16,21,33
17,No Guidance (feat. Drake),Chris Brown; Drake,2.113.817,8,19,73
18,LA CANCIÓN,J Balvin; Bad Bunny,2.102.922,16,16,53
19,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,2.089.331,4,22,66
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.059.961,1,20,306
21,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,2.059.185,17,18,91
22,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,2.033.639,9,17,25
23,Truth Hurts,Lizzo,1.952.036,15,24,119
24,Piece Of Your Heart,MEDUZA; Goodboys,1.902.420,13,25,127
25,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.837.793,7,23,102
26,Panini,Lil Nas X,1.760.326,6,26,61
27,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.731.498,27,29,25
28,It's You,Ali Gatie,1.693.966,27,28,67
29,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.685.837,26,33,4
30,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,1.663.331,6,30,39
31,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.653.936,4,27,88
32,Slide Away,Miley Cyrus,1.650.804,29,38,4
33,If I Can't Have You,Shawn Mendes,1.637.417,3,31,109
34,QUE PRETENDES,J Balvin; Bad Bunny,1.525.035,11,32,53
35,11 PM,Maluma,1.491.572,28,34,95
36,7 rings,Ariana Grande,1.484.107,1,35,214
37,Higher Love,Kygo; Whitney Houston,1.471.140,25,39,53
38,fuck i'm lonely,Lauv; Anne-Marie,1.466.767,31,45,18
39,You Need To Calm Down,Taylor Swift,1.433.486,3,41,67
40,Motivation,Normani,1.415.767,40,52,4
41,Con Calma,Daddy Yankee; Snow,1.415.108,1,36,207
42,Sucker,Jonas Brothers,1.392.431,2,43,172
43,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,1.384.150,40,44,4
44,Shallow,Lady Gaga; Bradley Cooper,1.380.050,2,40,326
45,Con Altura,ROSALÍA; J Balvin; El Guincho,1.376.290,28,37,144
46,Tutu,Camilo; Pedro Capó,1.369.690,41,46,11
47,Never Really Over,Katy Perry,1.341.473,9,49,81
48,I.F.L.Y.,Bazzi,1.322.956,44,50,32
49,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,1.317.480,18,48,116
50,Talk (feat. Disclosure),Khalid; Disclosure,1.315.024,10,47,193
51,Otro Trago,Sech; Darell,1.298.951,4,42,120
52,Happier,Marshmello; Bastille,1.224.788,2,51,368
53,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,1.204.061,28,53,11
54,One Thing Right,Marshmello; Kane Brown,1.162.924,26,57,60
55,lovely (with Khalid),Billie Eilish; Khalid,1.136.878,19,56,484
56,Rescue Me,OneRepublic,1.120.427,30,60,95
57,Wow.,Post Malone,1.104.070,1,59,239
58,when the party's over,Billie Eilish,1.094.348,7,61,307
59,Suge,DaBaby,1.090.642,23,58,117
60,Calma - Remix,Pedro Capó; Farruko,1.079.949,5,55,283
61,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.079.561,9,64,39
62,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.072.927,6,70,221
63,3 Nights,Dominic Fike,1.064.869,46,68,130
64,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,1.049.966,3,66,132
65,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,1.043.900,22,63,144
66,Old Town Road,Lil Nas X,1.043.324,2,54,19
67,Without Me,Halsey,1.030.039,3,67,319
68,Don't Call Me Up,Mabel,1.017.485,9,77,200
69,Good as Hell,Lizzo,1.012.205,62,79,47
70,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,1.011.961,70,74,32
71,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,1.010.870,7,73,88
72,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,1.010.467,66,69,17
73,Bohemian Rhapsody - Remastered 2011,Queen,1.002.828,10,62,314
74,Small Talk,Katy Perry,995.059,27,72,11
75,Te Robaré,Nicky Jam; Ozuna,991.294,24,65,151
76,Hot (feat. Gunna),Young Thug; Gunna,990.556,76,80,4
77,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,987.078,1,85,116
78,thank u next,Ariana Grande,986.279,1,76,289
79,Sweet but Psycho,Ava Max,971.411,5,82,327
80,rockstar (feat. 21 Savage),Post Malone; 21 Savage,964.385,1,75,704
81,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,957.074,64,96,53
82,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,952.874,3,84,403
83,Won't Be Late (feat. Drake),Swae Lee; Drake,952.709,45,81,4
84,Mad Love,Mabel,951.544,52,95,74
85,Instagram,Dimitri Vegas & Like Mike; David Guetta; Daddy Yankee; Afro Bros; NATTI NATASHA; Dimitri Vegas; Like Mike,951.532,85,97,46
86,Tal Vez,Paulo Londra,949.456,21,71,138
87,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,944.490,37,78,124
88,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,935.820,83,83,5
89,Runaway,Sebastian Yatra; Daddy Yankee; NATTI NATASHA; Jonas Brothers,922.387,54,86,60
90,Call You Mine,The Chainsmokers; Bebe Rexha,917.144,17,101,81
91,Shape of You,Ed Sheeran,916.899,1,89,956
92,Believer,Imagine Dragons,915.050,15,88,929
93,bury a friend,Billie Eilish,914.086,2,93,202
94,Better Now,Post Malone,912.076,1,91,480
95,Love Me,Lil Tecca,910.171,83,100,16
96,Post Malone (feat. RANI),Sam Feldt; RANI,909.237,57,98,57
97,Antisocial (with Travis Scott),Ed Sheeran; Travis Scott,896.439,6,104,39
98,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,891.866,15,87,171
99,Let Me Down Slowly,Alec Benjamin,887.023,21,94,220
