Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,4.688.801,1,1,89
2,Wow.,Post Malone,4.199.297,1,3,22
3,thank u next,Ariana Grande,3.889.128,1,2,72
4,Without Me,Halsey,3.796.781,3,4,102
5,Calma - Remix,Pedro Capó; Farruko,3.120.473,5,6,66
6,Sweet but Psycho,Ava Max,3.114.023,5,7,110
7,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,3.009.051,1,5,109
8,High Hopes,Panic! At The Disco,2.775.542,8,9,207
9,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.712.046,8,13,4
10,MIA,Bad Bunny; Drake,2.675.609,1,8,96
11,Happier,Marshmello; Bastille,2.611.846,2,10,151
12,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,2.592.179,12,14,4
13,SICKO MODE,Travis Scott,2.547.078,2,11,165
14,Going Bad (feat. Drake),Meek Mill; Drake,2.447.161,8,15,46
15,Adan y Eva,Paulo Londra,2.370.608,10,12,70
16,Shallow,Lady Gaga; Bradley Cooper,2.351.479,5,16,109
17,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.200.380,3,17,95
18,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,2.098.496,3,18,186
19,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.983.169,12,20,124
20,Saturday Nights,Khalid,1.943.360,18,21,51
21,when the party's over,Billie Eilish,1.898.593,11,22,90
22,Mo Bamba,Sheck Wes,1.871.331,10,19,155
23,Better Now,Post Malone,1.824.464,1,23,263
24,Look Back at It,A Boogie Wit da Hoodie,1.794.778,24,32,20
25,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,1.781.077,3,24,82
26,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.770.331,18,27,81
27,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.744.734,2,26,228
28,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.734.126,19,30,46
29,Be Alright,Dean Lewis,1.724.265,12,28,177
30,Better,Khalid,1.673.669,7,31,123
31,SAD!,XXXTENTACION,1.643.328,1,25,319
32,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.578.755,32,43,4
33,Leave Me Alone,Flipp Dinero,1.569.029,31,36,130
34,Bohemian Rhapsody - Remastered 2011,Queen,1.562.259,10,29,97
35,In My Mind,Dynoro; Gigi D'Agostino,1.520.601,4,35,195
36,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.502.612,30,34,73
37,Lucid Dreams,Juice WRLD,1.496.183,2,33,247
38,lovely (with Khalid),Billie Eilish; Khalid,1.446.282,19,41,267
39,imagine,Ariana Grande,1.431.545,5,42,32
40,Adictiva,Daddy Yankee; Anuel AA,1.423.148,35,38,64
41,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.416.603,24,40,123
42,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.412.475,1,39,487
43,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.405.466,4,44,151
44,Moonlight,XXXTENTACION,1.393.636,2,37,305
45,Youngblood,5 Seconds of Summer,1.391.745,6,45,277
46,Taste (feat. Offset),Tyga; Offset,1.358.444,5,47,242
47,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.346.184,42,46,66
48,whoa (mind in awe),XXXTENTACION,1.320.811,3,49,39
49,I Like It,Cardi B; Bad Bunny; J Balvin,1.264.388,2,48,284
50,Solo de Mi,Bad Bunny,1.263.467,32,50,32
51,Bad Liar,Imagine Dragons,1.250.306,12,54,67
52,Ruin My Life,Zara Larsson,1.249.511,26,52,88
53,a lot,21 Savage,1.242.884,22,57,25
54,Amanece,Anuel AA; Haze,1.200.066,51,51,20
55,Love Someone,Lukas Graham,1.170.650,50,56,127
56,Kiss and Make Up,Dua Lipa; BLACKPINK,1.170.200,13,58,88
57,monster,21 Savage,1.169.575,31,65,25
58,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.162.678,28,62,165
59,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie; Tyga; Offset,1.155.002,52,75,25
