Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.248.604,1,1,59
2,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,4.065.812,2,2,31
3,Ransom,Lil Tecca,3.409.996,3,3,77
4,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.071.204,2,4,45
5,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.020.960,3,5,52
6,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.953.075,1,6,101
7,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.607.956,2,7,136
8,boyfriend (with Social House),Ariana Grande; Social House,2.595.404,3,10,17
9,bad guy,Billie Eilish,2.581.183,1,11,143
10,Callaita,Bad Bunny; Tainy,2.560.070,5,9,80
11,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.525.101,8,8,66
12,How Do You Sleep?,Sam Smith,2.523.065,7,12,31
13,Someone You Loved,Lewis Capaldi,2.510.724,6,14,218
14,Lover,Taylor Swift,2.233.741,4,13,3
15,Lalala,Y2K; bbno$,2.064.435,15,18,59
16,LA CANCIÓN,J Balvin; Bad Bunny,2.012.030,16,16,52
17,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,2.009.142,9,15,24
18,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.973.037,17,17,90
19,No Guidance (feat. Drake),Chris Brown; Drake,1.961.225,8,19,72
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.956.070,1,21,305
21,Dance Monkey,Tones And I,1.903.427,17,20,32
22,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.886.326,4,22,65
23,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.859.494,7,23,101
24,Truth Hurts,Lizzo,1.806.993,15,24,118
25,Piece Of Your Heart,MEDUZA; Goodboys,1.744.571,13,25,126
26,Panini,Lil Nas X,1.650.535,6,26,60
27,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.589.981,4,27,87
28,It's You,Ali Gatie,1.543.752,27,34,66
29,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.490.169,27,30,24
30,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,1.489.144,6,29,38
31,If I Can't Have You,Shawn Mendes,1.484.845,3,33,108
32,QUE PRETENDES,J Balvin; Bad Bunny,1.452.741,11,31,52
33,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.445.152,26,28,3
34,11 PM,Maluma,1.436.892,28,32,94
35,7 rings,Ariana Grande,1.381.295,1,39,213
36,Con Calma,Daddy Yankee; Snow,1.374.815,1,35,206
37,Con Altura,ROSALÍA; J Balvin; El Guincho,1.361.102,28,38,143
38,Slide Away,Miley Cyrus,1.357.708,29,36,3
39,Higher Love,Kygo; Whitney Houston,1.294.624,25,37,52
40,Shallow,Lady Gaga; Bradley Cooper,1.287.279,2,43,325
41,You Need To Calm Down,Taylor Swift,1.279.627,3,41,66
42,Otro Trago,Sech; Darell,1.269.685,4,40,119
43,Sucker,Jonas Brothers,1.262.046,2,45,171
44,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,1.242.541,40,42,3
45,fuck i'm lonely,Lauv; Anne-Marie,1.232.669,31,47,17
46,Tutu,Camilo; Pedro Capó,1.230.640,41,44,10
47,Talk (feat. Disclosure),Khalid; Disclosure,1.200.261,10,49,192
48,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,1.192.713,18,46,115
49,Never Really Over,Katy Perry,1.168.293,9,48,80
50,I.F.L.Y.,Bazzi,1.158.397,44,53,31
51,Happier,Marshmello; Bastille,1.157.298,2,52,367
52,Motivation,Normani,1.127.221,50,50,3
53,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,1.109.328,28,51,10
54,Old Town Road,Lil Nas X,1.075.868,2,55,18
55,Calma - Remix,Pedro Capó; Farruko,1.068.313,5,54,282
56,lovely (with Khalid),Billie Eilish; Khalid,1.055.781,19,69,483
57,One Thing Right,Marshmello; Kane Brown,1.043.460,26,56,59
58,Suge,DaBaby,1.041.424,23,58,116
59,Wow.,Post Malone,1.031.703,1,59,238
60,Rescue Me,OneRepublic,1.014.180,30,62,94
61,when the party's over,Billie Eilish,1.009.295,7,75,306
62,Bohemian Rhapsody - Remastered 2011,Queen,1.002.961,10,60,313
63,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,996.817,22,57,143
64,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,968.837,9,66,38
65,Te Robaré,Nicky Jam; Ozuna,966.613,24,64,150
66,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,963.201,3,63,131
67,Without Me,Halsey,961.000,3,76,318
68,3 Nights,Dominic Fike,956.415,46,68,129
69,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,948.550,66,67,16
70,Dancing With A Stranger (with Normani),Sam Smith; Normani,940.745,6,72,220
71,Tal Vez,Paulo Londra,921.862,21,70,137
72,Small Talk,Katy Perry,915.418,27,65,10
73,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,911.650,7,71,87
74,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,910.319,72,77,31
75,rockstar (feat. 21 Savage),Post Malone; 21 Savage,909.432,1,80,703
76,thank u next,Ariana Grande,909.420,1,86,288
77,Don't Call Me Up,Mabel,907.231,9,73,199
78,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,906.422,37,83,123
79,Good as Hell,Lizzo,897.174,62,74,46
80,Hot (feat. Gunna),Young Thug; Gunna,896.368,79,82,3
81,Won't Be Late (feat. Drake),Swae Lee; Drake,893.369,45,61,3
82,Sweet but Psycho,Ava Max,890.396,5,81,326
