Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,7 rings,Ariana Grande,8.142.754,1,1,24
2,break up with your girlfriend i'm bored,Ariana Grande,6.894.441,2,2,3
3,thank u next,Ariana Grande,4.588.388,1,3,99
4,needy,Ariana Grande,3.790.623,3,4,3
5,NASA,Ariana Grande,3.758.430,5,6,3
6,bloodline,Ariana Grande,3.728.589,5,5,3
7,bad idea,Ariana Grande,3.584.559,7,7,3
8,bury a friend,Billie Eilish,3.582.366,2,9,12
9,Wow.,Post Malone,3.546.670,1,8,49
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.405.633,1,11,116
11,fake smile,Ariana Grande,3.213.908,8,10,3
12,Happier,Marshmello; Bastille,3.162.574,2,13,178
13,ghostin,Ariana Grande,3.001.988,9,12,3
14,imagine,Ariana Grande,3.000.321,5,14,59
15,Without Me,Halsey,2.937.103,3,15,129
16,Calma - Remix,Pedro Capó; Farruko,2.747.478,5,16,93
17,in my head,Ariana Grande,2.605.183,14,17,3
18,Sweet but Psycho,Ava Max,2.587.534,5,18,137
19,Dancing With A Stranger (with Normani),Sam Smith; Normani,2.503.434,6,22,31
20,Secreto,Anuel AA; KAROL G,2.486.247,12,20,27
21,MIDDLE CHILD,J. Cole,2.447.215,2,21,18
22,make up,Ariana Grande,2.436.978,15,19,3
23,Shallow,Lady Gaga; Bradley Cooper,2.329.186,5,26,136
24,Con Calma,Daddy Yankee; Snow,2.310.843,22,24,17
25,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,2.298.008,1,23,136
26,MIA,Bad Bunny; Drake,2.233.229,1,25,123
27,Going Bad (feat. Drake),Meek Mill; Drake,2.090.745,8,27,73
28,a lot,21 Savage,2.047.200,16,30,52
29,SICKO MODE,Travis Scott,2.040.633,2,29,192
30,Adan y Eva,Paulo Londra,2.020.461,10,28,97
31,High Hopes,Panic! At The Disco,1.921.355,8,31,234
32,Talk,Khalid; Disclosure,1.912.385,24,33,3
33,Baila Baila Baila,Ozuna,1.904.284,20,32,31
34,Look Back at It,A Boogie Wit da Hoodie,1.790.410,20,34,47
35,Thotiana,Blueface,1.736.699,31,35,17
36,i'm so tired...,Lauv; Troye Sivan,1.712.201,24,37,17
37,when the party's over,Billie Eilish,1.636.092,11,42,117
38,Giant (with Rag'n'Bone Man),Calvin Harris; Rag'n'Bone Man,1.583.638,19,36,31
39,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.581.609,3,41,213
40,Soldi,Mahmood,1.559.859,40,—,1
41,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,1.548.556,3,39,122
42,Who Do You Love,The Chainsmokers; 5 Seconds of Summer,1.529.572,33,38,3
43,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.517.483,28,40,93
44,Bohemian Rhapsody - Remastered 2011,Queen,1.479.836,10,46,124
45,Mo Bamba,Sheck Wes,1.476.491,10,44,182
46,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.460.209,2,45,255
47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.458.325,19,43,73
48,Better Now,Post Malone,1.455.497,1,47,290
49,Saturday Nights,Khalid,1.428.861,18,51,78
50,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.426.576,12,48,151
51,SAD!,XXXTENTACION,1.398.613,1,52,346
52,Amanece,Anuel AA; Haze,1.366.545,41,50,47
53,Be Alright,Dean Lewis,1.355.473,12,54,204
54,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.350.775,30,49,100
55,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.312.420,18,53,108
56,lovely (with Khalid),Billie Eilish; Khalid,1.311.336,19,60,294
57,Let Me Down Slowly,Alec Benjamin,1.296.363,46,58,30
58,Lucid Dreams,Juice WRLD,1.269.689,2,56,274
59,Nights Like This (feat. Ty Dolla $ign),Kehlani; Ty Dolla $ign,1.263.144,35,57,31
60,Better,Khalid,1.232.536,7,64,150
61,Te Vi,Piso 21; Micro TDH,1.223.141,51,55,31
62,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.217.752,24,59,150
63,Moonlight,XXXTENTACION,1.183.535,2,65,332
64,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.171.137,1,63,514
65,Adictiva,Daddy Yankee; Anuel AA,1.158.435,34,62,91
66,no tears left to cry,Ariana Grande,1.115.067,2,67,297
67,In My Mind,Dynoro; Gigi D'Agostino,1.112.831,4,61,222
68,Youngblood,5 Seconds of Summer,1.094.331,6,69,304
69,Leave Me Alone,Flipp Dinero,1.051.867,31,74,157
70,Un Año,Sebastian Yatra; Reik,1.051.642,70,75,14
71,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,1.042.918,3,71,109
72,Taste (feat. Offset),Tyga; Offset,1.040.516,5,70,269
73,Don't Call Me Up,Mabel,1.036.355,73,81,10
74,I Like It,Cardi B; Bad Bunny; J Balvin,1.022.645,2,72,311
75,Someone You Loved,Lewis Capaldi,1.021.069,60,82,29
76,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.018.795,4,68,178
77,NI BIEN NI MAL,Bad Bunny,991.407,54,76,47
78,I Tuoi Particolari,Ultimo,989.808,78,188,2
79,Hope,The Chainsmokers; Winona Oak,981.948,27,73,38
80,God's Plan,Drake,980.101,1,79,387
81,Love Someone,Lukas Graham,977.814,50,95,154
82,idontwannabeyouanymore,Billie Eilish,973.318,60,98,47
83,Ferrari,Eno; MERO,968.898,52,66,3
84,Reggaeton,J Balvin,967.473,64,77,80
85,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,966.155,68,85,40
86,Jocelyn Flores,XXXTENTACION,965.886,2,92,535
87,Imposible,Luis Fonsi; Ozuna,943.192,54,78,115
88,2002,Anne-Marie,936.555,25,87,47
89,Keanu Reeves,Logic,928.173,37,83,24
90,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,925.160,28,97,192
91,Shape of You,Ed Sheeran,920.979,1,86,766
92,Another One Bites The Dust - Remastered 2011,Queen,918.124,32,88,107
93,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,913.896,12,84,31
94,breathin,Ariana Grande,900.185,2,91,47
95,Say My Name,David Guetta; Bebe Rexha; J Balvin,898.656,37,80,47
96,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,896.635,63,89,96
97,FRIENDS,Marshmello; Anne-Marie,889.766,3,90,47
98,Money,Cardi B,883.385,28,93,110
99,Natural,Imagine Dragons,874.458,13,94,206
100,Pure Water (with Migos),Mustard; Migos,872.664,77,96,14
101,Believer,Imagine Dragons,870.494,15,101,739
102,Don't Stop Me Now - Remastered 2011,Queen,866.561,47,100,107
103,Bad Liar,Imagine Dragons,862.552,12,103,94
104,Perfect,Ed Sheeran,854.787,3,113,47
105,Swan Song - From the Motion Picture "Alita: Battle Angel",Dua Lipa,851.108,22,107,17
106,Let You Love Me,Rita Ora,849.106,24,105,47
107,In My Feelings,Drake,845.282,1,106,227
108,Armed And Dangerous,Juice WRLD,843.490,35,110,47
109,Solo de Mi,Bad Bunny,842.661,32,104,59
110,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,842.499,1,112,353
111,Alone,Marshmello,839.790,73,99,9
112,God is a woman,Ariana Grande,835.828,2,109,47
113,Ruin My Life,Zara Larsson,833.510,26,115,115
114,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie; Tyga; Offset,831.937,52,111,52
115,Nonstop,Drake,822.064,1,114,227
116,bellyache,Billie Eilish,821.349,55,130,41
117,Body,Loud Luxury; Brando,820.081,18,102,47
118,Lost In Japan,Shawn Mendes,815.133,20,119,4
119,I Like Me Better,Lauv,805.590,24,122,47
120,Splashin,Rich The Kid,793.548,85,117,41
121,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,792.551,1,108,311
122,BEBE,6ix9ine; Anuel AA,782.289,13,121,164
123,changes,XXXTENTACION,779.376,4,139,47
124,Always Remember Us This Way,Lady Gaga,774.641,33,136,40
125,Too Good At Goodbyes,Sam Smith,773.443,1,141,47
126,Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,769.412,111,150,47
127,Under Pressure - Remastered 2011,Queen; David Bowie,767.117,50,125,47
128,Créeme,KAROL G; Maluma,765.514,106,116,46
129,IDGAF,Dua Lipa,760.050,3,123,47
130,ocean eyes,Billie Eilish,756.493,92,161,15
131,Thunder,Imagine Dragons,755.883,7,126,47
132,Kiss and Make Up,Dua Lipa; BLACKPINK,755.553,13,129,115
133,Speechless (feat. Erika Sirola),Robin Schulz; Erika Sirola,752.761,115,118,18
134,Say You Won't Let Go,James Arthur,751.724,7,151,47
135,This Feeling,The Chainsmokers; Kelsea Ballerini,751.350,19,137,47
136,No Stylist (feat. Drake),French Montana; Drake,750.607,23,127,47
137,Vaina Loca,Ozuna; Manuel Turizo,749.112,12,120,227
138,Havana (feat. Young Thug),Camila Cabello; Young Thug,748.321,1,128,47
139,Undecided,Chris Brown,737.779,71,132,38
140,Space Cadet (feat. Gunna),Metro Boomin; Gunna,733.431,47,135,41
141,MALA,6ix9ine; Anuel AA,731.016,44,124,75
142,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,714.324,7,131,47
143,KIKA,6ix9ine; Tory Lanez,710.180,3,134,76
144,Everyday,Logic; Marshmello,709.508,14,133,8
145,I Fall Apart,Post Malone,708.148,10,165,47
146,The Middle,Zedd; Maren Morris; Grey,704.662,6,144,47
147,Bones (feat. OneRepublic),Galantis; OneRepublic,703.866,99,142,3
148,Lie To Me (feat. Julia Michaels),5 Seconds of Summer; Julia Michaels,700.574,87,159,23
149,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur; Anne-Marie,699.706,65,154,47
150,New Rules,Dua Lipa,699.334,2,143,47
151,La ragazza con il cuore di latta,Irama,698.053,151,—,1
152,Silence,Marshmello; Khalid,696.969,7,148,10
153,Shotgun,George Ezra,693.863,35,145,47
154,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,692.057,61,146,167
155,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,686.627,2,166,145
156,So Close,NOTD; Felix Jaehn; Captain Cuts; Georgia Ku,679.825,125,140,28
157,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,679.614,7,147,303
158,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,678.869,5,173,47
159,Happy Now,Kygo; Sandro Cavazza,675.495,34,138,47
160,Asesina - Remix,Brytiago; Daddy Yankee; Ozuna; Darell; Anuel AA,672.432,111,149,47
161,Somebody To Love - Remastered 2011,Queen,665.770,45,167,47
162,Look Alive (feat. Drake),BlocBoy JB; Drake,662.838,6,162,47
163,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,657.862,2,157,204
164,I'm a Mess,Bebe Rexha,651.321,47,175,47
165,whoa (mind in awe),XXXTENTACION,650.846,3,177,66
166,Rise,Jonas Blue; Jack & Jack,650.167,11,163,47
167,Sola,Manuel Turizo,649.386,152,155,28
168,Noticed,Lil Mosey,649.229,38,176,41
169,Wolves,Selena Gomez; Marshmello,647.331,3,170,12
170,Congratulations,Post Malone; Quavo,645.658,20,174,47
171,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,645.121,13,153,47
172,First Off (feat. Travis Scott),Future; Travis Scott,642.645,27,158,24
173,Happier,Ed Sheeran,641.020,7,200,8
174,We Will Rock You - Remastered 2011,Queen,640.982,63,171,23
175,I Love It (& Lil Pump),Kanye West; Lil Pump,638.378,1,164,47
176,Cuando Te Besé,Becky G; Paulo Londra,629.320,39,172,192
177,Culpables,KAROL G; Anuel AA,624.684,80,169,47
178,In My Blood,Shawn Mendes,624.253,4,190,47
179,XO Tour Llif3,Lil Uzi Vert,624.152,9,182,47
180,Closer,The Chainsmokers; Halsey,623.822,2,181,47
181,Atrasadinha - Live,Felipe Araújo; Ferrugem,619.673,79,156,2
182,Crushed Up,Future,617.741,43,178,38
183,Terremoto,Anitta; MC Kevinho,615.753,66,160,10
184,BAD!,XXXTENTACION,613.299,4,189,2
185,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,612.207,16,185,47
186,Thinking out Loud,Ed Sheeran,610.247,43,197,47
187,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,606.541,4,196,47
188,Africa,TOTO,601.959,118,180,6
189,YOSEMITE,Travis Scott,598.222,17,195,47
190,One Last Time,Ariana Grande,594.346,68,187,3
