Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.212.065,1,1,134
2,ROXANNE,Arizona Zervas,4.373.353,2,3,32
3,Heartless,The Weeknd,4.284.294,2,2,2
4,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,4.134.680,2,5,70
5,everything i wanted,Billie Eilish,4.050.851,1,4,15
6,Circles,Post Malone,3.743.125,1,6,91
7,Don't Start Now,Dua Lipa,3.661.687,5,7,28
8,Lose You To Love Me,Selena Gomez,3.207.742,1,8,37
9,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,3.195.636,6,10,45
10,Someone You Loved,Lewis Capaldi,3.123.814,4,9,320
11,Señorita,Shawn Mendes; Camila Cabello,3.059.243,1,11,161
12,HIGHEST IN THE ROOM,Travis Scott,2.870.324,1,12,56
13,Tusa,KAROL G; Nicki Minaj,2.692.667,13,15,21
14,Vete,Bad Bunny,2.642.701,6,14,8
15,hot girl bummer,blackbear,2.628.424,9,13,98
16,Falling,Trevor Daniel,2.524.592,15,16,12
17,Ride It,Regard,2.382.917,12,17,84
18,bad guy,Billie Eilish,2.309.116,1,18,245
19,Before You Go,Lewis Capaldi,2.110.373,17,19,9
20,All I Want for Christmas Is You,Mariah Carey,2.058.910,1,25,28
21,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.966.910,2,24,133
22,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.965.030,3,21,154
23,Watermelon Sugar,Harry Styles,1.950.848,14,20,12
24,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.847.330,5,22,56
25,Lights Up,Harry Styles,1.794.655,3,23,49
26,How Do You Sleep?,Sam Smith,1.786.228,7,26,133
27,Fantasias,Rauw Alejandro; Farruko,1.728.135,25,31,66
28,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.716.111,9,27,140
29,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.685.740,1,30,203
30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.657.689,1,28,407
31,Trampoline (with ZAYN),SHAED; ZAYN,1.655.297,18,29,56
32,Que Tire Pa Lante,Daddy Yankee,1.636.033,19,34,42
33,LA CANCIÓN,J Balvin; Bad Bunny,1.632.342,16,38,154
34,Lalala,Y2K; bbno$,1.606.249,4,36,161
35,Lose Control,MEDUZA; Becky Hill; Goodboys,1.578.168,31,37,42
36,Liar,Camila Cabello,1.564.826,20,33,85
37,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.542.395,2,35,147
38,Callaita,Bad Bunny; Tainy,1.533.442,5,42,182
39,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.523.761,13,32,56
40,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.512.651,21,43,98
41,Last Christmas,Wham!,1.508.692,2,49,19
42,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.484.585,24,40,7
43,BOP,DaBaby,1.483.560,21,39,63
44,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.466.491,17,44,192
45,Look At Her Now,Selena Gomez,1.406.766,8,41,36
46,Whine Up,Nicky Jam; Anuel AA,1.394.114,41,51,28
47,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.335.907,24,46,35
48,Ransom,Lil Tecca,1.325.185,3,48,179
49,Mean It,Lauv; LANY,1.315.638,24,45,15
50,Yellow Hearts,Ant Saunders,1.290.083,43,47,22
51,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.249.957,5,50,84
52,Aventura,Lunay; Ozuna; Anuel AA,1.236.579,47,55,35
53,Up All Night,Khalid,1.221.931,43,52,14
54,It's You,Ali Gatie,1.196.751,27,54,168
55,Santa Tell Me,Ariana Grande,1.182.365,3,70,13
56,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.163.435,50,60,70
57,Ayy Macarena,Tyga,1.162.294,57,64,11
58,Si Te Vas,Sech; Ozuna,1.158.874,44,59,63
