Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.226.877,1,1,113
2,Lose You To Love Me,Selena Gomez,4.736.202,1,2,16
3,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,4.372.099,3,3,49
4,Circles,Post Malone,4.201.887,1,4,70
5,Don't Start Now,Dua Lipa,4.110.855,5,5,7
6,HIGHEST IN THE ROOM,Travis Scott,3.675.265,1,6,35
7,Someone You Loved,Lewis Capaldi,3.464.874,4,7,299
8,Señorita,Shawn Mendes; Camila Cabello,3.419.933,1,8,140
9,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.981.733,9,10,24
10,ROXANNE,Arizona Zervas,2.972.966,10,11,11
11,hot girl bummer,blackbear,2.908.597,9,9,77
12,Ride It,Regard,2.444.461,12,13,63
13,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,2.442.270,5,12,35
14,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.369.593,3,14,133
15,How Do You Sleep?,Sam Smith,2.291.574,7,15,112
16,bad guy,Billie Eilish,2.219.309,1,19,224
17,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.192.022,2,21,112
18,Lights Up,Harry Styles,2.181.248,3,17,28
19,Trampoline (with ZAYN),SHAED; ZAYN,2.178.260,19,22,35
20,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,2.164.480,13,20,35
21,Look At Her Now,Selena Gomez,2.130.916,8,18,15
22,Follow God,Kanye West,2.115.184,3,16,14
23,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.995.634,9,23,119
24,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.904.039,1,25,182
25,Liar,Camila Cabello,1.903.099,20,24,64
26,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.877.514,2,26,126
27,Lalala,Y2K; bbno$,1.849.892,4,27,140
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.767.524,1,28,386
29,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.708.172,24,29,14
30,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.703.334,21,30,77
31,LA CANCIÓN,J Balvin; Bad Bunny,1.628.368,16,32,133
32,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,1.602.982,29,31,7
33,Ransom,Lil Tecca,1.586.877,3,33,158
34,It's You,Ali Gatie,1.580.714,27,34,147
35,Callaita,Bad Bunny; Tainy,1.578.101,5,35,161
