Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.909.097,1,1,150
2,ROXANNE,Arizona Zervas,4.678.605,2,2,48
3,All I Want for Christmas Is You,Mariah Carey,4.330.169,1,9,44
4,Circles,Post Malone,3.875.680,1,4,107
5,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.816.035,2,6,86
6,Adore You,Harry Styles,3.785.731,3,3,9
7,Last Christmas,Wham!,3.561.338,2,20,35
8,Don't Start Now,Dua Lipa,3.530.182,5,7,44
9,Señorita,Shawn Mendes; Camila Cabello,3.405.354,1,11,177
10,Falling,Trevor Daniel,3.361.903,10,12,28
11,Tusa,KAROL G; Nicki Minaj,3.336.746,11,15,37
12,Watermelon Sugar,Harry Styles,3.296.356,5,5,28
13,Lucid Dreams,Juice WRLD,3.243.703,2,10,581
14,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,3.210.094,6,17,61
15,Blinding Lights,The Weeknd,3.124.021,7,14,16
16,everything i wanted,Billie Eilish,3.097.180,1,13,31
17,Someone You Loved,Lewis Capaldi,3.025.238,4,16,336
18,Futsal Shuffle 2020,Lil Uzi Vert,2.815.621,8,8,2
19,Santa Tell Me,Ariana Grande,2.681.612,3,31,29
20,Lights Up,Harry Styles,2.469.259,3,19,65
21,bad guy,Billie Eilish,2.458.961,1,23,261
22,HIGHEST IN THE ROOM,Travis Scott,2.418.377,1,24,72
23,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.417.862,3,37,24
24,Vete,Bad Bunny,2.402.672,6,29,24
25,Lose You To Love Me,Selena Gomez,2.389.083,1,25,53
26,hot girl bummer,blackbear,2.331.392,9,28,114
27,Heartless,The Weeknd,2.290.220,2,26,18
28,Jingle Bell Rock,Bobby Helms,2.283.992,5,43,22
29,Rockin' Around The Christmas Tree,Brenda Lee,2.276.448,3,42,22
30,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,2.270.127,6,27,72
31,Falling,Harry Styles,2.181.672,18,18,2
32,Ride It,Regard,2.168.224,12,33,100
33,It's the Most Wonderful Time of the Year,Andy Williams,2.146.527,6,48,22
34,Mistletoe,Justin Bieber,2.010.003,12,50,22
35,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.998.184,2,40,149
36,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.979.499,1,36,423
37,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.852.353,3,39,170
38,Golden,Harry Styles,1.847.835,21,21,2
39,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,1.835.661,31,46,9
40,Cherry,Harry Styles,1.832.796,22,22,2
41,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.808.025,1,44,219
42,BOP,DaBaby,1.807.644,21,45,79
43,Fantasias,Rauw Alejandro; Farruko,1.806.488,25,49,82
44,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.747.555,7,65,17
45,Holly Jolly Christmas,Michael Bublé,1.736.433,18,67,17
46,Do They Know It's Christmas? - 1984 Version,Band Aid,1.721.184,3,68,18
47,LA CANCIÓN,J Balvin; Bad Bunny,1.663.121,16,53,170
48,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.658.585,11,74,18
49,Feliz Navidad,José Feliciano,1.656.020,12,78,17
50,Robbery,Juice WRLD,1.652.124,11,47,7
51,She,Harry Styles,1.618.999,30,30,2
52,Before You Go,Lewis Capaldi,1.616.139,17,51,25
53,Underneath the Tree,Kelly Clarkson,1.613.448,18,75,17
54,Lalala,Y2K; bbno$,1.575.064,4,55,177
55,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.557.713,8,83,16
56,How Do You Sleep?,Sam Smith,1.544.256,7,52,149
57,To Be So Lonely,Harry Styles,1.539.894,32,32,2
58,Trampoline,SHAED,1.520.337,58,—,1
59,7 rings,Ariana Grande,1.519.062,1,54,331
60,Callaita,Bad Bunny; Tainy,1.515.885,5,62,198
61,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.490.496,10,84,16
62,Sunflower Vol. 6,Harry Styles,1.487.254,34,34,2
63,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.474.290,17,66,208
64,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.470.843,5,56,72
65,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.438.941,2,57,163
66,The Box,Roddy Ricch,1.436.534,66,73,3
67,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.434.957,21,70,114
68,Legends,Juice WRLD,1.423.944,20,60,7
69,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.419.066,9,63,156
70,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.418.670,2,72,254
71,Lose Control,MEDUZA; Becky Hill; Goodboys,1.415.400,31,64,58
72,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.405.041,24,59,23
73,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,1.403.696,25,58,57
74,Ayy Macarena,Tyga,1.403.129,53,71,27
75,Que Tire Pa Lante,Daddy Yankee,1.402.210,19,80,58
76,Liar,Camila Cabello,1.399.634,20,61,101
77,No Idea,Don Toliver,1.399.054,69,69,14
78,The Christmas Song (Merry Christmas To You),Nat King Cole,1.381.984,14,92,16
79,Whine Up,Nicky Jam; Anuel AA,1.374.242,41,79,44
80,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,1.367.163,10,96,16
81,Ransom,Lil Tecca,1.360.004,3,81,195
82,Fine Line,Harry Styles,1.340.903,38,38,2
83,Treat People With Kindness,Harry Styles,1.308.418,35,35,2
84,Shallow,Lady Gaga; Bradley Cooper,1.276.211,2,77,443
85,Canyon Moon,Harry Styles,1.253.216,41,41,2
86,Have Yourself A Merry Little Christmas,Sam Smith,1.239.127,16,106,15
87,A Holly Jolly Christmas,Burl Ives,1.238.734,17,111,16
88,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.235.673,75,86,32
89,Merry Christmas Everyone,Shakin' Stevens,1.210.935,21,117,15
90,Sleigh Ride,The Ronettes,1.202.528,20,125,15
91,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.201.421,25,121,15
92,All Girls Are The Same,Juice WRLD,1.167.188,22,82,7
93,It's You,Ali Gatie,1.156.660,27,88,184
94,Wow.,Post Malone,1.149.543,1,87,356
95,Christmas (Baby Please Come Home),Darlene Love,1.143.663,59,135,5
96,lovely (with Khalid),Billie Eilish; Khalid,1.141.051,19,90,601
97,when the party's over,Billie Eilish,1.137.308,7,85,424
98,Happier,Marshmello; Bastille,1.134.122,2,91,485
99,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.131.788,50,97,86
100,Aventura,Lunay; Ozuna; Anuel AA,1.124.720,47,94,51
101,Indeciso,Reik; J Balvin; Lalo Ebratt,1.118.184,55,98,100
102,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,1.107.692,18,137,9
103,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1.101.286,25,141,5
104,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,1.096.207,27,150,9
105,Truth Hurts,Lizzo,1.088.882,15,93,236
106,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,1.075.092,8,104,184
107,Santa Claus Is Coming to Town,Michael Bublé,1.072.288,26,148,9
108,Yellow Hearts,Ant Saunders,1.066.033,43,100,38
109,Piece Of Your Heart,MEDUZA; Goodboys,1.065.128,13,99,244
110,Let Me Know (I Wonder Why Freestyle),Juice WRLD,1.062.972,89,89,7
111,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.058.114,7,109,219
112,Bohemian Rhapsody - Remastered 2011,Queen,1.044.461,10,108,431
113,Tutu,Camilo; Pedro Capó,1.040.835,24,119,128
114,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.039.225,5,95,100
115,Sucker,Jonas Brothers,1.035.149,2,101,289
116,Si Te Vas,Sech; Ozuna,1.028.033,44,112,79
117,Mean It,Lauv; LANY,1.026.510,24,102,31
118,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.024.157,19,120,121
119,Blue Christmas,Elvis Presley,1.023.736,21,170,4
120,Into the Unknown,Idina Menzel; AURORA,1.020.981,51,126,22
121,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.018.808,24,105,51
122,Without Me,Halsey,1.013.558,3,103,436
123,Believer,Imagine Dragons,1.012.857,15,113,1046
124,Christmas (Baby Please Come Home),Mariah Carey,999.423,35,159,4
125,rockstar (feat. 21 Savage),Post Malone; 21 Savage,998.623,1,107,821
126,Santa Claus Is Coming To Town,The Jackson 5,991.986,44,175,4
127,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,991.561,4,110,183
128,My Only Wish (This Year),Britney Spears,990.063,36,162,3
129,SAD!,XXXTENTACION,982.627,1,123,653
130,SICKO MODE,Travis Scott,972.940,2,116,499
131,Woah,Lil Baby,970.288,55,114,37
132,Con Calma,Daddy Yankee; Snow,964.898,1,133,11
133,Like It's Christmas,Jonas Brothers,964.786,133,183,4
134,No Guidance (feat. Drake),Chris Brown; Drake,962.300,8,115,190
135,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,960.562,83,129,69
136,Step Into Christmas,Elton John,957.723,35,184,3
137,Shape of You,Ed Sheeran,952.578,1,131,1073
138,Look At Her Now,Selena Gomez,948.152,8,118,52
139,thank u next,Ariana Grande,946.237,1,124,406
140,223's (feat. 9lokknine),YNW Melly; 9lokknine,943.616,29,138,97
141,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,941.665,122,142,19
142,Sweet but Psycho,Ava Max,939.567,5,127,444
143,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,937.932,143,178,2
144,Con Altura,ROSALÍA; J Balvin; El Guincho,936.332,28,144,261
145,Christmas Lights,Coldplay,934.965,34,193,2
146,Up All Night,Khalid,912.086,43,130,30
147,Panini,Lil Nas X,906.514,6,151,178
148,Dancing With A Stranger (with Normani),Sam Smith; Normani,900.552,6,128,338
149,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,895.944,2,139,562
150,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,895.491,29,136,44
151,Graveyard,Halsey,895.364,25,132,93
152,Ne reviens pas,Gradur; Heuss L'enfoiré,892.565,102,157,16
153,Santa Baby,Ariana Grande; Liz Gillies,885.645,40,—,1
154,Santa Claus Is Comin' to Town - Live at C.W. Post College Greenvale NY - December 1975,Bruce Springsteen,877.710,46,—,1
155,Run Rudolph Run,Chuck Berry,877.611,33,—,1
156,Better Now,Post Malone,868.623,1,143,597
157,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,865.268,9,166,142
158,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,863.488,59,172,93
159,Family,The Chainsmokers; Kygo,862.180,77,122,9
160,bury a friend,Billie Eilish,850.558,2,146,319
161,Calma - Remix,Pedro Capó; Farruko,850.539,5,171,10
162,VIBEZ,DaBaby,847.017,34,149,79
163,11 PM,Maluma,846.464,28,168,212
164,QUE PRETENDES,J Balvin; Bad Bunny,846.440,11,167,170
165,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,845.208,75,163,92
166,Combatchy (feat. MC Rebecca),Anitta; Lexa; Luísa Sonza; Rebecca,842.106,97,181,4
167,I'll Be Home,Meghan Trainor,840.749,49,—,1
168,High Hopes,Panic! At The Disco,840.285,8,153,13
169,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,837.314,3,147,520
170,Roses - Imanbek Remix,SAINt JHN; Imanbek,832.561,170,187,2
171,Lean Wit Me,Juice WRLD,831.598,33,140,7
172,Blanco,J Balvin,831.100,108,189,5
173,Suge,DaBaby,830.424,23,158,13
174,Santa's Coming for Us,Sia,828.701,37,—,1
175,Higher Love,Kygo; Whitney Houston,822.255,25,160,170
176,One More Sleep,Leona Lewis,819.889,55,—,1
177,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,814.226,30,156,76
178,Roller,Apache 207,814.132,55,174,2
179,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,811.499,4,155,205
180,Moonlight,XXXTENTACION,810.702,2,190,10
181,Armed And Dangerous,Juice WRLD,810.359,35,152,7
182,goosebumps,Travis Scott,808.692,56,161,109
183,Candy,Doja Cat,807.317,71,165,37
184,Santa Baby,Kylie Minogue,806.652,39,—,1
185,Jocelyn Flores,XXXTENTACION,801.718,2,177,11
186,Christmas Tree Farm,Taylor Swift,794.444,123,—,1
187,Thank God It's Christmas - Non-Album Single,Queen,792.299,38,—,1
188,If I Can't Have You,Shawn Mendes,791.511,3,180,226
189,Talk (feat. Disclosure),Khalid; Disclosure,790.674,10,164,310
190,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,789.633,126,154,6
191,Perfect,Ed Sheeran,789.498,3,179,354
192,I Saw Mommy Kissing Santa Claus,The Jackson 5,786.453,75,—,1
193,MIDDLE CHILD,J. Cole,778.263,2,169,13
194,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,774.715,145,—,1
195,Nice To Meet Ya,Niall Horan,774.221,47,182,6
196,Say You Won't Let Go,James Arthur,773.685,7,173,354
