Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,bad guy,Billie Eilish,5.187.558,1,1,24
2,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,4.467.843,2,2,17
3,Old Town Road,Lil Nas X,3.542.099,2,3,47
4,Con Calma,Daddy Yankee; Snow,3.186.593,1,4,87
5,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,3.052.888,3,5,12
6,7 rings,Ariana Grande,2.884.795,1,6,94
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.835.791,1,7,186
8,Boy With Luv (feat. Halsey),BTS; Halsey,2.815.197,3,8,10
9,Sucker,Jonas Brothers,2.759.901,2,9,52
10,Talk (feat. Disclosure),Khalid; Disclosure,2.398.822,10,10,73
11,bury a friend,Billie Eilish,2.331.669,2,11,82
12,Shallow,Lady Gaga; Bradley Cooper,2.285.005,2,12,206
13,Wow.,Post Malone,2.132.869,1,13,119
14,Don't Call Me Up,Mabel,2.118.709,9,14,80
15,Kill This Love,BLACKPINK,2.038.698,4,16,18
16,Calma - Remix,Pedro Capó; Farruko,1.955.933,5,15,163
17,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,1.886.029,15,19,51
18,HP,Maluma,1.877.181,16,18,52
19,wish you were gay,Billie Eilish,1.872.570,2,21,49
20,when the party's over,Billie Eilish,1.857.015,7,23,187
21,Sweet but Psycho,Ava Max,1.842.143,5,17,207
22,Here With Me,Marshmello; CHVRCHES,1.841.098,11,20,45
23,Happier,Marshmello; Bastille,1.807.018,2,22,248
24,Baila Baila Baila,Ozuna,1.658.103,9,24,101
25,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.649.489,6,25,101
26,Without Me,Halsey,1.621.174,3,29,199
27,break up with your girlfriend i'm bored,Ariana Grande,1.610.618,2,26,73
28,Let Me Down Slowly,Alec Benjamin,1.600.833,21,28,100
29,i'm so tired...,Lauv; Troye Sivan,1.587.711,17,30,87
30,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,1.561.132,24,27,110
31,thank u next,Ariana Grande,1.548.379,1,33,169
32,Secreto,Anuel AA; KAROL G,1.527.705,9,32,97
33,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,1.526.239,33,34,24
34,MIDDLE CHILD,J. Cole,1.491.353,2,31,88
35,Te Robaré,Nicky Jam; Ozuna,1.454.645,35,35,31
36,lovely (with Khalid),Billie Eilish; Khalid,1.422.486,19,40,364
37,High Hopes,Panic! At The Disco,1.396.619,8,37,304
38,Power is Power (feat. The Weeknd & Travis Scott),SZA; The Weeknd; Travis Scott; Game of Thrones,1.380.436,24,36,3
39,On My Way,Alan Walker; Sabrina Carpenter; Farruko,1.373.307,38,43,31
40,Bohemian Rhapsody - Remastered 2011,Queen,1.347.957,10,46,194
41,So Am I,Ava Max,1.343.509,41,45,40
42,Going Bad (feat. Drake),Meek Mill; Drake,1.342.915,8,38,143
