Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.149.774,1,1,77
2,Circles,Post Malone,4.428.925,2,2,7
3,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,3.734.454,2,3,49
4,Ransom,Lil Tecca,3.500.693,3,4,95
5,Dance Monkey,Tones And I,3.369.214,5,6,50
6,Goodbyes (feat. Young Thug),Post Malone; Young Thug,3.306.619,2,5,63
7,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.225.489,3,7,70
8,bad guy,Billie Eilish,3.027.775,1,8,161
9,Someone You Loved,Lewis Capaldi,2.964.712,6,10,236
10,How Do You Sleep?,Sam Smith,2.843.096,7,9,49
11,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.839.669,1,11,119
12,Lalala,Y2K; bbno$,2.831.329,12,12,77
13,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.606.719,8,14,84
14,Lover,Taylor Swift,2.534.894,2,13,21
15,boyfriend (with Social House),Ariana Grande; Social House,2.404.744,3,15,35
16,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.389.380,2,16,154
17,Callaita,Bad Bunny; Tainy,2.369.871,5,17,98
18,Truth Hurts,Lizzo,2.277.001,15,18,136
19,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,2.164.006,19,19,21
20,LA CANCIÓN,J Balvin; Bad Bunny,2.140.875,16,20,70
21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.087.851,1,21,323
22,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,2.047.457,17,22,108
23,No Guidance (feat. Drake),Chris Brown; Drake,1.980.000,8,23,90
24,Tutu,Camilo; Pedro Capó,1.942.298,24,28,28
25,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.870.890,4,26,83
26,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.870.058,9,25,42
27,You Need To Calm Down,Taylor Swift,1.811.814,3,24,84
28,fuck i'm lonely,Lauv; Anne-Marie,1.810.317,26,27,35
29,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.720.911,7,31,119
30,Piece Of Your Heart,MEDUZA; Goodboys,1.699.544,13,30,144
31,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.683.791,31,36,14
32,The Man,Taylor Swift,1.681.114,4,29,14
33,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.637.823,4,34,105
34,It's You,Ali Gatie,1.628.887,27,33,84
35,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.626.549,26,32,42
36,Panini,Lil Nas X,1.615.185,6,37,78
37,Slide Away,Miley Cyrus,1.565.141,29,35,21
38,Higher Love,Kygo; Whitney Houston,1.553.093,25,38,70
39,QUE PRETENDES,J Balvin; Bad Bunny,1.524.805,11,40,70
40,Motivation,Normani,1.491.158,39,39,21
41,11 PM,Maluma,1.470.039,28,41,112
42,Good as Hell,Lizzo,1.440.024,42,42,64
43,7 rings,Ariana Grande,1.415.027,1,43,231
