ID,Track,Singer(s),Stream
91,Light Switch,Charlie Puth,32964821
92,Wait a Minute!,WILLOW,33148472
93,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,27376349
94,505,Arctic Monkeys,37838649
95,Don’t Blame Me,Taylor Swift,36180915
96,Fuera del mercado,Danny Ocean,30542476
97,In The Stars,Benson Boone,33618457
98,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,44083445
99,Without Me,Eminem,33049228
100,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,29385067
101,House of Memories,Panic! At The Disco,31270495
102,Believer,Imagine Dragons,31835668
103,Otro Atardecer,Bad Bunny; The Marías,30758920
104,Sharks,Imagine Dragons,6061507
105,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,31543608
106,Callaita,Bad Bunny; Tainy,30896646
107,Only Love Can Hurt Like This,Paloma Faith,33766563
108,Hold My Hand,Lady Gaga,27806553
109,Daylight,Harry Styles,19014470
110,Don't Start Now,Dua Lipa,29050735
111,Boyfriend,Dove Cameron,30007247
112,Call Out My Name,The Weeknd,37380119
113,Night Changes,One Direction,31335385
114,lovely (with Khalid),Billie Eilish; Khalid,32634691
115,I Love You So,The Walters,32599361
116,Dynamite,BTS,28787170
117,Ojos Marrones,Lasso,35984811
118,Sweetest Pie,Megan Thee Stallion; Dua Lipa,28956076
119,Need to Know,Doja Cat,27740043
120,Someone You Loved,Lewis Capaldi,30728339
121,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,27559452
122,Yo Voy (feat. Daddy Yankee),Zion & Lennox,27250266
123,Yellow,Coldplay,31636269
124,Jordan,Ryan Castro,27644701
125,Infinity,Jaymes Young,28593297
126,Enséñame a Bailar,Bad Bunny,20947628
127,Bohemian Rhapsody - Remastered 2011,Queen,29970301
128,New Money (with 21 Savage),Calvin Harris; 21 Savage,1002258
129,After Dark,Mr.Kitty,31369694
130,No Role Modelz,J. Cole,30072299
131,MONTERO (Call Me By Your Name),Lil Nas X,28069316
132,SLOW DANCING IN THE DARK,Joji,17539387
133,Numb,Marshmello; Khalid,29478160
134,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,28641767
135,SUPERMODEL,Måneskin,25767333
136,Never Really Loved Me (with Dean Lewis),Kygo; Dean Lewis,978374
137,Un Verano Sin Ti,Bad Bunny,19714679
138,Payphone,Maroon 5; Wiz Khalifa,29240561
139,Starboy,The Weeknd; Daft Punk,32405194
140,Beggin',Måneskin,28032068
141,The Real Slim Shady,Eminem,28653291
142,Every Breath You Take,The Police,31585615
143,Baile no Morro,MC Tairon; Mc Vitin Da Igrejinha; Dj Win,21342472
144,Angel Baby,Troye Sivan,25836705
145,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,28574284
146,Pass The Dutchie,Musical Youth,22720765
147,Mr. Brightside,The Killers,28120757
148,Do It To It,ACRAZE; Cherish,24165613
149,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,28868108
150,Riptide,Vance Joy,28135064
151,Everybody Wants To Rule The World,Tears For Fears,31302077
152,Unstoppable,Sia,27555501
153,Circles,Post Malone,27809726
154,Luces,Paulo Londra,1784834
155,DÁKITI,Bad Bunny; Jhayco,27598425
156,Counting Stars,OneRepublic,28130784
157,N95,Kendrick Lamar,7593296
158,Smells Like Teen Spirit - Remastered,Nirvana,28189998
159,Rich Minion,Yeat,2522749
160,Todo De Ti,Rauw Alejandro,20288449
161,Bandido,Zé Felipe; MC Mari,13570506
162,From The D 2 The LBC (with Snoop Dogg),Eminem; Snoop Dogg,935249
163,Blank Space,Taylor Swift,29137880
164,she's all i wanna be,Tate McRae,17736407
165,Shape of You,Ed Sheeran,27120741
166,Gangsta's Paradise,Coolio; L.V.,23678681
167,Layla,DJ Robin; Schürze,23336260
168,Lose Yourself - From "8 Mile" Soundtrack,Eminem,21367904
169,Locked out of Heaven,Bruno Mars,25599556
170,Nos Comemos (feat. Ozuna),Tiago PZK; Ozuna,12308635
171,Die Young (feat. 347aidan),Sleepy Hallow; 347aidan,8930196
172,One Dance,Drake; Wizkid; Kyla,19078420
173,Satellite,Harry Styles,8134879
174,LA CANCIÓN,J Balvin; Bad Bunny,28719953
175,Pantysito,Alejo; Feid; ROBI,9223272
176,Little Freak,Harry Styles,4884854
177,I Was Never There,The Weeknd; Gesaffelstein,32359319
178,Perfect,Ed Sheeran,24207965
179,Thousand Miles,The Kid LAROI,8003668
180,Butter,BTS,3175258
181,Wake Me Up,Avicii,22958042
182,Pasoori,Shae Gill; Ali Sethi,27249459
183,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,27999380
184,Master Of Puppets,Metallica,58800890
185,The Nights,Avicii,7138628
186,Sweet Child O' Mine,Guns N' Roses,30642846
187,La Bachata,Manuel Turizo,44132437
188,Tacones Rojos,Sebastian Yatra,4891911
189,The Hills,The Weeknd,29321611
190,Iris,The Goo Goo Dolls,9644715
191,Mon Amour - Remix,zzoilo; Aitana,15189227
192,Cash In Cash Out,Pharrell Williams; 21 Savage; Tyler; The Creator,2464642
193,One Right Now (with The Weeknd),Post Malone; The Weeknd,1604584
194,Softcore,The Neighbourhood,19123698
195,Love Of My Life,Harry Styles,2396624
196,El Apagón,Bad Bunny,3997527
197,Dance Monkey,Tones And I,4090098
198,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,836741
199,Heather,Conan Gray,22824278
200,Falling Back,Drake,835347
201,Balanço da Rede,Matheus Fernandes; Xand Avião,5041907
202,No Ouvidinho,Felipe Amorim,2604465
203,Dengo,João Gomes,1655069
204,Don't Stop Believin',Journey,4009468
205,Danza Kuduro,Don Omar; Lucenzo,828603
206,Afraid To Feel,LF SYSTEM,20417522
207,Termina Comigo Antes,Gusttavo Lima,822515
208,ERRO PLANEJADO - Ao Vivo,Luan Santana; Henrique & Juliano,1641073
209,En El Radio Un Cochinero,Victor Cibrian,2324630
210,There's Nothing Holdin' Me Back,Shawn Mendes,17077163
211,happier,Olivia Rodrigo,19163040
212,JGL,La Adictiva; Luis R Conriquez,6572751
213,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey; Steve Perry,3282667
214,Dark Red,Steve Lacy,25326724
215,Revenge,XXXTENTACION,4721556
216,Agosto,Bad Bunny,3965971
217,Daddy Issues,The Neighbourhood,10987039
218,Apocalypse,Cigarettes After Sex,20836856
219,LOVE DIVE,IVE,724334
220,Party In The U.S.A.,Miley Cyrus,1891499
221,A Tu Merced,Bad Bunny,5385633
222,Do I Wanna Know?,Arctic Monkeys,20979460
223,I Wanna Be Yours,Arctic Monkeys,20839268
224,LA INOCENTE,Mora; Feid,25566023
225,Till I Collapse,Eminem; Nate Dogg,6393231
226,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,3167695
227,Betty (Get Money),Yung Gravy,29465238
228,Enter Sandman,Metallica,1608053
229,You Right,Doja Cat; The Weeknd,1598703
230,The Night We Met,Lord Huron,1572223
231,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,174229090
232,Bad Habit,Steve Lacy,56779143
233,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,19668791
234,Normal,Feid,31154844
235,LOOSE CHANGE,Brent Faiyaz,3524320
236,ALL MINE,Brent Faiyaz,3247911
237,GRAVITY (FEAT. TYLER THE CREATOR),Brent Faiyaz; DJ Dahi; Tyler; The Creator,1267840
238,VILLAIN'S THEME,Brent Faiyaz,1264371
239,PRICE OF FAME,Brent Faiyaz,1214680
240,Paris to Tokyo,Fivio Foreign; The Kid LAROI,2012885
241,La Loto,TINI; Becky G; Anitta,11386952
242,HEAL YOUR HEART (INTERLUDE),Brent Faiyaz,1119662
243,GHETTO GATSBY (FEAT. ALICIA KEYS),Brent Faiyaz; Alicia Keys,1062923
244,Last Last,Burna Boy,25157640
245,love.,Kid Cudi,1011429
246,Girls,aespa,1007378
247,ROLLING STONE,Brent Faiyaz,974892
248,For My Hand (feat. Ed Sheeran),Burna Boy; Ed Sheeran,974877
249,WASTING TIME (FEAT. DRAKE & THE NEPTUNES),Brent Faiyaz; Drake; The Neptunes,953907
250,FYTB (FEAT. JOONY),Brent Faiyaz; Joony,919467
251,Kleiner Prinz,Pashanim,901241
252,ADDICTIONS (FEAT. Tre' Amani),Brent Faiyaz; Tre' Amani,886090
253,DEAD MAN WALKING,Brent Faiyaz,883684
254,Pipoco,Ana Castela; Melody; Dj Chris No Beat,19228722
255,Calm Down,Rema,19084654
256,Take on Me,a-ha,1644875
257,Me and Your Mama,Childish Gambino,1525570
258,SNAP,Rosa Linn,30500335
259,die first,Nessa Barrett,6682118
260,Cruel Summer,Taylor Swift,779205
261,Heartbreak Anniversary,Giveon,2450527
262,Adore You,Harry Styles,798706
263,Memories,Conan Gray,2359047
264,Arson,j-hope,17918599
265,= (Equal Sign),j-hope,2568196
266,Pandora's Box,j-hope,1655494
267,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,16128296
268,STOP,j-hope,1505013
269,What if…,j-hope,1471954
270,Safety Zone,j-hope,1471444
271,Music Box : Reflection,j-hope,1391767
272,Future,j-hope,1388177
273,Intro,j-hope,1361668
274,s!r! (feat. Lazza & Sfera Ebbasta),thasup; Lazza; Sfera Ebbasta,3679822
275,Letztes Mal,Bonez MC; RAF Camora,1188302
276,2 Be Loved (Am I Ready),Lizzo,5392003
277,Sunshine (feat. Fousheé),Steve Lacy; Fousheé,946528
278,Everything Goes On,Porter Robinson; League of Legends,907802
279,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,4472348
280,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,10701483
281,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,26562247
282,Stargirl Interlude,The Weeknd; Lana Del Rey,12005344
283,Atlantis,Seafret,11085692
284,CACHORRINHAS,Luísa Sonza,12979184
285,GIVENCHY,Duki,22404013
286,TV,Billie Eilish,19216207
287,The 30th,Billie Eilish,12920225
288,Are You Entertained (feat. Ed Sheeran),Russ; Ed Sheeran,9645688
289,Doja,Central Cee,24696709
290,Te Amo Demais,Marília Mendonça,5109109
291,Love Lost,Mac Miller; The Temper Trap,6041708
292,El Rescate,Grupo Marca Registrada; Junior H,8517626
293,Under The Influence,Chris Brown,11203098
294,Nerdesin,Ezhel,8086436
295,THE SHADE,Rex Orange County,6062427
296,Summertime Sadness,Lana Del Rey,7173053
297,Toxic,BoyWithUke,2373211
298,World's Smallest Violin,AJR,756767
299,DESPECHÁ,ROSALÍA,15681044
300,I'M THAT GIRL,Beyoncé,7676542
301,ALIEN SUPERSTAR,Beyoncé,7667827
302,CUFF IT,Beyoncé,7496199
303,COZY,Beyoncé,6744371
304,CHURCH GIRL,Beyoncé,6754385
305,ENERGY (feat. Beam),Beyoncé; BEAM,6705064
306,SUMMER RENAISSANCE,Beyoncé,6015979
307,VIRGO'S GROOVE,Beyoncé,5163303
308,PLASTIC OFF THE SOFA,Beyoncé,4988393
309,MOVE (feat. Grace Jones & Tems),Beyoncé; Grace Jones; Tems,4541682
310,HEATED,Beyoncé,4398824
311,THIQUE,Beyoncé,4374683
312,PURE/HONEY,Beyoncé,4072064
313,ALL UP IN YOUR MIND,Beyoncé,3788543
314,AMERICA HAS A PROBLEM,Beyoncé,3697234
315,Never Sleep (with Lil Baby feat. Travis Scott),NAV; Lil Baby; Travis Scott,3873578
316,New To You (with Normani Tinashe & Offset),Calvin Harris; Normani; Tinashe; Offset,980613
317,august,Taylor Swift,1075128
