ID,Track,Singer(s),Stream
40,Another Love,Tom Odell,56174955
41,Under The Influence,Chris Brown,69718651
42,Blinding Lights,The Weeknd,53363410
43,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,51421582
44,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,49442432
45,La Corriente,Bad Bunny; Tony Dize,52649834
46,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,42838568
47,Ferrari,James Hype; Miggy Dela Rosa,56224759
48,SUMMER RENAISSANCE,Beyoncé,7672040
49,Una Noche en Medellín,Cris Mj,48425385
50,Después de la Playa,Bad Bunny,46572171
51,GIVENCHY,Duki,36988619
52,ENERGY (feat. Beam),Beyoncé; BEAM,10045658
53,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,40354098
54,CHURCH GIRL,Beyoncé,7125238
55,Dandelions,Ruth B.,46418138
56,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,44387646
57,MAMIII,Becky G; KAROL G,43957444
58,Shivers,Ed Sheeran,45782109
59,I'M THAT GIRL,Beyoncé,6788418
60,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,42560521
61,Where Are You Now,Lost Frequencies; Calum Scott,43472642
62,Woman,Doja Cat,42142335
63,Master Of Puppets,Metallica,33558732
64,Desesperados,Rauw Alejandro; Chencho Corleone,40731471
65,COZY,Beyoncé,6602927
66,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,43075350
67,Watermelon Sugar,Harry Styles,43457052
68,505,Arctic Monkeys,44494733
69,Un Ratito,Bad Bunny,40976326
70,traitor,Olivia Rodrigo,40107681
71,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,41515535
72,TV,Billie Eilish,17219591
73,Call Out My Name,The Weeknd,41730057
74,Neverita,Bad Bunny,47675151
75,I Was Never There,The Weeknd; Gesaffelstein,40652489
76,Save Your Tears,The Weeknd,40111720
77,Bad Habits,Ed Sheeran,39672089
78,Pepas,Farruko,39424186
79,Ojos Marrones,Lasso,39003284
80,good 4 u,Olivia Rodrigo,36987950
81,Happier Than Ever,Billie Eilish,37782219
82,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,37020311
83,Andrea,Bad Bunny; Buscabulla,35547052
84,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,37075571
85,drivers license,Olivia Rodrigo,35733412
86,deja vu,Olivia Rodrigo,35142526
87,Bones,Imagine Dragons,45633384
88,Un Coco,Bad Bunny,37089940
89,Belly Dancer,Imanbek; BYOR,35820169
90,Normal,Feid,36989544
91,Levitating (feat. DaBaby),Dua Lipa; DaBaby,34842980
92,Don’t Blame Me,Taylor Swift,31917733
93,Dos Mil 16,Bad Bunny,34048575
94,VIRGO'S GROOVE,Beyoncé,3893105
95,Easy On Me,Adele,34520671
96,Betty (Get Money),Yung Gravy,38851931
97,Starboy,The Weeknd; Daft Punk,38830608
98,THATS WHAT I WANT,Lil Nas X,33167111
99,lovely (with Khalid),Billie Eilish; Khalid,35192008
100,Never Sleep (with Lil Baby feat. Travis Scott),NAV; Lil Baby; Travis Scott,9213471
101,Without Me,Eminem,34368000
102,I Love You So,The Walters,33739533
103,In The Stars,Benson Boone,28398519
104,Only Love Can Hurt Like This,Paloma Faith,32852946
105,After Dark,Mr.Kitty,32106584
106,Last Last,Burna Boy,34201415
107,PLASTIC OFF THE SOFA,Beyoncé,2848775
108,HEATED,Beyoncé,2893864
109,Me Fui de Vacaciones,Bad Bunny,29987293
110,Yo No Soy Celoso,Bad Bunny,30329618
111,Yellow,Coldplay,37667007
112,Massive,Drake,11843633
113,POP!,NAYEON,29528403
114,I Wanna Be Yours,Arctic Monkeys,35875499
115,Kiss Me More (feat. SZA),Doja Cat; SZA,30437443
116,Everybody Wants To Rule The World,Tears For Fears,32516622
117,Believer,Imagine Dragons,32668528
118,Night Changes,One Direction,32056802
119,Dark Red,Steve Lacy,32863127
120,Yonaguni,Bad Bunny,32170412
121,Envolver,Anitta,31275741
122,The Hills,The Weeknd,31474803
123,ULTRA SOLO,Polimá Westcoast; Pailita,26224329
124,Someone You Loved,Lewis Capaldi,32959580
125,My Universe,Coldplay; BTS,33634260
126,LA CANCIÓN,J Balvin; Bad Bunny,34143457
127,Blank Space,Taylor Swift,30799871
128,MOVE (feat. Grace Jones & Tems),Beyoncé; Grace Jones; Tems,1866844
129,Otro Atardecer,Bad Bunny; The Marías,27090108
130,abcdefu,GAYLE,29340641
131,Aguacero,Bad Bunny,26194105
132,Light Switch,Charlie Puth,23651406
133,THIQUE,Beyoncé,1861645
134,El Rescate,Grupo Marca Registrada; Junior H,29491944
135,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,13499904
136,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,30327514
137,Summertime Sadness,Lana Del Rey,32146670
138,Numb,Marshmello; Khalid,31089456
139,Every Breath You Take,The Police,31333013
140,Atlantis,Seafret,33708748
141,No Role Modelz,J. Cole,29996605
142,LA INOCENTE,Mora; Feid,33838838
143,The Motto,Tiësto; Ava Max,26166557
144,Sweet Child O' Mine,Guns N' Roses,28941182
145,Callaita,Bad Bunny; Tainy,28668734
146,The Real Slim Shady,Eminem,30243259
147,Calm Down,Rema,30820258
148,Wait a Minute!,WILLOW,26532001
149,PURE/HONEY,Beyoncé,1785014
150,Payphone,Maroon 5; Wiz Khalifa,28938843
151,Bohemian Rhapsody - Remastered 2011,Queen,29150875
152,Do I Wanna Know?,Arctic Monkeys,32212608
153,Apocalypse,Cigarettes After Sex,30890197
154,Counting Stars,OneRepublic,28394628
155,Agosto,Bad Bunny,4520354
156,Matilda,Harry Styles,19152889
157,Music For a Sushi Restaurant,Harry Styles,15601381
158,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,28678794
159,Riptide,Vance Joy,30296777
160,House of Memories,Panic! At The Disco,19624877
161,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,25035533
162,Fuera del mercado,Danny Ocean,28827637
163,Stargirl Interlude,The Weeknd; Lana Del Rey,28184675
164,Nerdesin,Ezhel,9629246
165,THE SHADE,Rex Orange County,30570858
166,Smells Like Teen Spirit - Remastered,Nirvana,28068459
167,Circles,Post Malone,28964377
168,Don't Start Now,Dua Lipa,28057202
169,Boyfriend,Dove Cameron,21579267
170,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,24095253
171,Unstoppable,Sia,28970860
172,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,13886363
173,happier,Olivia Rodrigo,21508194
174,Dynamite,BTS,32727494
175,Heather,Conan Gray,22802296
176,Infinity,Jaymes Young,17866500
177,Beggin',Måneskin,24009765
178,Mr. Brightside,The Killers,28677392
179,Afraid To Feel,LF SYSTEM,29046669
180,The 30th,Billie Eilish,1680631
181,MONTERO (Call Me By Your Name),Lil Nas X,16156486
182,Sweetest Pie,Megan Thee Stallion; Dua Lipa,9278821
183,DÁKITI,Bad Bunny; Jhayco,27933391
184,Pipoco,Ana Castela; Melody; Dj Chris No Beat,17671813
185,Shape of You,Ed Sheeran,27153185
186,CACHORRINHAS,Luísa Sonza,5124754
187,Locked out of Heaven,Bruno Mars,24182227
188,Perfect,Ed Sheeran,25148088
189,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,11179082
190,Lose Yourself - From "8 Mile" Soundtrack,Eminem,21916741
191,MORE,j-hope,3372015
192,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,25888326
193,Softcore,The Neighbourhood,19277135
194,Hold My Hand,Lady Gaga,3351124
195,AMERICA HAS A PROBLEM,Beyoncé,827380
196,Wake Me Up,Avicii,18312827
197,ALL UP IN YOUR MIND,Beyoncé,826671
198,Need to Know,Doja Cat,5744070
199,Angel Baby,Troye Sivan,13328485
200,Yo Voy (feat. Daddy Yankee),Zion & Lennox,14410071
201,Un Verano Sin Ti,Bad Bunny,4205445
202,There's Nothing Holdin' Me Back,Shawn Mendes,19459037
203,Gangsta's Paradise,Coolio; L.V.,23767768
204,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,5937101
205,Do It To It,ACRAZE; Cherish,6813231
206,Sticky,Drake,1657604
207,Jordan,Ryan Castro,4362655
208,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,26208732
209,LOKERA,Rauw Alejandro; Lyanno; Brray,28046501
210,Why'd You Only Call Me When You're High?,Arctic Monkeys,23457283
211,Mon Amour - Remix,zzoilo; Aitana,14319944
212,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,57512060
213,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled; Drake; Lil Baby,47526273
214,Si Te La Encuentras Por Ahí,Feid,31158409
215,cómo dormiste?,Rels B,48726547
216,Obsessed (with Charlie Puth & Shenseea),Calvin Harris; Charlie Puth; Shenseea,1225739
217,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,6671706
218,Yet To Come,BTS,4392450
219,Arson,j-hope,972493
220,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,7186026
221,Is This Love ('09) (feat. 50 Cent),Eminem; 50 Cent,934350
222,Sommer,Bonez MC; RAF Camora,929469
223,Run BTS,BTS,3513767
224,Vento Forte,Mc Jacaré; Dj Tk,2788725
225,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,3480359
226,Bandido,Zé Felipe; MC Mari,892202
227,Te Amo Demais,Marília Mendonça,2546227
228,Layla,DJ Robin; Schürze,879796
229,JGL,La Adictiva; Luis R Conriquez,11639163
230,Pasoori,Shae Gill; Ali Sethi,5052748
231,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto; Hugo & Guilherme,8553027
232,Daddy Issues,The Neighbourhood,16024901
233,One Dance,Drake; Wizkid; Kyla,3260801
234,Revenge,XXXTENTACION,8159866
235,Demons,Imagine Dragons,14275614
236,Come Back Home,Sofia Carson,12087918
237,Take Me To Church,Hozier,14326141
238,Heartless,Kanye West,20637443
239,Iris,The Goo Goo Dolls,8257888
240,Murder In My Mind,Kordhell,21522240
241,The Night We Met,Lord Huron,3180430
242,Hopelessly Devoted To You - Remastered 2022,Olivia Newton-John,957816
243,You're The One That I Want - Remastered 2022,Olivia Newton-John; John Travolta,876757
244,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,821154
245,Caile,Luar La L,34058844
246,Attention,NewJeans,22399130
247,Super Freaky Girl,Nicki Minaj,52452719
248,Noche de Novela (feat. Ed Sheeran),Paulo Londra; Ed Sheeran,900119
249,DON'T YOU WORRY,Black Eyed Peas; Shakira; David Guetta,17293080
250,JESTEM POJ384NY,Mata,888659
251,SIN SEÑAL,Quevedo; Ovy On The Drums,862738
252,You Proof,Morgan Wallen,1648080
253,CORAÇÃO CIGANO - Ao Vivo,Luan Santana; Luísa Sonza,2722432
254,Todo De Ti,Rauw Alejandro,854158
255,Mary On A Cross,Ghost,24559470
256,Sex Drugs Etc.,Beach Weather,18063656
257,Hype Boy,NewJeans,18158710
258,Siempre Pendientes,Peso Pluma; Luis R Conriquez,15516553
259,I'm Not The Only One,Sam Smith,13970537
260,Pink Venom,BLACKPINK,69435105
261,29,Demi Lovato,1895315
262,Feliz Cumpleaños Ferxxo,Feid,11196798
263,Wildberry Lillet,Nina Chuba,8928704
264,In Da Club,50 Cent,1722600
265,Butter,BTS,3663919
266,BIZCOCHITO,ROSALÍA,9683787
267,Freaks,Surf Curse,772671
268,After LIKE,IVE,17846416
269,Something Just Like This,The Chainsmokers; Coldplay,8147088
270,golden hour,JVKE,10280726
271,Viva La Vida,Coldplay,7074131
272,XT4S1S,Danna Paola,891478
273,BILLIE EILISH.,Armani White,7239544
274,The Scientist,Coldplay,1854509
275,Sparks,Coldplay,889547
276,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,2606526
277,Hold Me Closer,Elton John; Britney Spears,12964121
278,GATÚBELA,KAROL G; Maldy,11615482
279,I'm Good (Blue),David Guetta; Bebe Rexha,12192051
280,Talk that Talk,TWICE,9567562
281,GOD DID (feat. Rick Ross Lil Wayne Jay-Z John Legend & Fridayy),DJ Khaled; Rick Ross; Lil Wayne; JAY-Z; John Legend; Fridayy,4799193
282,BEAUTIFUL (feat. Future & SZA),DJ Khaled; Future; SZA,6804629
283,Beat the Odds,Lil Tjay,6980113
284,BIG TIME (feat. Future & Lil Baby),DJ Khaled; Future; Lil Baby,2638221
285,USE THIS GOSPEL (feat. Kanye West & Eminem) - REMIX,DJ Khaled; Kanye West; Eminem,2460563
286,YUKON (INTERLUDE),Joji,5965153
287,NO SECRET (feat. Drake),DJ Khaled; Drake,1325184
288,Calm Down (with Selena Gomez),Rema; Selena Gomez,6623797
289,Juice WRLD DID (feat. Juice WRLD),DJ Khaled; Juice WRLD,1238823
290,KEEP GOING (feat. Lil Durk 21 Savage & Roddy Ricch),DJ Khaled; Lil Durk; 21 Savage; Roddy Ricch,1178991
291,LET'S PRAY (feat. Don Toliver & Travis Scott),DJ Khaled; Don Toliver; Travis Scott,1158124
292,PARTY (feat. Quavo & Takeoff),DJ Khaled; Quavo; Takeoff,1052872
293,Casei Com a Putaria,Mc Paiva ZS; MC Ryan SP; Kotim,1961383
294,There’d Better Be A Mirrorball,Arctic Monkeys,3087927
295,Bound 2,Kanye West,1740134
