ID,Track,Singer(s),Stream
90,GATÚBELA,KAROL G; Maldy,36214013
91,Something in the Orange,Zach Bryan,38442445
92,Glitch,Taylor Swift,5867648
93,About Damn Time,Lizzo,36191153
94,Besos Moja2,Wisin & Yandel; ROSALÍA,45322997
95,Te Felicito,Shakira; Rauw Alejandro,35090174
96,All I Want for Christmas Is You,Mariah Carey,66125305
97,Call Out My Name,The Weeknd,37109076
98,Tarot,Bad Bunny; Jhayco,35894961
99,Without Me,Eminem,38446243
100,Save Your Tears,The Weeknd,37780349
101,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,35222860
102,LA CANCIÓN,J Balvin; Bad Bunny,36816294
103,Dear Reader,Taylor Swift,4645924
104,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,36738651
105,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,29256610
106,Atlantis,Seafret,34546926
107,MIDDLE OF THE NIGHT,Elley Duhé,34944575
108,Party,Bad Bunny; Rauw Alejandro,33519062
109,HOTEL LOBBY (Unc & Phew),Quavo; Takeoff,8612322
110,BABY OTAKU,Pablito Pesadilla; Polimá Westcoast; Nickoog Clk; Fran C,14206499
111,Hold Me Closer,Elton John; Britney Spears,29475138
112,Murder In My Mind,Kordhell,38260761
113,Caile,Luar La L,30570452
114,Gangsta's Paradise,Coolio; L.V.,33369330
115,Ghost,Justin Bieber,34840793
116,BILLIE EILISH.,Armani White,15484530
117,No Role Modelz,J. Cole,34650648
118,LA INOCENTE,Mora; Feid,34202703
119,La Corriente,Bad Bunny; Tony Dize,33091519
120,Someone You Loved,Lewis Capaldi,34619615
121,Apocalypse,Cigarettes After Sex,35427136
122,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,25728538
123,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,28093696
124,Nxde,(G)I-DLE,17628272
125,Believer,Imagine Dragons,34036844
126,THE LONELIEST,Måneskin,23385770
127,I'm Not The Only One,Sam Smith,29686413
128,Shivers,Ed Sheeran,34088358
129,Watermelon Sugar,Harry Styles,35113355
130,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,33824710
131,I Love You So,The Walters,33973711
132,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose; Interplanetary Criminal,22209181
133,Easy On Me,Adele,33911326
134,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,32608318
135,Don’t Blame Me,Taylor Swift,15998619
136,The Real Slim Shady,Eminem,34243661
137,My Universe,Coldplay; BTS,28851858
138,Do I Wanna Know?,Arctic Monkeys,32769257
139,Viva La Vida,Coldplay,33715618
140,we fell in love in october,girl in red,5891591
141,Unstoppable,Sia,33147508
142,Normal,Feid,31142183
143,Ferrari,James Hype; Miggy Dela Rosa,27298874
144,Revenge,XXXTENTACION,32040766
145,Superman,Eminem; Dina Rae,33583958
146,Woman,Doja Cat,30050463
147,After Dark,Mr.Kitty,29213430
148,Why'd You Only Call Me When You're High?,Arctic Monkeys,32322323
149,This Is Halloween,The Citizens of Halloween,1020525
150,Night Changes,One Direction,30306849
151,Kesariya,Pritam; Arijit Singh; Amitabh Bhattacharya,30784079
152,Desesperados,Rauw Alejandro; Chencho Corleone,29441157
153,Perfect,Ed Sheeran,31329243
154,Summertime Sadness,Lana Del Rey,26990721
155,cómo dormiste?,Rels B,22875230
156,Here With Me,d4vd,41577724
157,Forget Me,Lewis Capaldi,16240643
158,Somewhere Only We Know,Keane,26257582
159,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,31560386
160,The Hills,The Weeknd,29442868
161,Thriller,Michael Jackson,976181
162,Happier Than Ever,Billie Eilish,20546761
163,Poland,Lil Yachty,2972721
164,Bad Habits,Ed Sheeran,29159041
165,When I Was Your Man,Bruno Mars,27013302
166,Hype Boy,NewJeans,5677553
167,Levitating (feat. DaBaby),Dua Lipa; DaBaby,29039032
168,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,31018133
169,Siempre Pendientes,Peso Pluma; Luis R Conriquez,10045673
170,Stargirl Interlude,The Weeknd; Lana Del Rey,27094796
171,Lose Yourself - From "8 Mile" Soundtrack,Eminem,28331859
172,Heather,Conan Gray,28685736
173,Yonaguni,Bad Bunny,23760298
174,Una Noche en Medellín,Cris Mj,8699188
175,Blank Space,Taylor Swift,24019496
176,Calm Down,Rema,31204554
177,TV,Billie Eilish,21003154
178,En La De Ella,Jhayco; Feid; Sech,12888382
179,traitor,Olivia Rodrigo,15045577
180,Shut up My Moms Calling,Hotel Ugly,25604639
181,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,23229737
182,MAMIII,Becky G; KAROL G,5805718
183,Payphone,Maroon 5; Wiz Khalifa,23999289
184,Bound 2,Kanye West,2839341
185,drivers license,Olivia Rodrigo,11323224
186,Dark Horse,Katy Perry; Juicy J,901048
187,Counting Stars,OneRepublic,22894723
188,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,898413
189,Where Are You Now,Lost Frequencies; Calum Scott,21822582
190,Something Just Like This,The Chainsmokers; Coldplay,2730856
191,Riptide,Vance Joy,17996620
192,good 4 u,Olivia Rodrigo,5644569
193,The Night We Met,Lord Huron,6503407
194,Miss You,southstar,884064
195,Every Breath You Take,The Police,6802136
196,Demons,Imagine Dragons,1861079
197,DÁKITI,Bad Bunny; Jhayco,9767854
198,Eu Gosto Assim - Ao Vivo,Gustavo Mioto; Mari Fernandez,28256623
199,Daddy Issues,The Neighbourhood,4535970
200,Static,Steve Lacy,2731104
201,SPIT IN MY FACE!,ThxSoMch,19362455
202,2 Be Loved (Am I Ready),Lizzo,4753363
203,Till I Collapse,Eminem; Nate Dogg,3723992
204,Everybody Wants To Rule The World,Tears For Fears,893185
205,Sparks,Coldplay,891380
206,Only Love Can Hurt Like This,Paloma Faith,1814177
207,Smells Like Teen Spirit - Remastered,Nirvana,884049
208,Don't Start Now,Dua Lipa,3936454
209,Locked out of Heaven,Bruno Mars,918141
210,Money Trees,Kendrick Lamar; Jay Rock,3078948
211,Rich Flex,Drake; 21 Savage,137226591
212,Major Distribution,Drake; 21 Savage,68948674
213,On BS,Drake; 21 Savage,59507643
214,Pussy & Millions (feat. Travis Scott),Drake; 21 Savage; Travis Scott,68481720
215,BackOutsideBoyz,Drake,34741802
216,Spin Bout U,Drake; 21 Savage,47938859
217,Privileged Rappers,Drake; 21 Savage,36931147
218,Circo Loco,Drake; 21 Savage,52721365
219,Hours In Silence,Drake; 21 Savage,26019841
220,Broke Boys,Drake; 21 Savage,32428198
221,Treacherous Twins,Drake; 21 Savage,20182810
222,Middle of the Ocean,Drake,19388555
223,More M’s,Drake; 21 Savage,16360733
224,Jumbotron Shit Poppin,Drake,17604473
225,I Guess It’s Fuck Me,Drake,12159077
226,3AM on Glenwood,21 Savage,10516478
227,Feeling Like The End,Joji,7519363
228,APA,Mora; Quevedo,12263250
229,My Mind & Me,Selena Gomez,18442874
230,DOMINGO DE BOTE,Mora,6297985
231,Before The Day Is Over,Joji,6013121
232,Dissolve,Joji,5204148
233,NIGHT RIDER,Joji,5274545
234,A Veces (feat. Feid),Paulo Londra; Feid,16127042
235,YUKON (INTERLUDE),Joji,5181970
236,CALENTÓN,Mora,2734672
237,1AM FREESTYLE,Joji,5036029
238,BLAHBLAHBLAH DEMO,Joji,3703125
239,BIENVENIDA AL PARAÍSO,Mora,1348345
240,COSITAS,Mora; paopao,1339760
241,MODELITO,Mora; YOVNGCHIMI,1315421
242,EN LA ORILLA,Mora,1307134
243,AIRBNB,Mora; De La Ghetto,1287335
244,10:35,Tiësto; Tate McRae,17198990
245,CASUALIDAD,Mora,1242008
246,PUNTO G,Quevedo,32696166
247,Salir Con Vida,Morat; Feid,1188436
248,COMO HAS ESTAU?,Mora,1121333
249,EIVISSA,Mora; Danny Ocean,1113364
250,TU SABES DONDE VIVO,Mora,1056548
251,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto; Hugo & Guilherme,8494252
252,Pepas,Farruko,5007466
253,El Rescate,Grupo Marca Registrada; Junior H,6967724
254,Assunto Delicado - Ao Vivo,Guilherme & Benuto; Xand Avião,3121128
255,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,TWISTED; Oliver Tree,16911668
256,Dream On,Aerosmith,27780059
257,i'm yours,Isabel LaRosa,4119886
258,i'm yours sped up,Isabel LaRosa,951919
259,Qué Agonía,Yuridia; Ángela Aguilar,9907391
260,Born Again,Rihanna,5232692
261,LEJOS DEL CIELO,Rauw Alejandro,1230406
262,Evoque Prata,MC MENOR HR; MC MENOR SG; DJ ESCOBAR,27621960
263,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA; James Carter; Elley Duhé; FAST BOY,6842795
264,Bombonzinho - Ao Vivo,Israel & Rodolffo; Ana Castela,17231102
265,Last Christmas,Wham!,39725313
266,Casei Com a Putaria,Mc Paiva ZS; MC Ryan SP; Kotim,2098678
267,Rockin' Around The Christmas Tree,Brenda Lee,36837504
268,Pactos - Ao Vivo,Matheus & Kauan; Jorge & Mateus,1008308
269,JGL,La Adictiva; Luis R Conriquez,2913823
270,Jingle Bell Rock,Bobby Helms,33712166
271,It's Beginning to Look a Lot like Christmas,Michael Bublé,30370424
272,Santa Tell Me,Ariana Grande,26433335
273,Con La Brisa,Foudeqush; Ludwig Göransson,12559820
274,Limbo,Freddie Dredd,17911822
275,Alone,Burna Boy,5814108
276,CAIRO,KAROL G; Ovy On The Drums,23311549
277,Run BTS,BTS,13428426
278,Duki: Bzrp Music Sessions Vol. 50,Bizarrap; Duki,35166717
279,Down In Atlanta,Pharrell Williams; Travis Scott,13089713
280,Mbappe,Eladio Carrion,4340466
281,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,19889272
282,Snowman,Sia,17654895
283,It's the Most Wonderful Time of the Year,Andy Williams,18492704
284,Underneath the Tree,Kelly Clarkson,16122994
285,Holly Jolly Christmas,Michael Bublé,15546411
286,Maan Meri Jaan,King,17776365
287,Mistletoe,Justin Bieber,13413806
288,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook; BTS; FIFA Sound,36844725
289,Yet To Come,BTS,1937771
290,Feliz Navidad,José Feliciano,12612766
291,Merry Christmas Everyone,Shakin' Stevens,7901503
292,The Color Violet,Tory Lanez,5924350
293,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira; Freshlyground,3231021
294,Alleluia (feat. Sfera Ebbasta),Shiva; Sfera Ebbasta,1179898
295,A Holly Jolly Christmas,Burl Ives,7270807
296,Sleigh Ride,The Ronettes,7442761
297,Gatita,Bellakath,6418310
298,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,4431054
299,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,3622744
300,Driving Home for Christmas - 2019 Remaster,Chris Rea,4742673
301,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,3497457
302,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,2439367
303,Do They Know It's Christmas? - 1984 Version,Band Aid,2466101
304,The Christmas Song (Merry Christmas To You),Nat King Cole,3284617
305,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,2259953
306,Christmas (Baby Please Come Home),Darlene Love,1010905
307,Merry Christmas,Ed Sheeran; Elton John,1006621
308,Blue Christmas,Elvis Presley,952194
309,Santa Claus Is Coming To Town,The Jackson 5,943955
310,Carol of the Bells,Mykola Dmytrovych Leontovych; John Williams,943824
311,My Only Wish (This Year),Britney Spears,911242
312,Deck The Halls,Nat King Cole,887826
313,Jingle Bells - Remastered 1999,Frank Sinatra,876428
314,Escapism.,RAYE; 070 Shake,3947532
315,Bloody Mary,Lady Gaga,3975416
316,Space Song,Beach House,3135746
317,Those Eyes,New West,1880071
318,METAMORPHOSIS,INTERWORLD,2866489
319,Lux Æterna,Metallica,1285575
320,After Hours,The Weeknd,2062951
