ID,Track,Singer(s),Stream
53,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose; Interplanetary Criminal,42898726
54,505,Arctic Monkeys,48816190
55,Mary On A Cross,Ghost,44043242
56,Party,Bad Bunny; Rauw Alejandro,40851681
57,we fell in love in october,girl in red,33422497
58,Te Felicito,Shakira; Rauw Alejandro,41940658
59,golden hour,JVKE,53474302
60,Ferrari,James Hype; Miggy Dela Rosa,39641967
61,Bamba (feat. Aitch & BIA),Luciano; Aitch; BIA,19624544
62,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,46529606
63,La Corriente,Bad Bunny; Tony Dize,38975491
64,I Was Never There,The Weeknd; Gesaffelstein,45320154
65,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,39469467
66,Dandelions,Ruth B.,46338174
67,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,6928878
68,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,37664986
69,Ghost,Justin Bieber,41021990
70,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,44201711
71,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,39520932
72,Starboy,The Weeknd; Daft Punk,43324026
73,BILLIE EILISH.,Armani White,40431259
74,Atlantis,Seafret,41200879
75,cómo dormiste?,Rels B,36634795
76,Sex Drugs Etc.,Beach Weather,44503440
77,MIDDLE OF THE NIGHT,Elley Duhé,40090974
78,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,39252075
79,Shinunoga E-Wa,Fujii Kaze,40446437
80,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,37196935
81,Yellow,Coldplay,41277312
82,Call Out My Name,The Weeknd,39765161
83,Shivers,Ed Sheeran,37719988
84,Watermelon Sugar,Harry Styles,37084461
85,LA CANCIÓN,J Balvin; Bad Bunny,36610773
86,Save Your Tears,The Weeknd,39204639
87,Una Noche en Medellín,Cris Mj,33353580
88,Dark Red,Steve Lacy,39993939
89,LA INOCENTE,Mora; Feid,37651195
90,Murder In My Mind,Kordhell,37851028
91,Celestial,Ed Sheeran,21383085
92,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,39029405
93,lovely (with Khalid),Billie Eilish; Khalid,40368247
94,Siempre Pendientes,Peso Pluma; Luis R Conriquez,32948485
95,Después de la Playa,Bad Bunny,20792568
96,MAMIII,Becky G; KAROL G,31718155
97,KU LO SA - A COLORS SHOW,Oxlade,28887190
98,Woman,Doja Cat,35033186
99,Believer,Imagine Dragons,35411669
100,Forget Me,Lewis Capaldi,34627180
101,Typa Girl,BLACKPINK,19043298
102,I'm Not The Only One,Sam Smith,37786349
103,Bad Habits,Ed Sheeran,33803576
104,Desesperados,Rauw Alejandro; Chencho Corleone,33173821
105,Without Me,Eminem,37610988
106,After LIKE,IVE,25889053
107,First Class,Jack Harlow,19992728
108,Bound 2,Kanye West,33851170
109,Pepas,Farruko,27163006
110,Do I Wanna Know?,Arctic Monkeys,35655042
111,Levitating (feat. DaBaby),Dua Lipa; DaBaby,31924718
112,Summertime Sadness,Lana Del Rey,34819554
113,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,14438474
114,BREAK MY SOUL,Beyoncé,19511735
115,Apocalypse,Cigarettes After Sex,36509235
116,Something in the Orange,Zach Bryan,42405181
117,Easy On Me,Adele,34405370
118,I Love You So,The Walters,35344345
119,Happier Than Ever,Billie Eilish,32073366
120,Normal,Feid,32701986
121,Don’t Blame Me,Taylor Swift,35535751
122,Prohibidox,Feid,17336948
123,Yonaguni,Bad Bunny,28785526
124,Someone You Loved,Lewis Capaldi,34896091
125,I Really Want to Stay at Your House,Rosa Walton; Hallie Coggins,20885877
126,Where Are You Now,Lost Frequencies; Calum Scott,29941472
127,No Role Modelz,J. Cole,35566851
128,Perfect,Ed Sheeran,32031749
129,My Universe,Coldplay; BTS,32172643
130,good 4 u,Olivia Rodrigo,30283619
131,Calm Down,Rema,30431764
132,The Real Slim Shady,Eminem,33376003
133,Besos Moja2,Wisin & Yandel; ROSALÍA,36289349
134,Blank Space,Taylor Swift,32019926
135,Sweet Child O' Mine,Guns N' Roses,22980107
136,Un Coco,Bad Bunny,22220881
137,Un Ratito,Bad Bunny,9234722
138,The Hills,The Weeknd,31849654
139,Belly Dancer,Imanbek; BYOR,20337849
140,Hype Boy,NewJeans,27335041
141,Unstoppable,Sia,31900866
142,Don't Start Now,Dua Lipa,18644685
143,traitor,Olivia Rodrigo,29791184
144,Only Love Can Hurt Like This,Paloma Faith,24835014
145,Night Changes,One Direction,32395091
146,El Rescate,Grupo Marca Registrada; Junior H,14656031
147,Casei Com a Putaria,Mc Paiva ZS; MC Ryan SP; Kotim,14042999
148,Everybody Wants To Rule The World,Tears For Fears,24937924
149,drivers license,Olivia Rodrigo,27487127
150,Last Last,Burna Boy,12674749
151,After Dark,Mr.Kitty,32445334
152,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto; Hugo & Guilherme,11825131
153,Why'd You Only Call Me When You're High?,Arctic Monkeys,33219294
154,2 Be Loved (Am I Ready),Lizzo,28758999
155,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,31782831
156,Chale,Eden Muñoz,5367788
157,Every Breath You Take,The Police,27454309
158,Manike (From "Thank God"),Yohani; Jubin Nautiyal; Tanishk Bagchi; Rashmi Virag; Surya Ragunaathan,3662733
159,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,29537195
160,Betty (Get Money),Yung Gravy,9834454
161,Numb,Marshmello; Khalid,24963888
162,Viva La Vida,Coldplay,32598355
163,JGL,La Adictiva; Luis R Conriquez,9109981
164,Somewhere Only We Know,Keane,32249189
165,Bohemian Rhapsody - Remastered 2011,Queen,13442266
166,Riptide,Vance Joy,27268757
167,Payphone,Maroon 5; Wiz Khalifa,29484999
168,Counting Stars,OneRepublic,27474492
169,Smells Like Teen Spirit - Remastered,Nirvana,24228241
170,Talk that Talk,TWICE,11635984
171,Static,Steve Lacy,26094033
172,DÁKITI,Bad Bunny; Jhayco,19265207
173,Ojos Marrones,Lasso,6103259
174,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,29434400
175,Dos Mil 16,Bad Bunny,7010210
176,Heather,Conan Gray,28279114
177,Something Just Like This,The Chainsmokers; Coldplay,17904426
178,Stargirl Interlude,The Weeknd; Lana Del Rey,30821517
179,deja vu,Olivia Rodrigo,22603955
180,DON'T YOU WORRY,Black Eyed Peas; Shakira; David Guetta,921050
181,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,2591884
182,Shape of You,Ed Sheeran,13889381
183,Afraid To Feel,LF SYSTEM,1793194
184,Hotel,Montell Fish,8126735
185,Lose Yourself - From "8 Mile" Soundtrack,Eminem,27571052
186,Assunto Delicado - Ao Vivo,Guilherme & Benuto; Xand Avião,7756141
187,Attention,NewJeans,8745304
188,Belki,Dedublüman; Mavzer Tabancas,3531609
189,Locked out of Heaven,Bruno Mars,22702011
190,AUTOMÁTICO,Maria Becerra,900287
191,uh oh,Tate McRae,1786570
192,Daddy Issues,The Neighbourhood,21617374
193,Circles,Post Malone,16086385
194,THE SHADE,Rex Orange County,6062541
195,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,888370
196,Mr. Brightside,The Killers,13015402
197,Dynamite,BTS,12043122
198,Marisola,Stars Music Chile; Cris Mj; Standly,872389
199,Kiss Me More (feat. SZA),Doja Cat; SZA,10327881
200,This Is Why,Paramore,869837
201,august,Taylor Swift,21907865
202,The Night We Met,Lord Huron,14367610
203,Butter,BTS,12056204
204,World's Smallest Violin,AJR,2406058
205,Softcore,The Neighbourhood,12863460
206,Take Me To Church,Hozier,14046682
207,Hard to Love,BLACKPINK,789678
208,When I Was Your Man,Bruno Mars,24274295
209,Sparks,Coldplay,10217829
210,Freaks,Surf Curse,779052
211,Superman,Eminem; Dina Rae,29148790
212,How Do I Say Goodbye,Dean Lewis,34239037
213,Demons,Imagine Dragons,18077797
214,There's Nothing Holdin' Me Back,Shawn Mendes,7719466
215,In The Stars,Benson Boone,2520469
216,Heartless,Kanye West,6768981
217,Me and Your Mama,Childish Gambino,824854
218,Revenge,XXXTENTACION,28032934
219,Till I Collapse,Eminem; Nate Dogg,13417197
220,THATS WHAT I WANT,Lil Nas X,5176368
221,Kesariya,Pritam; Arijit Singh; Amitabh Bhattacharya,29737689
222,THE LONELIEST,Måneskin,34276064
223,CASE 143,Stray Kids,10807258
224,TASTE (Lee Know Hyunjin Felix),Stray Kids,1196209
225,3RACHA (Bang Chan Changbin HAN),Stray Kids,1041371
226,CHILL,Stray Kids,1008678
227,Give Me Your TMI,Stray Kids,970850
228,Eu Gosto Assim - Ao Vivo,Gustavo Mioto; Mari Fernandez,26360765
229,Loser,Charlie Puth,948404
230,Beggin',Måneskin,1812078
231,SUPER BOARD,Stray Kids,917751
232,PUNTO 40,Rauw Alejandro; Baby Rasta,38278272
233,In Da Club,50 Cent,863950
234,Miss You,Oliver Tree; Robin Schulz,83582189
235,Miss You,southstar,969342
236,Money Trees,Kendrick Lamar; Jay Rock,7105881
237,Poland,Lil Yachty,34926845
238,KICK BACK,Kenshi Yonezu,27634222
239,Say You Won't Let Go,James Arthur,4437315
240,Dark Horse,Katy Perry; Juicy J,3896607
241,Bye Bye,Marshmello; Juice WRLD,21335800
242,EDGING,blink-182,3864226
243,California Breeze,Lil Baby,8207979
244,Real Spill,Lil Baby,2824097
245,Pop Out (feat. Nardo Wick),Lil Baby; Nardo Wick,2792107
246,Heyy,Lil Baby,2400721
247,Stand On It,Lil Baby,1437293
248,Never Hating (feat. Young Thug),Lil Baby; Young Thug,2423786
249,Not Finished,Lil Baby,3236442
250,Forever (feat. Fridayy),Lil Baby; Fridayy,1168188
251,Oh Caroline,The 1975,1131506
252,Perfect Timing,Lil Baby,1130054
253,In A Minute,Lil Baby,1055256
254,From Now On (feat. Future),Lil Baby; Future,1049350
255,Out Of My System,Louis Tomlinson,1035438
256,Hey Mor,Ozuna; Feid,29444549
257,One Up,Central Cee,1021746
258,Mockingbird,Eminem,25256664
259,Shut up My Moms Calling,Hotel Ugly,7194948
260,One Dance,Drake; Wizkid; Kyla,785985
261,ANTIFRAGILE,LE SSERAFIM,20462738
262,TV,Billie Eilish,6556753
263,Run BTS,BTS,855122
264,Just Wanna Rock,Lil Uzi Vert,19432675
265,Nxde,(G)I-DLE,16222437
266,Monotonía,Shakira; Ozuna,38101574
267,cardigan,Taylor Swift,1989622
268,Just the Way You Are,Bruno Mars,908238
269,Cruel Summer,Taylor Swift,4281655
270,Anti-Hero,Taylor Swift,116414487
271,Lavender Haze,Taylor Swift,80347713
272,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,74749357
273,Maroon,Taylor Swift,70128780
274,You're On Your Own Kid,Taylor Swift,66254069
275,Midnight Rain,Taylor Swift,72435590
276,Vigilante Shit,Taylor Swift,61128354
277,Question...?,Taylor Swift,58600118
278,Karma,Taylor Swift,62715923
279,Bejeweled,Taylor Swift,58639892
280,Labyrinth,Taylor Swift,48494437
281,Sweet Nothing,Taylor Swift,46125310
282,Mastermind,Taylor Swift,48191846
283,The Great War,Taylor Swift,27054142
284,Bigger Than The Whole Sky,Taylor Swift,26591760
285,Would've Could've Should've,Taylor Swift,29041660
286,Paris,Taylor Swift,24163590
287,High Infidelity,Taylor Swift,22526624
288,Glitch,Taylor Swift,20420764
289,Dear Reader,Taylor Swift,19339443
290,I Ain’t Quite Where I Think I Am,Arctic Monkeys,3010324
291,There’d Better Be A Mirrorball,Arctic Monkeys,2810679
292,Sculptures Of Anything Goes,Arctic Monkeys,1659364
293,Body Paint,Arctic Monkeys,2469111
294,Jet Skis On The Moat,Arctic Monkeys,1353830
295,The Car,Arctic Monkeys,1271694
296,En La De Ella,Jhayco; Feid; Sech,10278851
297,Big Ideas,Arctic Monkeys,1171350
298,Hello You,Arctic Monkeys,1143722
299,Lover,Taylor Swift,4029363
300,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1017958
301,Cooped Up / Return Of The Mack,Post Malone; Mark Morrison; Sickick,1012568
302,Style,Taylor Swift,1000148
303,Beijo de Glicose - Ao Vivo,Diego & Victor Hugo; Jorge & Mateus,947586
304,Here With Me,d4vd,5580018
305,Made You Look,Meghan Trainor,15153372
306,Gilded Lily,Cults,2810497
307,Zukunft Pink (feat. Inéz),Peter Fox; Inéz,2996233
308,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,18926019
309,The Astronaut,JIN,11899773
310,Shirt,SZA,12072936
311,In My Head,Juice WRLD,7589929
312,Salir Con Vida,Morat; Feid,1487282
313,Lift Me Up - Instrumental,Rihanna,1435222
314,Yet To Come,BTS,1097280
315,Yours,JIN,1066459
316,This Is Halloween,The Citizens of Halloween,4785383
317,Ghostbusters,Ray Parker Jr.,4654132
318,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,4379897
319,Thriller,Michael Jackson,3877473
320,Disturbia,Rihanna,3549284
321,Toxic,Britney Spears,3146103
322,Highway to Hell,AC/DC,2103506
323,Tá na Hora do Jair Já Ir Embora,Tiago Doidão; Juliano Maderada,1479431
324,Spooky Scary Skeletons - Undead Tombstone Remix,Andrew Gold,2085535
325,Thriller - 2003 Edit,Michael Jackson,1769662
326,Somebody's Watching Me - Single Version,Rockwell,1701934
327,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,1264016
328,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,1256318
329,Sweet but Psycho,Ava Max,1205226
330,Super Freak,Rick James,1177257
331,I Put a Spell On You,Screamin' Jay Hawkins,987652
332,Smooth Criminal - 2012 Remaster,Michael Jackson,949817
333,bad guy,Billie Eilish,937350
