ID,Track,Singer(s),Stream
40,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,23448166
41,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,41269534
42,Con Calma,Daddy Yankee; Snow,80436511
43,a lot,21 Savage,57845518
44,Racks on Racks,Lil Pump,8271926
45,lovely (with Khalid),Billie Eilish; Khalid,38505037
46,Lucid Dreams,Juice WRLD,38385454
47,Amanece,Anuel AA; Haze,40106881
48,Swan Song - From the Motion Picture "Alita: Battle Angel",Dua Lipa,29742356
49,Better,Khalid,38377063
50,Adictiva,Daddy Yankee; Anuel AA,34683885
51,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,35764432
52,Moonlight,XXXTENTACION,34581927
53,Leave Me Alone,Flipp Dinero,31325694
54,Keanu Reeves,Logic,27198105
55,In My Mind,Dynoro; Gigi D'Agostino,33795824
56,Thotiana,Blueface,51724484
57,rockstar (feat. 21 Savage),Post Malone; 21 Savage,36428951
58,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,30542482
59,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,32942789
60,Taste (feat. Offset),Tyga; Offset,31279901
61,Te Vi,Piso 21; Micro TDH,37121948
62,Let Me Down Slowly,Alec Benjamin,39778336
63,NI BIEN NI MAL,Bad Bunny,29856087
64,Youngblood,5 Seconds of Summer,33208053
65,Imposible,Luis Fonsi; Ozuna,28969963
66,Terremoto,Anitta; MC Kevinho,8388040
67,no tears left to cry,Ariana Grande,31433947
68,Bad Liar,Imagine Dragons,28332318
69,I Like It,Cardi B; Bad Bunny; J Balvin,31718585
70,Someone You Loved,Lewis Capaldi,33065349
71,One Call,Gunna,5695796
72,2002,Anne-Marie,29872289
73,Reggaeton,J Balvin,28678735
74,First Off (feat. Travis Scott),Future; Travis Scott,11788562
75,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,27223637
76,God's Plan,Drake,28874079
77,Money,Cardi B,29210156
78,idontwannabeyouanymore,Billie Eilish,27975249
79,Love Someone,Lukas Graham,29136423
80,Undecided,Chris Brown,15527550
81,Solo de Mi,Bad Bunny,26151502
82,Natural,Imagine Dragons,26700252
83,Say My Name,David Guetta; Bebe Rexha; J Balvin,29179902
84,Jocelyn Flores,XXXTENTACION,27817838
85,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie; Tyga; Offset,25887468
86,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,27317928
87,Body,Loud Luxury; Brando,26808583
88,Shape of You,Ed Sheeran,28549749
89,Let You Love Me,Rita Ora,26098144
90,Ruin My Life,Zara Larsson,25132326
91,Armed And Dangerous,Juice WRLD,26489495
92,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,33509489
93,Another One Bites The Dust - Remastered 2011,Queen,29083969
94,imagine,Ariana Grande,50225687
95,Splashin,Rich The Kid,25508309
96,Vaina Loca,Ozuna; Manuel Turizo,23126377
97,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,26380311
98,Believer,Imagine Dragons,26142542
99,Bones (feat. OneRepublic),Galantis; OneRepublic,16248780
100,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,26113201
101,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur; Anne-Marie,18089994
102,In My Feelings,Drake,24698928
103,Don't Stop Me Now - Remastered 2011,Queen,28302836
104,Lie To Me (feat. Julia Michaels),5 Seconds of Summer; Julia Michaels,12140873
105,MALA,6ix9ine; Anuel AA,21892631
106,Perfect,Ed Sheeran,26933835
107,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep; ILOVEMAKONNEN; Fall Out Boy,5782535
108,No Stylist (feat. Drake),French Montana; Drake,23387666
109,Prinzessa,Capital Bra,9771014
110,KIKA,6ix9ine; Tory Lanez,21803780
111,IDGAF,Dua Lipa,24602070
112,I Like Me Better,Lauv,25511213
113,Nonstop,Drake,24409021
114,breathin,Ariana Grande,19097443
115,Créeme,KAROL G; Maluma,24363015
116,BEBE,6ix9ine; Anuel AA,22832982
117,Fire On Fire - From "Watership Down",Sam Smith,10000764
118,Un Año,Sebastian Yatra; Reik,33069813
119,bellyache,Billie Eilish,23928140
120,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,22615899
121,Pure Water (with Migos),Mustard; Migos,35962264
122,Kiss and Make Up,Dua Lipa; BLACKPINK,22843852
123,FRIENDS,Marshmello; Anne-Marie,24865363
124,whoa (mind in awe),XXXTENTACION,12942933
125,Always Remember Us This Way,Lady Gaga,27503629
126,Speechless (feat. Erika Sirola),Robin Schulz; Erika Sirola,24645327
127,Thunder,Imagine Dragons,22617624
128,Space Cadet (feat. Gunna),Metro Boomin; Gunna,22464613
129,This Feeling,The Chainsmokers; Kelsea Ballerini,23342369
130,Too Good At Goodbyes,Sam Smith,23788680
131,Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,24676095
132,The Middle,Zedd; Maren Morris; Grey,22052318
133,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,19425553
134,Under Pressure - Remastered 2011,Queen; David Bowie,23997852
135,So Close,NOTD; Felix Jaehn; Captain Cuts; Georgia Ku,16433753
136,Happy Now,Kygo; Sandro Cavazza,21696782
137,Havana (feat. Young Thug),Camila Cabello; Young Thug,22572069
138,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,20560549
139,YOSEMITE,Travis Scott,18193117
140,Cuando Te Besé,Becky G; Paulo Londra,11884521
141,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,21302738
142,changes,XXXTENTACION,22051586
143,Roses (with Juice WRLD feat. Brendon Urie),benny blanco; Juice WRLD; Brendon Urie,6799331
144,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,20426086
145,God is a woman,Ariana Grande,19880179
146,Crushed Up,Future,9413324
147,I Fall Apart,Post Malone,21990452
148,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,11678228
149,Say You Won't Let Go,James Arthur,22800092
150,Sauce!,XXXTENTACION,3466497
151,Noticed,Lil Mosey,20051877
152,New Rules,Dua Lipa,22018828
153,ocean eyes,Billie Eilish,21737198
154,Shotgun,George Ezra,21083758
155,Asesina - Remix,Brytiago; Daddy Yankee; Ozuna; Darell; Anuel AA,20327428
156,I Love It (& Lil Pump),Kanye West; Lil Pump,20278814
157,Rise,Jonas Blue; Jack & Jack,20334114
158,Don't Call Me Up,Mabel,38338635
159,Culpables,KAROL G; Anuel AA,19371346
160,Hobby Hobby,MERO,1484307
161,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,19963991
162,Amigos Con Derechos,Reik; Maluma,7163290
163,7 Minutes,Dean Lewis,7625481
164,Sola,Manuel Turizo,20358761
165,Look Alive (feat. Drake),BlocBoy JB; Drake,20027165
166,7 rings (feat. 2 Chainz) - Remix,Ariana Grande; 2 Chainz,765354
167,Butterfly Doors,Lil Pump,3437496
168,Congratulations,Post Malone; Quavo,20200208
169,BAD!,XXXTENTACION,6725030
170,3 Nights,Dominic Fike,5491184
171,Somebody To Love - Remastered 2011,Queen,21384729
172,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,13414646
173,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga; G-Eazy; Rich The Kid,2025761
174,ROMEO & JULIET,Loredana; Mozzik,2016123
175,XO Tour Llif3,Lil Uzi Vert,18271981
176,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,9967211
177,I'm a Mess,Bebe Rexha,16091441
178,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,16903443
179,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,7974185
180,In My Blood,Shawn Mendes,19642799
181,Closer,The Chainsmokers; Halsey,19034895
182,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,5239740
183,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,5209470
184,We Will Rock You - Remastered 2011,Queen,19234825
185,monster,21 Savage,4765826
186,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,4666084
187,Love Lies (with Normani),Khalid; Normani,6622569
188,goosebumps,Travis Scott,11847727
189,Thinking out Loud,Ed Sheeran,19188128
190,Africa,TOTO,9900189
191,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,7224936
192,HUMBLE.,Kendrick Lamar,12322247
193,Nice For What,Drake,5188009
194,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,1944890
195,Nuketown (feat. Juice WRLD),Ski Mask The Slump God; Juice WRLD,2603791
196,Silence,Marshmello; Khalid,17811959
197,Atrasadinha - Live,Felipe Araújo; Ferrugem,4124545
198,Photograph,Ed Sheeran,14866704
199,Wolves,Selena Gomez; Marshmello,12298911
200,I'm Yours,Jason Mraz,8549619
201,Agora é Tudo Meu,DENNIS; MC Kevinho,1366580
202,Alone,Marshmello,15069185
203,Jenifer,Gabriel Diniz,1255711
204,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,653649
205,Dile la Verdad,The Rudeboyz; Jowell & Randy; Manuel Turizo,17172564
206,Bebi Liguei - Ao Vivo,Marília Mendonça,1329406
207,Sin Pijama,Becky G; NATTI NATASHA,651451
208,PPP,Kevin Roldan,648493
209,Everyday,Logic; Marshmello,14119265
210,Everybody Dies In Their Nightmares,XXXTENTACION,1191460
211,SOLO,JENNIE,592307
212,Mine,Bazzi,4970225
213,Anxiety (with Selena Gomez),Julia Michaels; Selena Gomez,5200489
214,you should see me in a crown,Billie Eilish,2448698
215,What Lovers Do (feat. SZA),Maroon 5; SZA,3268935
216,She Will Be Loved - Radio Mix,Maroon 5,1366241
217,my boy,Billie Eilish,2544854
218,Pure Cocaine,Lil Baby,7931299
219,I Tuoi Particolari,Ultimo,7946556
220,Wonderwall - Remastered,Oasis,9248553
221,Lost In Japan,Shawn Mendes,20437117
222,break up with your girlfriend i'm bored,Ariana Grande,125171691
223,needy,Ariana Grande,52591792
224,NASA,Ariana Grande,52994168
225,bloodline,Ariana Grande,50794928
226,bad idea,Ariana Grande,52590590
227,fake smile,Ariana Grande,43062719
228,ghostin,Ariana Grande,38557402
229,in my head,Ariana Grande,33545193
230,make up,Ariana Grande,31253242
231,Talk,Khalid; Disclosure,49373192
232,Who Do You Love,The Chainsmokers; 5 Seconds of Summer,37989863
233,Ferrari,Eno; MERO,14700023
234,Better When You're Gone,David Guetta; Brooks; Loote,11749587
235,Hallo Hallo,Azet; Zuna,1618974
236,One Last Time,Ariana Grande,2652921
237,Into You,Ariana Grande,1987432
238,Side To Side,Ariana Grande; Nicki Minaj,1376529
239,Soldi,Mahmood,19264655
240,La ragazza con il cuore di latta,Irama,2150688
241,All The Stars (with SZA),Kendrick Lamar; SZA,663766
242,This Is America,Childish Gambino,662400
243,Big Plans,Why Don't We,6056613
244,All of Me,John Legend,2352659
245,Robbery,Juice WRLD,29894217
246,Murder On My Mind,YNW Melly,26641852
247,Stay With Me,Sam Smith,925306
248,Make You Feel My Love,Adele,843563
249,Halo,Beyoncé,834975
250,Every Breath You Take,The Police,821595
251,A Thousand Years,Christina Perri,791354
252,If I Ain't Got You,Alicia Keys,733558
253,The Night We Met,Lord Huron,697812
254,Please Me,Cardi B; Bruno Mars,27731543
255,365,Zedd; Katy Perry,18441453
256,Think About You,Kygo; Valerie Broussard,16397715
257,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD; Halsey; Travis Barker,16850542
258,Red Room,Offset,16891238
259,Dumb Blonde (feat. Nicki Minaj),Avril Lavigne; Nicki Minaj,1750446
260,Never Go Back,Dennis Lloyd,10243846
261,Last Hurrah,Bebe Rexha,10361329
262,DNA,KC Rebell; Summer Cem; Capital Bra,7827341
263,Forever Alone,Paulo Londra,10068607
264,Speed It Up,Gunna,4340420
265,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown; Zion & Lennox; Farruko; Manuel Turizo,10339701
266,Ta To Gucci (Remix),Cauty; Brytiago; Darell; Cosculluela; Rafa Pabön; Chencho Corleone,3191884
267,Baby,Amenazzy; Nicky Jam; Farruko,3969303
268,Puntos Suspensivos,Piso 21,656567
269,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,624773
270,Mixed Personalities (feat. Kanye West),YNW Melly; Kanye West,7872498
271,Gib Ihm,Shirin David,3416867
272,Power Over Me,Dermot Kennedy,3879433
273,Bola Rebola,Tropkillaz; J Balvin; Anitta; ZAAC,7773020
274,Legacy (feat. Travis Scott & 21 Savage),Offset; Travis Scott; 21 Savage,9278857
275,I Guess I Just Feel Like,John Mayer,2832943
276,Be Like Me (feat. Lil Wayne),Lil Pump; Lil Wayne,5999550
277,No Sleep (feat. Bonn),Martin Garrix; Bonn,6235524
278,Walk Me Home,P!nk,7130615
279,Outstanding,Gunna,3345059
280,How Did I Get Here (feat. J. Cole),Offset; J. Cole,3227251
281,Wild Wild West (feat. Gunna),Offset; Gunna,1633022
282,Clout (feat. Cardi B),Offset; Cardi B,1579681
283,Lick,Offset,2237499
284,Peer Pressure,James Bay; Julia Michaels,858574
285,Goutte d'eau,Ninho,3488584
286,Father Of 4 (feat. Big Rube),Offset; Big Rube,791366
287,Wit It,Gunna,785070
288,Capital Bra je m'appelle,Capital Bra,2096787
289,Drop Out,Lil Pump,768041
290,Tats On My Face,Offset,732940
291,Fragen,Azet; Zuna,717174
292,Vamos pra Gaiola,MC Kevin o Chris; FP do Trem Bala,1289390
293,Killer Queen - Remastered 2011,Queen,3275104
294,Envy Me,Calboy,2506634
295,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga; Bradley Cooper,3004614
296,Esclavo de Tus Besos,Manuel Turizo; Ozuna,2691633
297,Girls Need Love (with Drake) - Remix,Summer Walker; Drake,1001804
298,What A Time (feat. Niall Horan),Julia Michaels; Niall Horan,650113
