ID,Track,Singer(s),Stream
168,Another One Bites The Dust - Remastered 2011,Queen,19877130
169,Good as Hell,Lizzo,6550475
170,Atrévete,Nicky Jam; Sech,3937709
171,Let Me Down Slowly,Alec Benjamin,21199296
172,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,13702002
173,What Am I,Why Don't We,8932845
174,High Hopes,Panic! At The Disco,20885103
175,Gaiola É o Troco,MC Du Black; DJ 2F,2756160
176,Thunder,Imagine Dragons,20167174
177,Hot Shower,Chance the Rapper; MadeinTYO; DaBaby,11773992
178,Somebody,Internet Money; Lil Tecca; A Boogie Wit da Hoodie,10083757
179,Every Hour,Kanye West; Sunday Service Choir,699608
180,All I Want for Christmas Is You,Mariah Carey,37814301
181,comethru,Jeremy Zucker,18989371
182,Te Robaré,Nicky Jam; Ozuna,3321717
183,Heartless (feat. Morgan Wallen),Diplo; Morgan Wallen,4099417
184,Otro Trago,Sech; Darell,7709244
185,Old Town Road,Lil Nas X,6823298
186,2002,Anne-Marie,19408097
187,Better,Khalid,14084137
188,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,8351823
189,Cuerpo en Venta,Noriel; Myke Towers; Rauw Alejandro; Almighty,10994695
190,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker; Bryson Tiller,4011342
191,Taki Taki (feat. Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,9067905
192,Hands On,Kanye West; Fred Hammond,680013
193,Call You Mine,The Chainsmokers; Bebe Rexha,15849755
194,110,Capital Bra; Samra; LEA,3327706
195,Bellaquita,Dalex; Lenny Tavárez,21596352
196,Under Pressure - Remastered 2011,Queen; David Bowie,6947989
197,Moonlight,XXXTENTACION,17593181
198,Going Bad (feat. Drake),Meek Mill; Drake,12298796
199,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,11045733
200,Wonderwall - Remastered,Oasis,15272069
201,Supera - Ao Vivo,Marília Mendonça,4751711
202,Hit Contagiante,Felipe Original; MC Kevin o Chris; Sodré; JS o Mão de Ouro,703764
203,200 km/h,Apache 207,2688351
204,Get You The Moon (feat. Snøw),Kina; Snøw,21859828
205,Love Me,Lil Tecca,5026885
206,Instagram,Dimitri Vegas & Like Mike; David Guetta; Daddy Yankee; Afro Bros; NATTI NATASHA; Dimitri Vegas; Like Mike,1292664
207,quando a bad bater - Ao Vivo,Luan Santana,656084
208,Jocelyn Flores,XXXTENTACION,15552896
209,Chama Ela (feat. Pedro Sampaio),Lexa; PEDRO SAMPAIO,640954
210,Cheirosa - Ao Vivo,Jorge & Mateus,1309252
211,Murder On My Mind,YNW Melly,7568765
212,In My Room,Frank Ocean,4527986
213,All of Me,John Legend,18250532
214,Too Good At Goodbyes,Sam Smith,16748307
215,July,Noah Cyrus,16966354
216,SLOW DANCING IN THE DARK,Joji,11490632
217,Something Just Like This,The Chainsmokers; Coldplay,17615657
218,Photograph,Ed Sheeran,13752101
219,The Less I Know The Better,Tame Impala,10321013
220,Rescue Me,OneRepublic,10381795
221,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,8264537
222,Don't Call Me Up,Mabel,4438656
223,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,620873
224,Closer,The Chainsmokers; Halsey,4958109
225,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,16072785
226,Yellow Hearts,Ant Saunders,30702274
227,Push My Luck,The Chainsmokers,5087553
228,Woah,Lil Baby,23316986
229,blun7 a swishland,thasup,20697646
230,Candy,Doja Cat,21379650
231,Hasta Que Salga el Sol,Ozuna,13394973
232,Jerry Sprunger (with T-Pain),Tory Lanez; T-Pain,8794569
233,Everyday Life,Coldplay,787298
234,Kafa Leyla,BRADO; MERO,1445027
235,Tusa,KAROL G; Nicki Minaj,41309722
236,Turn Me On (feat. Vula),Riton; Oliver Heldens; Vula,15677387
237,Last Christmas,Wham!,23058513
238,Can We Kiss Forever?,Kina; Adriana Proenza,6187526
239,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,14030557
240,Juicy,Doja Cat; Tyga,11671382
241,GIANTS,True Damage; Becky G; Keke Palmer; JEON SOYEON; Duckwrth; Thutmose; League of Legends,6831797
242,Down Like That (feat. Rick Ross Lil Baby & S-X),KSI; S-X; Lil Baby; Rick Ross,4705199
243,Boy With Luv (feat. Halsey),BTS; Halsey,1904541
244,Santa Tell Me,Ariana Grande,16917469
245,Lover (Remix) [feat. Shawn Mendes],Taylor Swift; Shawn Mendes,25641024
246,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,14637402
247,everything i wanted,Billie Eilish,78857457
248,Mean It,Lauv; LANY,24453929
249,all the good girls go to hell,Billie Eilish,9459262
250,i love you,Billie Eilish,5677525
251,Tongue Tied (with YUNGBLUD & blackbear),Marshmello; YUNGBLUD; blackbear,12745487
252,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie; Lil Uzi Vert,7138802
253,Up All Night,Khalid,20079772
254,Living Proof,Camila Cabello,10431770
255,Beauty In The Benz (feat. Snoop Dogg),Tory Lanez; Snoop Dogg,923752
256,Blanco,J Balvin,11049273
257,Flames,R3HAB; ZAYN; Jungleboi,883321
258,fuck 3x,thasup,3402865
259,sw1n6o - feat. Salmo,thasup; Salmo,849202
260,come fa1,thasup,825923
261,The Take (feat. Chris Brown),Tory Lanez; Chris Brown,791575
262,2ollipop,thasup,757936
263,occh1 purpl3 - feat. Marracash,thasup; Marracash,723099
264,m12ano - feat. Mara Sattei,thasup; Mara Sattei,687717
265,Death (feat. DaBaby),Trippie Redd; DaBaby,673515
266,Gan-Ga - Remix,Bryant Myers; Anuel AA,3228591
267,None Of Your Concern,Jhené Aiko; Big Sean,672234
268,God's Plan,Drake,1899909
269,Watermelon Sugar,Harry Styles,30495710
270,Falling,Trevor Daniel,26707366
271,It's Beginning to Look a Lot like Christmas,Michael Bublé,10409357
272,Jingle Bell Rock,Bobby Helms,8159778
273,Rockin' Around The Christmas Tree,Brenda Lee,8239274
274,Mistletoe,Justin Bieber,7827821
275,Ayy Macarena,Tyga,12384254
276,wish you were gay,Billie Eilish,3233380
277,idontwannabeyouanymore,Billie Eilish,598194
278,Before You Go,Lewis Capaldi,21781521
279,Vete,Bad Bunny,27061657
280,LOYAL (feat. Drake),PARTYNEXTDOOR; Drake,11227468
281,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,13482908
282,6 Kiss,Trippie Redd; Juice WRLD; YNW Melly,9614869
283,Who Needs Love,Trippie Redd,8151351
284,Death,Trippie Redd; DaBaby,7002690
285,Champion Of The World,Coldplay,1089801
286,Love Sick,Trippie Redd,1011273
287,Leray,Trippie Redd,993607
288,bad vibes forever,XXXTENTACION; PnB Rock; Trippie Redd,5120371
289,This Ain't That,Trippie Redd; Lil Mosey,872437
290,Hate Me,Trippie Redd; YoungBoy Never Broke Again,870641
291,Real Feel,Trippie Redd,853930
292,Love You For A Long Time,Maggie Rogers,829561
293,Bang Bang,YNW Melly,2780522
294,Til The End of Time,Trippie Redd,756115
295,Something Real (with London On Da Track & Chris Brown),Summer Walker; London On Da Track; Chris Brown,717870
296,Make It to Heaven (with Raye),David Guetta; MORTEN; RAYE,713966
297,Skifahren,The Cratez; Bausa; Maxwell; Joshi Mizu,1371174
298,Combatchy (feat. MC Rebecca),Anitta; Lexa; Luísa Sonza; Rebecca,4674834
299,U Deserve It,Trippie Redd; Chris King; Quan'ta,691735
300,All For Me,Trippie Redd; Smokepurpp,691227
301,It's the Most Wonderful Time of the Year,Andy Williams,7174861
302,Into the Unknown,Idina Menzel; AURORA,7876861
303,Holly Jolly Christmas,Michael Bublé,3409194
304,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,4187433
305,Do They Know It's Christmas? - 1984 Version,Band Aid,4205362
306,Underneath the Tree,Kelly Clarkson,3056597
307,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,4001817
308,Show Yourself,Idina Menzel; Evan Rachel Wood,2625072
309,i'm so tired...,Lauv; Troye Sivan,1979850
310,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,3710715
311,Heartless,The Weeknd,19003912
312,Starboy,The Weeknd; Daft Punk,1618672
313,Call Out My Name,The Weeknd,758000
314,The Hills,The Weeknd,729029
315,Soldi in Nero - feat. Sfera Ebbasta,Shiva; Sfera Ebbasta,1946984
316,Obsession,EXO,674706
317,Feliz Navidad,José Feliciano,2560204
318,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,2524695
319,Blinding Lights,The Weeknd,6970518
320,Der Bratan bleibt der gleiche,Capital Bra,2702302
321,Fantasía,Ozuna,2161763
322,Ne reviens pas,Gradur; Heuss L'enfoiré,1686129
323,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch; A Boogie Wit da Hoodie,1551763
324,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1701576
325,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,1642822
326,The Christmas Song (Merry Christmas To You),Nat King Cole,1558180
327,Driving Home for Christmas - 2019 Remaster,Chris Rea,1637735
328,A Holly Jolly Christmas,Burl Ives,1491888
329,Have Yourself A Merry Little Christmas,Sam Smith,832164
330,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,804200
331,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,793282
332,Sleigh Ride,The Ronettes,784388
333,Merry Christmas Everyone,Shakin' Stevens,779126
334,Santa Claus Is Coming to Town,Michael Bublé,739365
335,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,739139
336,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,685281
337,Blue Christmas,Elvis Presley,683011
338,Christmas (Baby Please Come Home),Mariah Carey,682999
