ID,Track,Singer(s),Stream
196,Congratulations,Post Malone; Quavo,9543572
197,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,7821020
198,RNP (feat. Anderson .Paak),Cordae; Anderson .Paak,612319
199,Dancin (feat. Luvli) - Krono Remix,Aaron Smith; Krono; Luvli,4684803
200,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran; Paulo Londra; Dave,606074
201,boyfriend (with Social House),Ariana Grande; Social House,95513920
202,fuck i'm lonely,Lauv; Anne-Marie,45074866
203,Dreams Money Can Buy,Drake,2341585
204,How Bout Now,Drake,2882967
205,The Motion,Drake,2781382
206,Trust Issues,Drake,2775721
207,Days in The East,Drake,1634815
208,5 Am in Toronto,Drake,1629565
209,Club Paradise,Drake,1005693
210,4pm in Calabasas,Drake,1637770
211,Draft Day,Drake,927811
212,Jodeci Freestyle (feat. J. Cole),Drake; J. Cole,888057
213,I Get Lonely,Drake,822246
214,Atrévete,Nicky Jam; Sech,23918294
215,Girls Love Beyoncé (feat. James Fauntleroy),Drake; James Fauntleroy,790950
216,Right Back (feat. A Boogie Wit Da Hoodie),Khalid; A Boogie Wit da Hoodie,19967828
217,OMG (with Carly Rae Jepsen),Gryffin; Carly Rae Jepsen,772189
218,My Side,Drake,732308
219,Eiskalt,Loredana; Mozzik,9348717
220,Free Spirit (feat. Rick Ross),Drake; Rick Ross,699242
221,Can I,Drake,684206
222,Paris Morton Music,Drake,669961
223,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,29278483
224,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,3162098
225,Te Vi,Piso 21; Micro TDH,1215024
226,Love Me,Lil Tecca,24056924
227,Get You The Moon (feat. Snøw),Kina; Snøw,8416317
228,Tap (feat. Meek Mill),NAV; Meek Mill,7525615
229,Saturday Nights,Khalid,602190
230,no tears left to cry,Ariana Grande,1815061
231,Fear Inoculum,TOOL,4453735
232,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,10023057
233,Small Talk,Katy Perry,24606019
234,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,29182293
235,!,Trippie Redd,1969789
236,Snake Skin,Trippie Redd,3155792
237,No Way!,Bazzi,8684514
238,They Afraid Of You,Trippie Redd; Playboi Carti,1016847
239,Mac 10,Trippie Redd; Lil Baby; Lil Duke,2119834
240,Critical Darling,Slipknot,867435
241,Unsainted,Slipknot,866869
242,Tutu,Camilo; Pedro Capó,32495952
243,Hair Down (feat. Kendrick Lamar),SiR; Kendrick Lamar,836022
244,Nero Forte,Slipknot,821009
245,Be Yourself,Trippie Redd,815960
246,Naeem,Bon Iver,781309
247,Immortal,Trippie Redd; The Game,765908
248,I Try,Trippie Redd,742162
249,Birth Of The Cruel,Slipknot,727928
250,Throw It Away,Trippie Redd,675439
251,Rooting For You,Alessia Cara,675290
252,Tijolão - Ao Vivo,Jorge & Mateus,3215709
253,Lençol Dobrado,João Gustavo e Murilo; Analaga,1807179
254,My Type,Saweetie,9445521
255,Daddy (feat. Rich The Kid),Blueface; Rich The Kid,1725271
256,Bruises,Lewis Capaldi,10357853
257,Goteo,Duki,15168184
258,CANGURO,WOS,14120850
259,Always Remember Us This Way,Lady Gaga,1796790
260,I Fall Apart,Post Malone,1795820
261,Did It Again,Lil Tecca,13568685
262,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,15448707
263,Lover,Taylor Swift,53392533
264,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,30243391
265,Slide Away,Miley Cyrus,24853712
266,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,18934720
267,Won't Be Late (feat. Drake),Swae Lee; Drake,15220973
268,Motivation,Normani,21702570
269,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,15732189
270,Hot (feat. Gunna),Young Thug; Gunna,13711692
271,What's the Move (feat. Lil Uzi Vert),Young Thug; Lil Uzi Vert,2897256
272,Surf (feat. Gunna),Young Thug; Gunna,2915456
273,Just How It Is,Young Thug,901960
274,Sup Mate (feat. Future),Young Thug; Future,878253
275,Home (feat. Bonn),Martin Garrix; Bonn,828670
276,Be Honest (feat. Burna Boy),Jorja Smith; Burna Boy,11221968
277,Ecstasy (feat. Machine Gun Kelly),Young Thug; Machine Gun Kelly,771670
278,Nicki Nicole: Bzrp Music Sessions Vol. 13,Bizarrap; Nicki Nicole,12787329
279,In Your Arms (with X Ambassadors),ILLENIUM; X Ambassadors,706574
280,Heartless (feat. Morgan Wallen),Diplo; Morgan Wallen,686439
281,Jet Lag,A$AP Ferg,1295031
282,Mannequin Challenge (feat. Juice WRLD),Young Thug; Juice WRLD,682625
283,Yeah,Luciano,679268
284,Light It Up,Young Thug,665862
285,SLOW DANCING IN THE DARK,Joji,1152674
286,Outnumbered,Dermot Kennedy,1220326
287,Teeth,5 Seconds of Summer,11715751
288,The Man,Taylor Swift,26202394
289,Cruel Summer,Taylor Swift,21409261
290,I Forgot That You Existed,Taylor Swift,19816127
291,I Think He Knows,Taylor Swift,15466587
292,Miss Americana & The Heartbreak Prince,Taylor Swift,15684391
293,Paper Rings,Taylor Swift,16522203
294,Cornelia Street,Taylor Swift,14500171
295,London Boy,Taylor Swift,14245394
296,Death By A Thousand Cuts,Taylor Swift,12975112
297,Soon You’ll Get Better (feat. The Chicks),Taylor Swift; The Chicks,10038462
298,False God,Taylor Swift,10436781
299,Afterglow,Taylor Swift,11411838
300,Daylight,Taylor Swift,9006326
301,It’s Nice To Have A Friend,Taylor Swift,7680088
302,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,12148618
303,NO HALO,BROCKHAMPTON,4713489
304,Nummer 1,Capital Bra; Samra,5589516
305,Fuck it I love you,Lana Del Rey,5592786
306,I Warned Myself,Charlie Puth,3093676
307,BOY BYE,BROCKHAMPTON,846773
308,SUGAR,BROCKHAMPTON,800406
309,People,The 1975,763604
310,The greatest,Lana Del Rey,2422708
311,Roller,Apache 207,7324127
312,Intro-Résumé,Miami Yacine,709242
313,hot girl bummer,blackbear,6718129
314,#PROUDCATOWNERREMIX,XXXTENTACION; Rico Nasty,679370
315,Brillis,Shirin David,677725
316,ST. PERCY,BROCKHAMPTON,664212
317,quando a bad bater - Ao Vivo,Luan Santana,1374544
318,Juice,Lizzo,4874502
319,goosebumps,Travis Scott,3170488
320,F.N,Lil Tjay,1288878
321,Babushka Boi,A$AP Rocky,4170309
322,Bezerk (feat. A$AP Ferg),Big Sean; Hit-Boy; A$AP Ferg,2636321
323,BUTTERFLY EFFECT,Travis Scott,2164937
324,Circles,Post Malone,9227072
325,Norman fucking Rockwell,Lana Del Rey,3519621
326,Doin' Time,Lana Del Rey,2551564
327,Graduation (with Juice WRLD),benny blanco; Juice WRLD,2262423
328,Pneuma,TOOL,1995505
329,Cinnamon Girl,Lana Del Rey,2096097
330,Mariners Apartment Complex,Lana Del Rey,1981064
331,Love song,Lana Del Rey,1934174
332,Invincible,TOOL,1763026
333,Venice Bitch,Lana Del Rey,1809747
334,Shots,Lil Tecca,1882015
335,How to disappear,Lana Del Rey,1641986
336,California,Lana Del Rey,1656731
337,7empest,TOOL,923777
338,UP IN SMOKE,RIN,1583850
339,Litanie contre la Peur,TOOL,856609
340,Descending,TOOL,853394
341,Vendetta,RAF Camora,848303
342,The Next Best American Record,Lana Del Rey,800030
343,Happiness is a butterfly,Lana Del Rey,783313
344,Fendi Drip,Luciano; Ufo361; Lil Baby,758571
345,Legion Inoculant,TOOL,758365
346,Not 20 Anymore,Bebe Rexha,749279
