ID,Track,Singer(s),Stream
72,Roller,Apache 207,32404749
73,Talk (feat. Disclosure),Khalid; Disclosure,29174047
74,Post Malone (feat. RANI),Sam Feldt; RANI,32982966
75,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,36061528
76,One Thing Right,Marshmello; Kane Brown,24758167
77,Bohemian Rhapsody - Remastered 2011,Queen,31451192
78,INTRO,DaBaby,8838379
79,Qué Pena,Maluma; J Balvin,30057188
80,Si Te Vas,Sech; Ozuna,37158766
81,Without Me,Halsey,28882005
82,rockstar (feat. 21 Savage),Post Malone; 21 Savage,28958569
83,Dancing With A Stranger (with Normani),Sam Smith; Normani,27746336
84,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,27268405
85,SICKO MODE,Travis Scott,31375525
86,Behind Barz - Bonus,Drake,24443354
87,Believer,Imagine Dragons,29865878
88,Suge,DaBaby,26448630
89,3 Nights,Dominic Fike,27338218
90,Lonely (with Jonas Brothers),Diplo; Jonas Brothers,29519372
91,El Favor (with Nicky Jam & Sech feat. Farruko Zion & Lunay),Dímelo Flow; Nicky Jam; Sech; Farruko; Zion; Lunay,26587955
92,Con Calma,Daddy Yankee; Snow,26433765
93,Feel Special,TWICE,13925256
94,200 km/h,Apache 207,23790111
95,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,24839578
96,Sweet but Psycho,Ava Max,27008540
97,Never Really Over,Katy Perry,25430931
98,thank u next,Ariana Grande,26754089
99,Shape of You,Ed Sheeran,27156421
100,Fantasias,Rauw Alejandro; Farruko,37298422
101,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,45795031
102,Indeciso,Reik; J Balvin; Lalo Ebratt,30957906
103,Better Now,Post Malone,25128673
104,Did It Again,Lil Tecca,22904209
105,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,29139085
106,Instagram,Dimitri Vegas & Like Mike; David Guetta; Daddy Yankee; Afro Bros; NATTI NATASHA; Dimitri Vegas; Like Mike,24009129
107,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,23200447
108,Honda Civic,The Cratez; Bonez MC,4499729
109,A Thousand Bad Times,Post Malone,8540110
110,Feelings,Lauv,28647416
111,Rescue Me,OneRepublic,23438579
112,Say You Won't Let Go,James Arthur,25478381
113,Only Human,Jonas Brothers,26382440
114,Goteo,Duki,21476755
115,Panini - DaBaby Remix,Lil Nas X; DaBaby,17190790
116,Bruises,Lewis Capaldi,28944125
117,Let Me Down Slowly,Alec Benjamin,24144812
118,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,23477917
119,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,20704447
120,F.N,Lil Tjay,27404650
121,Perfect,Ed Sheeran,24789914
122,bury a friend,Billie Eilish,23251551
123,Call You Mine,The Chainsmokers; Bebe Rexha,23035938
124,Be Alright,Dean Lewis,23959825
125,Better,Khalid,22907378
126,goosebumps,Travis Scott,26409337
127,Old Town Road,Lil Nas X,21707278
128,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,3756815
129,Calma - Remix,Pedro Capó; Farruko,23345087
130,Youngblood,5 Seconds of Summer,23809638
131,I Like Me Better,Lauv,23943516
132,Love Me,Lil Tecca,20518515
133,2002,Sido; Apache 207,32343328
134,Shameless,Camila Cabello,2371095
135,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,26037528
136,Lucid Dreams,Juice WRLD,25580428
137,Otro Trago,Sech; Darell,22588348
138,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,26641650
139,High Hopes,Panic! At The Disco,23239520
140,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,16463905
141,all the good girls go to hell,Billie Eilish,16233647
142,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,21962102
143,RAW SHIT (feat. Migos),DaBaby; Migos,2832804
144,Te Quemaste,Manuel Turizo; Anuel AA,24111892
145,Baguettes in the Face (feat. NAV Playboi Carti & A Boogie Wit da Hoodie),Mustard; NAV; Playboi Carti; A Boogie Wit da Hoodie,2275159
146,SAD!,XXXTENTACION,23123262
147,MIDDLE CHILD,J. Cole,22896920
148,Don't Call Me Up,Mabel,20954009
149,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,6096646
150,Te Robaré,Nicky Jam; Ozuna,17651003
151,Don't Stop Me Now - Remastered 2011,Queen,22233328
152,Too Good At Goodbyes,Sam Smith,20815994
153,2002,Anne-Marie,722572
154,i'm so tired...,Lauv; Troye Sivan,11068832
155,Thunder,Imagine Dragons,22213585
156,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,5377826
157,Be Honest (feat. Burna Boy),Jorja Smith; Burna Boy,24452766
158,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,1347521
159,Another One Bites The Dust - Remastered 2011,Queen,21654789
160,Atrévete,Nicky Jam; Sech,17021581
161,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,19288659
162,Photograph,Ed Sheeran,16043598
163,Moonlight,XXXTENTACION,20745782
164,Boy With Luv (feat. Halsey),BTS; Halsey,12867091
165,i love you,Billie Eilish,8214530
166,All of Me,John Legend,19756437
167,Allergic,Post Malone,1992990
168,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,15461836
169,VALENTINO,24kGoldn,23830321
170,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa; Blueface,2060961
171,Taki Taki (feat. Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,21186342
172,Tal Vez,Paulo Londra,14001749
173,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,11594887
174,Staring At The Sun (feat. SZA),Post Malone; SZA,1332174
175,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,12835310
176,Cuerpo en Venta,Noriel; Myke Towers; Rauw Alejandro; Almighty,17279441
177,Going Bad (feat. Drake),Meek Mill; Drake,19783133
178,Outnumbered,Dermot Kennedy,27240507
179,I'm Gonna Be,Post Malone,1320840
180,No Te Debí Besar,C. Tangana; Paloma Mami,6656469
181,SLOW DANCING IN THE DARK,Joji,15188474
182,Heartless (feat. Morgan Wallen),Diplo; Morgan Wallen,19019975
183,Cuaderno,Dalex; Nicky Jam; Justin Quiles; Sech; Lenny Tavárez; Feid; Rafa Pabön,11744277
184,God's Plan,Drake,14076462
185,Jocelyn Flores,XXXTENTACION,18324702
186,wish you were gay,Billie Eilish,6195763
187,Something Just Like This,The Chainsmokers; Coldplay,18858531
188,Right Back (feat. A Boogie Wit Da Hoodie),Khalid; A Boogie Wit da Hoodie,3221466
189,comethru,Jeremy Zucker,20168761
190,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,27200748
191,Chicken Noodle Soup (feat. Becky G),j-hope; Becky G,653594
192,The Git Up,Blanco Brown,7193065
193,Good Thing (with Kehlani),Zedd; Kehlani,31757472
194,Baila Conmigo (feat. Kelly Ruiz),Dayvi; Victor Cardenas; Kelly Ruíz,10441506
195,Wonderwall - Remastered,Oasis,17300236
196,AYA,Murda; Ezhel,5967682
197,Closer,The Chainsmokers; Halsey,15246845
198,In My Mind,Dynoro; Gigi D'Agostino,6630440
199,Under Pressure - Remastered 2011,Queen; David Bowie,16099263
200,Here With Me,Marshmello; CHVRCHES,1893533
201,Mad Love,Mabel,651446
202,Runaway,Sebastian Yatra; Daddy Yankee; NATTI NATASHA; Jonas Brothers,3215451
203,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,5725631
204,HP,Maluma,2570252
205,MIA,Bad Bunny; Drake,2013239
206,break up with your girlfriend i'm bored,Ariana Grande,640927
207,I'm Yours,Jason Mraz,640495
208,HIGHEST IN THE ROOM,Travis Scott,141240285
209,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,83211243
210,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,62577963
211,Cry for Me,Camila Cabello,14156991
212,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker; Bryson Tiller,15846301
213,Berlin lebt wie nie zuvor,Capital Bra; Samra,4534289
214,Nice To Meet Ya,Niall Horan,28272310
215,Come Thru (with Usher),Summer Walker; Usher,4266434
216,POPOPOP,Gambi,15719311
217,Sims - Miquela Remix,Lauv; Miquela,836650
218,Jopping,SuperM,5026361
219,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza; Sfera Ebbasta; Capo Plaza,807084
220,Trampoline (with ZAYN),SHAED; ZAYN,35970452
221,BUTTERFLY EFFECT,Travis Scott,13071482
222,Hit Contagiante,Felipe Original; MC Kevin o Chris; Sodré; JS o Mão de Ouro,3277115
223,Gaiola É o Troco,MC Du Black; DJ 2F,5310673
224,quando a bad bater - Ao Vivo,Luan Santana,3234950
225,Que Mas Pues - Remix,Sech; Justin Quiles; Maluma; Nicky Jam; Farruko; Dalex; Lenny Tavárez,3241877
226,Havana (feat. Young Thug),Camila Cabello; Young Thug,8162687
227,La Boca - Remix,Mau y Ricky; Camilo; Lunay,1964316
228,Supera - Ao Vivo,Marília Mendonça,4514861
229,Africa,TOTO,1301467
230,Get You The Moon (feat. Snøw),Kina; Snøw,13925750
231,changes,XXXTENTACION,1134644
232,Murder On My Mind,YNW Melly,7657865
233,The Less I Know The Better,Tame Impala,9054985
234,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,17302478
235,What Am I,Why Don't We,13129542
236,Bellaquita,Dalex; Lenny Tavárez,10282568
237,Lights Up,Harry Styles,60542440
238,Easy,Camila Cabello,20406050
239,original me (feat. dan reynolds of imagine dragons),YUNGBLUD; Dan Reynolds,933897
240,Wir sind Kral,Ufo361; Ezhel,5257182
241,Puta Madre - Bonustrack,RAF Camora,1330252
242,Twisted (feat. Logic & A$AP Rocky),French Montana; Juicy J; Logic; A$AP Rocky,707394
243,Make No Sense,YoungBoy Never Broke Again,13569307
244,Every Breath You Take,The Police,3671463
245,Tijolão - Ao Vivo,Jorge & Mateus,632311
246,Oye,TINI; Sebastian Yatra,4090970
247,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,27037966
248,I Fall Apart,Post Malone,2455180
249,Harleys In Hawaii,Katy Perry,16912994
250,Wieso tust Du dir das an?,Apache 207,15453033
251,Make It Right (feat. Lauv),BTS; Lauv,18699059
252,I Wanna Rock (feat. Gunna),G-Eazy; Gunna,4185875
253,Keine Liebe,RIN; Bausa,6436526
254,Lose Control,MEDUZA; Becky Hill; Goodboys,15095907
255,Que Tire Pa Lante,Daddy Yankee,14548731
256,Surtada - Remix Brega Funk,Dadá Boladão; Tati Zaqui; OIK,4238197
257,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,13464499
258,DHL,Frank Ocean,5273842
259,Somebody,Internet Money; Lil Tecca; A Boogie Wit da Hoodie,4645345
260,BEST ON EARTH (feat. BIA) - Bonus,Russ; BIA,1881857
261,Lose You To Love Me,Selena Gomez,57500894
262,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5568883
263,The Heart Wants What It Wants,Selena Gomez,696251
264,Wolves,Selena Gomez; Marshmello,1364272
265,Look At Her Now,Selena Gomez,23528063
266,July,Noah Cyrus,3447297
267,Follow God,Kanye West,30278379
268,Selah,Kanye West,17086106
269,Closed On Sunday,Kanye West,17362945
270,On God,Kanye West,17336851
271,Every Hour,Kanye West; Sunday Service Choir,12662535
272,Everything We Need,Kanye West; Ty Dolla $ign; Ant Clemons,16119121
273,Water,Kanye West; Ant Clemons,12417534
274,Use This Gospel,Kanye West; Clipse; Kenny G,14434398
275,God Is,Kanye West,12444733
276,Hands On,Kanye West; Fred Hammond,10983663
277,Orphans,Coldplay,9278604
278,Jesus Is Lord,Kanye West,8469816
279,Trigger,Major Lazer; Khalid; Death Stranding: Timefall; Diplo,9853521
280,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,12315599
281,Doch in der Nacht,Apache 207,2295384
282,MAMACITA,Tyga; YG; Santana,4365754
283,Frail State Of Mind,The 1975,813211
284,Sex mit dir,Apache 207,767533
285,Face to Face,Rex Orange County,766914
286,Aventura,Lunay; Ozuna; Anuel AA,6143257
287,Raising Hell (feat. Big Freedia),Kesha; Big Freedia,695384
288,Alocao (With Bad Gyal),Omar Montes; Bad Gyal,4732008
289,ROXANNE,Arizona Zervas,4025346
290,It Might Be Time,Tame Impala,1633399
291,Hot Shower,Chance the Rapper; MadeinTYO; DaBaby,1332136
292,Thriller,Michael Jackson,1521249
293,Ghostbusters,Ray Parker Jr.,1429689
294,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,1337496
295,Highway to Hell,AC/DC,1154975
296,SUPREME - L'ego,Marracash; thasup; Sfera Ebbasta,1153037
297,This Is Halloween,The Citizens of Halloween,1132674
298,Disturbia,Rihanna,889811
299,Somebody's Watching Me - Single Version,Rockwell,866190
300,APPARTENGO - Il sangue,Marracash; Massimo Pericolo,826881
301,QUALCOSA IN CUI CREDERE - Lo scheletro,Marracash; Guè,799618
302,QUELLI CHE NON PENSANO - Il cervello,Marracash; Coez,785313
303,BODY PARTS - I denti,Marracash,749033
304,SPORT - I muscoli,Marracash; Luchè,716211
305,Superstition - Single Version,Stevie Wonder,715520
306,Zombie,The Cranberries,701580
307,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,699701
308,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,694574
309,you should see me in a crown,Billie Eilish,688116
