Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,MONTERO (Call Me By Your Name),Lil Nas X,6.632.486,1,1,31
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,5.945.783,1,2,38
3,Kiss Me More (feat. SZA),Doja Cat; SZA,3.887.179,3,5,17
4,Astronaut In The Ocean,Masked Wolf,3.668.752,2,3,99
5,RAPSTAR,Polo G,3.624.695,3,6,17
6,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.547.865,6,7,206
7,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.501.941,3,8,3
8,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.440.900,4,9,52
9,Botella Tras Botella,Gera MX; Christian Nodal,3.410.813,4,4,3
10,Fiel,Los Legendarios; Wisin; Jhayco,3.154.005,7,10,70
11,deja vu,Olivia Rodrigo,2.962.611,5,11,25
12,Heartbreak Anniversary,Giveon,2.892.525,8,12,75
13,drivers license,Olivia Rodrigo,2.804.396,1,14,108
14,telepatía,Kali Uchis,2.603.181,2,16,69
15,Blinding Lights,The Weeknd,2.564.176,1,15,514
16,DÁKITI,Bad Bunny; Jhayco,2.482.447,1,17,178
17,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.450.894,11,13,68
18,Save Your Tears,The Weeknd,2.415.068,2,18,110
19,Runaway,AURORA,2.414.633,17,20,35
20,The Business,Tiësto,2.248.971,8,19,175
21,Hold On,Justin Bieber,2.136.235,2,21,52
22,Up,Cardi B,2.091.493,13,22,80
23,AM,Nio Garcia; Flow La Movie,2.056.789,23,23,17
24,Pareja Del Año,Sebastian Yatra; Myke Towers,1.920.402,24,28,7
25,Mood (feat. iann dior),24kGoldn; iann dior,1.882.515,1,25,259
26,WITHOUT YOU,The Kid LAROI,1.860.781,6,24,146
27,Arcade,Duncan Laurence,1.829.360,14,29,83
28,Bandido,Myke Towers; Juhn,1.795.474,5,26,121
29,Heat Waves,Glass Animals,1.741.320,25,30,121
30,Streets,Doja Cat,1.728.545,7,33,105
31,Your Love (9PM),ATB; Topic; A7S,1.662.172,24,27,84
32,911,Sech,1.659.049,22,31,70
33,Watermelon Sugar,Harry Styles,1.652.940,4,32,526
34,Dynamite,BTS,1.630.116,1,38,248
35,Calling My Phone,Lil Tjay; 6LACK,1.605.769,3,37,73
36,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.594.737,33,35,49
37,Goosebumps - Remix,Travis Scott; HVME,1.577.507,31,34,101
38,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.571.692,2,36,150
39,EL MAKINON,KAROL G; Mariah Angeliq,1.514.019,39,39,31
40,Someone You Loved,Lewis Capaldi,1.513.548,4,43,834
41,Don't Start Now,Dua Lipa,1.443.234,2,40,542
42,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,1.417.845,42,45,108
43,Batom de Cereja - Ao Vivo,Israel & Rodolffo,1.375.314,28,42,46
44,We're Good,Dua Lipa,1.358.676,10,46,73
45,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.354.828,16,47,87
46,Good Days,SZA,1.350.903,5,50,121
47,BED,Joel Corry; RAYE; David Guetta,1.321.970,44,44,42
48,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.310.866,10,41,287
49,positions,Ariana Grande,1.309.981,1,52,185
50,Talking to the Moon,Bruno Mars,1.278.562,47,61,36
51,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,1.263.903,2,51,255
52,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.250.775,24,48,121
53,Sweater Weather,The Neighbourhood,1.236.449,33,66,225
54,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,1.235.406,21,49,73
55,Anyone,Justin Bieber,1.234.770,4,54,115
56,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.207.874,1,56,374
57,Hecha Pa' Mi,Boza,1.183.392,14,55,151
58,Volta Bebê Volta Neném,Dj Guuga; DJ Ivis,1.181.212,58,59,6
59,Dance Monkey,Tones And I,1.172.880,1,57,648
60,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,1.168.923,17,58,10
61,Cover Me In Sunshine,P!nk; Willow Sage Hart,1.148.810,61,62,29
62,34+35,Ariana Grande,1.141.017,2,67,178
63,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans; 220 KID; Billen Ted,1.140.038,29,53,76
64,My Head & My Heart,Ava Max,1.113.162,56,60,73
65,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,1.095.157,2,69,52
66,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,1.079.887,1,68,262
67,GIRL LIKE ME,Black Eyed Peas; Shakira,1.075.313,34,63,121
68,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.067.722,2,64,487
69,you broke me first,Tate McRae,1.063.734,12,76,289
70,Before You Go,Lewis Capaldi,1.053.182,17,79,121
71,Disco Arranhado - Funk Remix,Malu; DJ Lucas Beat,1.052.052,58,65,27
72,Whoopty,CJ,1.018.213,8,70,183
73,Another Love,Tom Odell,1.007.249,71,97,16
74,What You Know Bout Love,Pop Smoke,1.006.728,5,80,224
75,lovely (with Khalid),Billie Eilish; Khalid,1.004.191,19,89,121
76,Reloj,Rauw Alejandro; Anuel AA,1.001.213,25,72,181
