Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Easy On Me,Adele,7.818.520,1,1,14
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.102.912,1,2,111
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.361.804,2,3,97
4,Heat Waves,Glass Animals,4.300.382,3,4,306
5,MONEY,LISA,3.940.497,5,5,48
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.924.600,5,6,76
7,Shivers,Ed Sheeran,3.789.147,5,7,48
8,My Universe,Coldplay; BTS,3.649.905,3,9,34
9,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,3.597.242,4,8,6
10,Bad Habits,Ed Sheeran,3.524.194,3,10,125
11,Pepas,Farruko,3.487.437,3,11,108
12,Woman,Doja Cat,3.315.686,5,12,101
13,love nwantiti (ah ah ah),CKay,3.085.341,9,13,45
14,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,3.020.214,14,14,43
15,good 4 u,Olivia Rodrigo,2.790.368,1,16,167
16,THATS WHAT I WANT,Lil Nas X,2.789.286,3,15,41
17,Need to Know,Doja Cat,2.694.786,6,17,139
18,Beggin',Måneskin,2.676.476,1,18,149
19,Life Goes On,Oliver Tree,2.568.988,14,19,56
20,MONTERO (Call Me By Your Name),Lil Nas X,2.484.782,1,20,216
21,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,2.461.001,7,21,23
22,Kiss Me More (feat. SZA),Doja Cat; SZA,2.414.746,2,22,202
23,Happier Than Ever,Billie Eilish,2.366.375,6,23,90
24,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,2.089.879,23,24,58
25,traitor,Olivia Rodrigo,2.024.578,7,25,160
26,Yonaguni,Bad Bunny,1.956.712,3,26,146
27,Blinding Lights,The Weeknd,1.915.680,1,28,699
28,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.898.961,4,27,391
29,Where Are You Now,Lost Frequencies; Calum Scott,1.882.590,29,29,59
30,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,1.816.756,4,30,55
31,Ghost,Justin Bieber,1.773.936,31,31,20
32,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.746.864,1,32,223
33,Todo De Ti,Rauw Alejandro,1.741.447,2,33,160
34,Volví,Aventura; Bad Bunny,1.738.121,7,34,86
35,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,1.734.980,35,35,10
36,Take My Breath - Single Version,The Weeknd,1.625.890,7,36,83
37,Don't Be Shy,Tiësto; KAROL G,1.608.877,37,39,76
38,Sweater Weather,The Neighbourhood,1.606.129,33,37,410
39,I Love You So,The Walters,1.560.511,39,40,17
40,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.553.565,11,38,55
41,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.511.362,41,43,49
42,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,1.508.381,40,45,66
43,Índigo,Camilo; Evaluna Montaner,1.504.933,35,41,14
44,drivers license,Olivia Rodrigo,1.504.515,1,42,293
45,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.468.028,3,47,188
46,In Da Getto,J Balvin; Skrillex,1.460.829,22,48,118
47,When We Were Young,Adele,1.458.942,24,44,18
48,Fair Trade (with Travis Scott),Drake; Travis Scott,1.451.248,3,50,55
49,Rolling in the Deep,Adele,1.424.762,28,46,25
50,Someone Like You,Adele,1.395.603,31,49,24
51,Butter,BTS,1.369.318,2,52,160
52,I WANNA BE YOUR SLAVE,Måneskin,1.335.258,8,53,158
53,Watermelon Sugar,Harry Styles,1.332.224,4,54,711
54,Bored,Billie Eilish,1.325.714,46,55,38
55,Qué Más Pues?,J Balvin; Maria Becerra,1.312.676,9,57,153
56,Don't Go Yet,Camila Cabello,1.310.853,28,56,97
57,SG (with Ozuna Megan Thee Stallion & LISA of BLACKPINK),DJ Snake; Ozuna; Megan Thee Stallion; LISA,1.302.383,24,51,6
58,Sobrio,Maluma,1.286.968,36,59,111
59,Praise God,Kanye West,1.276.736,7,58,22
60,Volando - Remix,Mora; Bad Bunny; Sech,1.273.500,19,60,112
61,Cúrame,Rauw Alejandro,1.272.222,34,63,94
62,Get Into It (Yuh),Doja Cat,1.265.628,35,61,85
63,2055,Sleepy Hallow,1.264.970,30,62,103
64,Ley Seca,Jhayco; Anuel AA,1.250.269,42,65,55
65,Toxic,BoyWithUke,1.247.179,65,69,11
66,deja vu,Olivia Rodrigo,1.224.571,3,67,210
67,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.212.097,4,68,237
