Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,10.164.435,1,1,36
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,6.326.083,2,2,22
3,Beggin',Måneskin,5.893.144,1,3,74
4,Bad Habits,Ed Sheeran,5.617.723,3,4,50
5,good 4 u,Olivia Rodrigo,5.068.429,1,5,92
6,Happier Than Ever,Billie Eilish,4.593.773,6,6,15
7,Need to Know,Doja Cat,4.167.010,7,8,64
8,Pepas,Farruko,4.030.069,8,11,33
9,Take My Breath - Single Version,The Weeknd,4.001.105,7,10,8
10,MONTERO (Call Me By Your Name),Lil Nas X,3.925.155,1,9,141
11,Kiss Me More (feat. SZA),Doja Cat; SZA,3.870.378,2,7,127
12,Todo De Ti,Rauw Alejandro,3.565.851,2,12,85
13,Volví,Aventura; Bad Bunny,3.456.285,7,13,11
14,I WANNA BE YOUR SLAVE,Måneskin,3.234.779,8,14,83
15,Yonaguni,Bad Bunny,3.187.069,3,15,71
16,Qué Más Pues?,J Balvin; Maria Becerra,2.986.235,9,17,78
17,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.961.941,4,16,316
18,Rumors (feat. Cardi B),Lizzo; Cardi B,2.916.657,18,—,1
19,Woman,Doja Cat,2.813.246,19,20,26
20,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,2.728.042,1,19,148
21,traitor,Olivia Rodrigo,2.718.654,7,18,85
22,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.481.528,3,21,113
23,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.325.908,11,25,50
24,Butter,BTS,2.308.211,2,22,85
25,deja vu,Olivia Rodrigo,2.264.408,3,23,135
26,Volando - Remix,Mora; Bad Bunny; Sech,2.214.984,19,28,37
27,Blinding Lights,The Weeknd,2.213.601,1,26,624
28,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.197.979,11,33,178
29,Permission to Dance,BTS,2.154.652,2,24,36
30,Heat Waves,Glass Animals,2.146.180,24,29,231
31,drivers license,Olivia Rodrigo,2.091.403,1,27,218
32,Ain't Shit,Doja Cat,1.995.426,21,30,50
33,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.991.887,4,31,162
34,911 (Remix),Sech; Jhayco,1.878.354,32,36,35
35,Entre Nosotros,Tiago PZK; LIT killah,1.863.971,31,34,35
36,2055,Sleepy Hallow,1.823.832,37,38,28
37,happier,Olivia Rodrigo,1.823.720,12,32,85
38,Astronaut In The Ocean,Masked Wolf,1.760.208,2,37,209
39,Don't Go Yet,Camila Cabello,1.743.879,28,39,22
40,Watermelon Sugar,Harry Styles,1.731.753,4,40,636
41,Sobrio,Maluma,1.711.006,42,44,36
42,Love Tonight (Edit),Shouse,1.699.753,43,47,40
43,Cúrame,Rauw Alejandro,1.693.157,44,51,19
44,Miénteme,TINI; Maria Becerra,1.660.443,37,46,106
45,DÁKITI,Bad Bunny; Jhayco,1.658.726,1,43,288
46,Pareja Del Año,Sebastian Yatra; Myke Towers,1.643.480,9,41,117
47,jealousy jealousy,Olivia Rodrigo,1.594.203,14,42,85
48,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,1.554.219,47,49,46
49,favorite crime,Olivia Rodrigo,1.524.318,11,45,85
50,The Business,Tiësto,1.511.483,8,52,285
51,RAPSTAR,Polo G,1.487.041,3,48,127
52,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,1.467.358,31,56,57
53,Dynamite,BTS,1.447.127,1,50,358
54,In Da Getto,J Balvin; Skrillex,1.436.966,55,63,43
