Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,8.345.565,1,1,66
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.404.636,2,2,52
3,Pepas,Farruko,4.132.752,3,3,63
4,Bad Habits,Ed Sheeran,3.941.932,3,4,80
5,Woman,Doja Cat,3.723.753,5,6,56
6,Heat Waves,Glass Animals,3.714.806,6,7,261
7,Beggin',Måneskin,3.632.807,1,5,104
8,good 4 u,Olivia Rodrigo,3.321.394,1,10,122
9,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,3.316.609,4,9,10
10,Fair Trade (with Travis Scott),Drake; Travis Scott,3.237.246,3,8,10
11,Need to Know,Doja Cat,3.097.462,6,12,94
12,Girls Want Girls (with Lil Baby),Drake; Lil Baby,3.008.914,1,11,10
13,Shivers,Ed Sheeran,2.755.593,12,13,3
14,MONTERO (Call Me By Your Name),Lil Nas X,2.704.450,1,14,171
15,Kiss Me More (feat. SZA),Doja Cat; SZA,2.676.566,2,15,157
16,Happier Than Ever,Billie Eilish,2.563.809,6,20,45
17,LALISA,LISA,2.551.523,15,18,3
18,Hurricane,Kanye West,2.509.775,3,16,15
19,Todo De Ti,Rauw Alejandro,2.457.201,2,17,115
20,Yonaguni,Bad Bunny,2.363.026,3,21,101
21,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,2.316.284,11,19,10
22,Volví,Aventura; Bad Bunny,2.191.167,7,24,41
23,In Da Getto,J Balvin; Skrillex,2.186.370,22,22,73
24,Qué Más Pues?,J Balvin; Maria Becerra,2.160.769,9,23,108
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.025.081,4,25,346
26,traitor,Olivia Rodrigo,1.969.170,7,31,115
27,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,1.886.470,27,27,31
28,I WANNA BE YOUR SLAVE,Måneskin,1.884.850,8,29,113
29,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.881.666,1,28,178
30,Take My Breath - Single Version,The Weeknd,1.835.676,7,26,38
31,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.777.836,22,30,17
32,Life Goes On,Oliver Tree,1.765.634,32,37,11
33,Champagne Poetry,Drake,1.716.594,2,32,10
34,Blinding Lights,The Weeknd,1.714.077,1,33,654
35,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.633.532,3,34,143
36,2055,Sleepy Hallow,1.593.498,30,39,58
37,París,Ingratax,1.592.120,24,35,53
38,Get Into It (Yuh),Doja Cat,1.590.182,38,40,40
39,drivers license,Olivia Rodrigo,1.550.903,1,44,248
40,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.540.398,11,36,80
41,Volando - Remix,Mora; Bad Bunny; Sech,1.520.994,19,38,67
42,deja vu,Olivia Rodrigo,1.473.181,3,48,165
43,Cúrame,Rauw Alejandro,1.459.656,34,41,49
44,Butter,BTS,1.444.285,2,49,115
45,Sobrio,Maluma,1.422.533,36,42,66
46,Moon,Kanye West,1.416.280,8,45,15
47,Don't Be Shy,Tiësto; KAROL G,1.367.536,43,43,31
48,Entre Nosotros,Tiago PZK; LIT killah,1.363.572,31,50,65
49,Ley Seca,Jhayco; Anuel AA,1.332.551,49,51,10
50,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.312.603,50,66,13
51,Watermelon Sugar,Harry Styles,1.300.888,4,54,666
52,MONEY,LISA,1.292.348,28,52,3
53,No Friends In The Industry,Drake,1.285.112,12,47,10
54,Una Nota,J Balvin; Sech,1.278.340,43,46,3
55,Off The Grid,Kanye West,1.270.461,4,53,15
56,DÁKITI,Bad Bunny; Jhayco,1.255.032,1,58,318
