Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.605.405,1,1,95
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.649.877,2,2,81
3,Heat Waves,Glass Animals,4.194.295,3,3,290
4,Bad Habits,Ed Sheeran,3.663.943,3,5,109
5,Pepas,Farruko,3.631.000,3,4,92
6,Shivers,Ed Sheeran,3.527.730,6,8,32
7,Woman,Doja Cat,3.386.911,5,6,85
8,MONEY,LISA,3.357.734,8,9,32
9,My Universe,Coldplay; BTS,3.353.156,3,7,18
10,love nwantiti (ah ah ah),CKay,3.184.884,9,10,29
11,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.139.771,8,11,60
12,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,3.071.669,7,12,7
13,THATS WHAT I WANT,Lil Nas X,2.967.714,3,15,25
14,good 4 u,Olivia Rodrigo,2.956.843,1,14,151
15,Beggin',Måneskin,2.914.217,1,13,133
16,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.766.940,16,18,27
17,Life Goes On,Oliver Tree,2.760.828,14,16,40
18,Need to Know,Doja Cat,2.732.836,6,19,123
19,MONTERO (Call Me By Your Name),Lil Nas X,2.732.224,1,17,200
20,Happier Than Ever,Billie Eilish,2.584.259,6,20,74
21,Kiss Me More (feat. SZA),Doja Cat; SZA,2.413.558,2,21,186
22,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,2.125.170,4,23,39
23,Yonaguni,Bad Bunny,2.025.293,3,22,130
24,traitor,Olivia Rodrigo,1.993.075,7,24,144
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.895.931,4,27,375
26,Todo De Ti,Rauw Alejandro,1.877.545,2,25,144
27,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.855.011,11,29,39
28,Volví,Aventura; Bad Bunny,1.850.974,7,26,70
29,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.847.669,1,28,207
30,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.846.723,29,30,42
31,Fair Trade (with Travis Scott),Drake; Travis Scott,1.778.460,3,32,39
32,Blinding Lights,The Weeknd,1.733.158,1,31,683
33,Take My Breath - Single Version,The Weeknd,1.612.423,7,36,67
34,Where Are You Now,Lost Frequencies; Calum Scott,1.591.705,34,43,43
35,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.573.916,3,39,172
36,In Da Getto,J Balvin; Skrillex,1.571.568,22,33,102
37,drivers license,Olivia Rodrigo,1.557.989,1,37,277
38,I WANNA BE YOUR SLAVE,Måneskin,1.554.340,8,35,142
39,Don't Be Shy,Tiësto; KAROL G,1.528.666,37,41,60
40,2055,Sleepy Hallow,1.504.783,30,38,87
41,Qué Más Pues?,J Balvin; Maria Becerra,1.497.551,9,34,137
42,LALISA,LISA,1.494.147,15,40,32
43,Butter,BTS,1.455.764,2,42,144
44,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,1.438.759,40,48,50
45,Get Into It (Yuh),Doja Cat,1.430.547,35,44,69
46,Cúrame,Rauw Alejandro,1.426.821,34,45,78
47,Sweater Weather,The Neighbourhood,1.424.287,33,46,394
48,Bored,Billie Eilish,1.378.094,46,52,22
49,Ley Seca,Jhayco; Anuel AA,1.364.387,42,50,39
50,Sobrio,Maluma,1.327.207,36,47,95
51,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.319.401,51,59,33
52,deja vu,Olivia Rodrigo,1.305.729,3,55,194
53,The Feels,TWICE,1.303.227,52,53,11
54,Girls Want Girls (with Lil Baby),Drake; Lil Baby,1.290.208,1,57,39
55,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.288.788,11,49,109
56,Watermelon Sugar,Harry Styles,1.283.258,4,56,695
57,Volando - Remix,Mora; Bad Bunny; Sech,1.282.919,19,54,96
58,MAMMAMIA,Måneskin,1.274.435,24,51,4
59,Don't Go Yet,Camila Cabello,1.266.756,28,61,81
60,Ghost,Justin Bieber,1.239.566,35,71,4
61,Hurricane,Kanye West,1.229.081,3,64,44
62,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.195.130,22,73,46
63,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.186.965,4,65,221
64,DÁKITI,Bad Bunny; Jhayco,1.185.524,1,58,347
65,Dark Red,Steve Lacy,1.177.634,58,67,64
66,happier,Olivia Rodrigo,1.155.213,12,68,144
67,Dynamite,BTS,1.153.023,1,63,417
68,Permission to Dance,BTS,1.152.712,2,62,95
69,Last One Standing (feat. Polo G Mozzy & Eminem) - From Venom: Let There Be Carnage,Skylar Grey; Polo G; Mozzy; Eminem,1.141.907,39,75,12
70,Someone You Loved,Lewis Capaldi,1.140.715,4,70,1003
71,Mood (feat. iann dior),24kGoldn; iann dior,1.136.717,1,66,428
72,París,Ingratax,1.134.192,24,69,82
73,Ateo,C. Tangana; NATHY PELUSO,1.123.498,71,87,4
74,edamame (feat. Rich Brian),bbno$; Rich Brian,1.092.284,74,79,51
75,Freaks,Surf Curse,1.085.489,50,72,163
76,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.082.780,51,82,137
77,Coração Cachorro,Avine Vinny; Matheus Fernandes,1.079.263,58,60,5
78,Happier Than Ever - Edit,Billie Eilish,1.076.822,76,80,33
79,Don't Start Now,Dua Lipa,1.071.841,2,77,711
80,lovely (with Khalid),Billie Eilish; Khalid,1.067.953,19,78,290
81,Love Tonight (Edit),Shouse,1.058.320,34,76,99
82,I GUESS I'M IN LOVE,Clinton Kane,1.014.736,68,90,53
83,Entre Nosotros,Tiago PZK; LIT killah,1.013.047,31,81,94
84,Love Again,Dua Lipa,1.010.761,49,85,88
85,Perfect,Ed Sheeran,996.442,3,86,290
86,Like I Can,Sam Smith,992.259,49,94,53
87,Jugaste y Sufrí,Eslabon Armado; DannyLux,987.392,87,89,37
88,Miénteme,TINI; Maria Becerra,984.459,37,83,165
89,Ain't Shit,Doja Cat,983.791,21,88,109
90,Astronaut In The Ocean,Masked Wolf,982.450,2,84,268
91,Wildest Dreams (Taylor's Version),Taylor Swift,981.260,19,98,25
