Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,All I Want for Christmas Is You,Mariah Carey,17.420.085,1,1,54
2,Last Christmas,Wham!,15.471.706,2,2,42
3,Rockin' Around The Christmas Tree,Brenda Lee,12.163.188,3,3,35
4,Jingle Bell Rock,Bobby Helms,12.084.678,4,4,35
5,It's Beginning to Look a Lot like Christmas,Michael Bublé,11.855.868,3,5,36
6,Santa Tell Me,Ariana Grande,10.641.695,3,6,35
7,It's the Most Wonderful Time of the Year,Andy Williams,10.012.409,6,8,35
8,Feliz Navidad,José Feliciano,9.215.970,8,12,30
9,Driving Home for Christmas - 2019 Remaster,Chris Rea,8.436.727,8,14,29
10,Underneath the Tree,Kelly Clarkson,8.118.619,8,15,31
11,Snowman,Sia,7.939.708,9,11,35
12,Sleigh Ride,The Ronettes,7.803.369,11,21,30
13,Mistletoe,Justin Bieber,7.644.254,11,19,32
14,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,7.604.945,7,22,29
15,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,7.578.669,9,23,30
16,Merry Christmas,Ed Sheeran; Elton John,7.256.620,16,20,22
17,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,7.220.689,10,24,30
18,Holly Jolly Christmas,Michael Bublé,7.171.530,12,25,30
19,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,6.891.889,10,27,29
20,Merry Christmas Everyone,Shakin' Stevens,6.647.038,19,28,29
21,Do They Know It's Christmas? - 1984 Version,Band Aid,6.084.191,3,30,29
22,Step Into Christmas,Elton John,5.952.873,22,31,28
23,A Holly Jolly Christmas,Burl Ives,5.158.738,17,35,21
24,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,5.099.584,10,26,29
25,Thank God It's Christmas - Non-Album Single,Queen,4.951.070,25,44,10
26,The Christmas Song (Merry Christmas To You),Nat King Cole,4.891.550,14,36,31
27,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,4.759.150,27,40,24
28,abcdefu,GAYLE,4.552.338,1,7,41
29,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,4.528.765,25,53,17
30,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.501.870,1,9,169
