Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.834.332,1,2,30
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.450.412,1,3,158
3,Easy On Me,Adele,4.426.006,1,5,61
4,All I Want for Christmas Is You,Mariah Carey,3.865.915,1,1,43
5,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.822.924,2,6,144
6,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.639.618,6,11,46
7,Heat Waves,Glass Animals,3.571.307,3,10,353
8,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.371.626,4,12,123
9,Last Christmas,Wham!,3.243.404,2,4,31
10,Shivers,Ed Sheeran,2.803.453,4,15,95
11,Rockin' Around The Christmas Tree,Brenda Lee,2.707.805,3,7,24
12,Jingle Bell Rock,Bobby Helms,2.612.166,4,8,24
13,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.567.134,3,9,25
14,Pepas,Farruko,2.520.596,3,16,155
15,Bad Habits,Ed Sheeran,2.507.393,3,19,172
16,Do It To It,ACRAZE; Cherish,2.495.050,14,22,45
17,Woman,Doja Cat,2.453.701,5,21,148
18,Santa Tell Me,Ariana Grande,2.402.659,3,13,24
19,My Universe,Coldplay; BTS,2.370.624,3,23,81
20,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2.336.613,1,28,32
21,good 4 u,Olivia Rodrigo,2.308.916,1,25,214
22,It's the Most Wonderful Time of the Year,Andy Williams,2.191.853,6,14,24
23,I Hate U,SZA,2.121.696,12,35,11
24,Snowman,Sia,2.042.065,9,18,24
25,Kiss Me More (feat. SZA),Doja Cat; SZA,1.991.961,2,36,249
26,Need to Know,Doja Cat,1.925.861,6,38,186
27,MONTERO (Call Me By Your Name),Lil Nas X,1.907.781,1,37,263
28,Girl Of My Dreams (with SUGA of BTS),Juice WRLD; SUGA; BTS,1.902.000,11,33,4
29,Infinity,Jaymes Young,1.873.745,29,48,19
30,Happier Than Ever,Billie Eilish,1.864.253,6,46,137
31,MONEY,LISA,1.845.657,5,41,95
32,Feliz Navidad,José Feliciano,1.819.443,9,17,19
33,Toxic,BoyWithUke,1.811.379,19,40,58
34,love nwantiti (ah ah ah),CKay,1.803.757,9,43,92
35,Beggin',Måneskin,1.796.431,1,42,196
36,Mistletoe,Justin Bieber,1.784.479,11,24,21
37,Wandered To LA (with Justin Bieber),Juice WRLD; Justin Bieber,1.783.575,15,47,11
38,Underneath the Tree,Kelly Clarkson,1.777.045,8,20,20
39,Yonaguni,Bad Bunny,1.739.192,3,44,193
40,Blinding Lights,The Weeknd,1.698.669,1,50,746
41,Oh My God,Adele,1.689.948,2,58,25
42,traitor,Olivia Rodrigo,1.679.897,7,53,207
43,Ghost,Justin Bieber,1.672.804,28,62,67
44,drivers license,Olivia Rodrigo,1.655.151,1,55,340
45,THATS WHAT I WANT,Lil Nas X,1.652.005,3,60,88
46,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,1.650.494,6,59,39
47,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.648.864,7,61,39
48,Sleigh Ride,The Ronettes,1.645.279,11,26,19
49,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.632.295,13,51,90
50,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.631.086,7,54,70
51,I Love You So,The Walters,1.609.299,39,65,64
52,Burn,Juice WRLD,1.559.978,17,64,4
53,Sweater Weather,The Neighbourhood,1.554.492,33,67,457
54,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.553.146,4,63,438
55,Where Are You Now,Lost Frequencies; Calum Scott,1.539.679,26,72,106
56,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.536.740,10,29,19
57,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.479.430,7,30,18
58,Holly Jolly Christmas,Michael Bublé,1.479.303,12,34,19
59,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.479.258,8,27,18
60,Mon Amour - Remix,zzoilo; Aitana,1.478.293,45,70,106
61,Already Dead,Juice WRLD,1.466.106,14,71,5
62,Merry Christmas,Ed Sheeran; Elton John,1.461.880,45,45,11
63,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.456.245,9,32,19
64,Todo De Ti,Rauw Alejandro,1.453.322,2,68,207
65,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.450.228,10,31,18
66,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.396.065,4,78,53
67,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.342.528,23,80,105
68,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.341.551,3,79,235
69,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,1.335.929,18,77,43
70,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.331.760,1,74,270
71,Volví,Aventura; Bad Bunny,1.319.233,7,73,133
72,DÁKITI,Bad Bunny; Jhayco,1.261.545,1,75,410
73,Do They Know It's Christmas? - 1984 Version,Band Aid,1.258.227,3,49,18
74,Merry Christmas Everyone,Shakin' Stevens,1.257.165,19,39,18
75,Butter,BTS,1.252.986,2,76,207
76,Pope Is a Rockstar,SALES,1.250.406,76,105,2
77,Life Goes On,Oliver Tree,1.244.340,14,82,103
78,I AM WOMAN,Emmy Meli,1.242.793,77,98,21
79,Feline (with Polo G & Trippie Redd),Juice WRLD; Polo G; Trippie Redd,1.233.273,27,81,4
80,deja vu,Olivia Rodrigo,1.229.990,3,85,257
81,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.219.610,37,84,96
82,Watermelon Sugar,Harry Styles,1.209.877,4,88,758
83,A Holly Jolly Christmas,Burl Ives,1.209.601,17,57,10
84,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,1.196.876,10,56,18
85,Dark Red,Steve Lacy,1.190.274,58,95,127
86,Save Your Tears,The Weeknd,1.189.281,2,92,342
87,Rockstar In His Prime,Juice WRLD,1.186.949,32,87,4
88,The Christmas Song (Merry Christmas To You),Nat King Cole,1.174.775,14,66,20
89,LA FAMA,ROSALÍA; The Weeknd,1.174.715,30,101,32
90,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.164.024,4,91,284
91,Praise God,Kanye West,1.156.128,7,103,69
92,You Right,Doja Cat; The Weeknd,1.153.461,14,99,172
93,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.120.494,11,108,102
94,Don't Be Shy,Tiësto; KAROL G,1.108.997,37,114,123
95,Someone You Loved,Lewis Capaldi,1.102.873,4,113,1066
96,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,1.101.779,29,106,57
97,Dynamite,BTS,1.097.995,1,97,480
98,DANCE CRIP,Trueno,1.096.397,70,102,22
99,Tacones Rojos,Sebastian Yatra,1.086.614,98,112,27
100,Salimo de Noche,Tiago PZK; Trueno,1.061.954,60,110,49
101,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,1.060.207,27,69,13
102,Don't Start Now,Dua Lipa,1.049.019,2,121,774
103,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.042.428,1,115,353
104,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.038.234,100,118,22
105,lovely (with Khalid),Billie Eilish; Khalid,1.030.624,19,127,353
106,Heather,Conan Gray,1.027.772,11,124,23
107,Dandelions,Ruth B.,1.026.337,103,129,86
108,happier,Olivia Rodrigo,1.019.741,12,128,207
109,It'll Be Okay,Shawn Mendes,1.017.721,50,151,12
110,ELEVEN,IVE,1.011.592,103,136,9
111,Volando - Remix,Mora; Bad Bunny; Sech,1.010.554,19,119,159
112,Believer,Imagine Dragons,1.008.477,15,120,353
113,You Wouldn't Understand,Juice WRLD,1.008.229,31,123,4
114,The Feels,TWICE,986.147,52,131,74
115,Rolling in the Deep,Adele,982.389,28,137,72
116,Get Into It (Yuh),Doja Cat,981.016,35,133,132
117,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,975.109,4,140,102
118,Cúrame,Rauw Alejandro,973.382,34,141,141
119,Sobrio,Maluma,970.030,36,125,158
120,Mood (feat. iann dior),24kGoldn; iann dior,964.544,1,132,491
121,Freaks,Surf Curse,960.082,50,142,226
122,2055,Sleepy Hallow,957.206,30,139,150
123,I WANNA BE YOUR SLAVE,Måneskin,954.754,8,145,205
124,Super Gremlin,Kodak Black,952.428,124,175,8
125,Doom,Juice WRLD,943.870,43,144,4
126,Not Enough,Juice WRLD,941.269,52,150,4
127,Alien Blues,Vundabar,937.892,127,172,2
128,positions,Ariana Grande,937.357,1,153,417
129,Enchanted,Taylor Swift,936.965,46,163,36
130,Another Love,Tom Odell,921.286,71,154,86
131,Before You Go,Lewis Capaldi,909.814,17,171,353
132,The Motto,Tiësto; Ava Max,908.875,56,191,8
133,Christmas (Baby Please Come Home),Darlene Love,907.888,23,83,10
134,Yellow,Coldplay,907.780,92,178,86
135,Mujeres Divinas,Vicente Fernández,901.518,135,—,1
136,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,900.451,22,184,109
137,Qué Más Pues?,J Balvin; Maria Becerra,897.619,9,149,200
138,favorite crime,Olivia Rodrigo,896.517,11,173,15
139,Sky,Playboi Carti,891.971,88,169,44
140,Daddy Issues,The Neighbourhood,890.930,91,170,2
141,Bored,Billie Eilish,887.620,46,174,2
142,Astronaut In The Ocean,Masked Wolf,878.904,2,158,331
143,Perfect,Ed Sheeran,875.071,3,164,353
144,Fair Trade (with Travis Scott),Drake; Travis Scott,872.813,3,185,102
145,Santa Claus Is Coming To Town,The Jackson 5,871.313,26,89,10
146,Ley Seca,Jhayco; Anuel AA,870.218,42,161,102
147,Acá Entre Nos,Vicente Fernández,867.226,147,—,1
148,Christmas (Baby Please Come Home),Mariah Carey,866.761,35,90,10
149,Bar,TINI; L-Gante,864.473,82,155,32
150,Lucid Dreams,Juice WRLD,864.247,2,167,23
151,Go Hard,Juice WRLD,863.588,49,160,4
152,Permission to Dance,BTS,863.277,2,157,158
153,The Business,Tiësto,860.560,8,182,15
