Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,8.600.822,1,1,33
2,Todo De Ti,Rauw Alejandro,5.553.863,2,2,26
3,Yonaguni,Bad Bunny,5.487.046,3,3,12
4,MONTERO (Call Me By Your Name),Lil Nas X,5.042.894,1,4,82
5,Kiss Me More (feat. SZA),Doja Cat; SZA,4.735.465,2,5,68
6,deja vu,Olivia Rodrigo,4.152.096,3,6,76
7,Butter,BTS,4.073.185,2,7,26
8,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.779.223,4,8,257
9,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,3.764.331,1,9,89
10,traitor,Olivia Rodrigo,3.344.451,7,10,26
11,drivers license,Olivia Rodrigo,3.157.903,1,11,159
12,happier,Olivia Rodrigo,3.048.320,12,12,26
13,I WANNA BE YOUR SLAVE,Måneskin,3.047.995,13,13,24
14,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.026.633,3,14,54
15,Astronaut In The Ocean,Masked Wolf,2.768.713,2,15,150
16,Qué Más Pues?,J Balvin; Maria Becerra,2.733.576,16,19,19
17,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.716.961,4,17,103
18,favorite crime,Olivia Rodrigo,2.714.770,11,16,26
19,Fiel,Los Legendarios; Wisin; Jhayco,2.564.552,7,20,121
20,RAPSTAR,Polo G,2.506.770,3,18,68
21,Pareja Del Año,Sebastian Yatra; Myke Towers,2.498.678,9,21,58
22,Build a Bitch,Bella Poarch,2.358.567,20,22,33
23,Beggin',Måneskin,2.270.314,23,26,15
24,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.270.161,11,23,119
25,Blinding Lights,The Weeknd,2.244.164,1,24,565
26,brutal,Olivia Rodrigo,2.174.758,7,25,26
27,ZITTI E BUONI,Måneskin,2.026.757,9,27,25
28,AM,Nio Garcia; Flow La Movie,2.021.722,12,29,68
29,jealousy jealousy,Olivia Rodrigo,1.963.533,14,30,26
