Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,MONTERO (Call Me By Your Name),Lil Nas X,8.588.023,1,1,15
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,8.020.169,1,2,22
3,RAPSTAR,Polo G,4.940.022,3,—,1
4,Astronaut In The Ocean,Masked Wolf,4.628.495,2,3,83
5,Save Your Tears,The Weeknd,3.707.627,2,5,94
6,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,3.704.570,6,14,3
7,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.670.260,4,6,36
8,drivers license,Olivia Rodrigo,3.667.539,1,4,92
9,Fiel,Los Legendarios; Wisin; Jhayco,3.556.305,9,9,54
10,Kiss Me More (feat. SZA),Doja Cat; SZA,3.538.440,10,—,1
11,Heartbreak Anniversary,Giveon,3.483.944,8,8,59
12,telepatía,Kali Uchis,3.478.178,2,7,53
13,Fearless (Taylor’s Version),Taylor Swift,3.130.482,13,—,1
14,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.127.674,11,11,190
15,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,3.090.481,14,18,52
16,You Belong With Me (Taylor’s Version),Taylor Swift,3.056.100,16,—,1
17,Blinding Lights,The Weeknd,3.041.261,1,12,498
18,Love Story (Taylor’s Version),Taylor Swift,3.001.439,2,195,2
19,deja vu,Olivia Rodrigo,2.906.949,8,10,9
20,Hold On,Justin Bieber,2.903.499,2,13,36
21,The Business,Tiësto,2.895.740,8,15,159
22,Up,Cardi B,2.786.144,13,16,64
23,DÁKITI,Bad Bunny; Jhayco,2.759.766,1,17,162
24,Fifteen (Taylor’s Version),Taylor Swift,2.612.908,24,—,1
25,Calling My Phone,Lil Tjay; 6LACK,2.504.550,3,19,57
26,Hey Stephen (Taylor’s Version),Taylor Swift,2.301.805,26,—,1
27,WITHOUT YOU,The Kid LAROI,2.292.664,6,20,130
28,White Horse (Taylor’s Version),Taylor Swift,2.259.615,28,—,1
29,The Way I Loved You (Taylor’s Version),Taylor Swift,2.235.324,29,—,1
30,Mood (feat. iann dior),24kGoldn; iann dior,2.216.560,1,21,243
31,Streets,Doja Cat,2.201.654,7,23,89
32,Bandido,Myke Towers; Juhn,2.199.557,5,22,105
33,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift; Colbie Caillat,2.117.072,33,—,1
34,Arcade,Duncan Laurence,2.002.641,14,24,67
35,Your Love (9PM),ATB; Topic; A7S,2.001.827,24,26,68
36,Forever & Always (Taylor’s Version),Taylor Swift,1.986.220,36,—,1
37,Shy Away,Twenty One Pilots,1.980.918,37,53,3
38,Met Him Last Night (feat. Ariana Grande),Demi Lovato; Ariana Grande,1.950.844,24,38,8
39,Watermelon Sugar,Harry Styles,1.925.406,4,28,510
40,Heat Waves,Glass Animals,1.921.542,25,25,105
41,X Gon' Give It To Ya,DMX,1.917.579,41,—,1
42,Tell Me Why (Taylor’s Version),Taylor Swift,1.877.863,42,—,1
43,911,Sech,1.861.468,24,37,54
44,You’re Not Sorry (Taylor’s Version),Taylor Swift,1.847.591,44,—,1
45,Goosebumps - Remix,Travis Scott; HVME,1.843.949,31,33,85
46,Dynamite,BTS,1.841.626,1,27,232
47,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift; Maren Morris,1.840.308,11,105,15
48,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.839.658,2,29,134
49,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,1.779.192,21,36,57
50,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.770.510,16,35,71
51,We're Good,Dua Lipa,1.747.319,10,34,57
52,Someone You Loved,Lewis Capaldi,1.747.287,4,31,818
53,Anyone,Justin Bieber,1.732.419,4,32,99
54,Otra Noche Sin Ti,J Balvin; Khalid,1.715.087,54,—,1
55,Good Days,SZA,1.706.007,5,40,105
