Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,MONTERO (Call Me By Your Name),Lil Nas X,6.500.007,1,1,40
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,5.817.318,1,2,47
3,Kiss Me More (feat. SZA),Doja Cat; SZA,5.029.334,3,3,26
4,Your Power,Billie Eilish,4.608.707,3,4,6
5,Levitating (feat. DaBaby),Dua Lipa; DaBaby,4.034.388,5,5,215
6,Astronaut In The Ocean,Masked Wolf,3.763.079,2,6,108
7,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.630.246,4,7,61
8,RAPSTAR,Polo G,3.548.484,3,8,26
9,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.400.261,3,9,12
10,Fiel,Los Legendarios; Wisin; Jhayco,3.309.604,7,10,79
11,deja vu,Olivia Rodrigo,3.196.829,5,11,34
12,Pareja Del Año,Sebastian Yatra; Myke Towers,3.060.196,12,12,16
13,drivers license,Olivia Rodrigo,2.849.188,1,13,117
14,Heartbreak Anniversary,Giveon,2.715.858,8,14,84
15,AM,Nio Garcia; Flow La Movie,2.604.149,15,16,26
16,telepatía,Kali Uchis,2.537.477,2,17,78
17,Blinding Lights,The Weeknd,2.511.669,1,18,523
18,Botella Tras Botella,Gera MX; Christian Nodal,2.510.693,4,15,12
19,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.402.344,11,20,77
20,Runaway,AURORA,2.394.629,16,19,44
21,DÁKITI,Bad Bunny; Jhayco,2.314.055,1,21,187
22,The Business,Tiësto,2.297.744,8,22,184
23,Hold On,Justin Bieber,2.208.183,2,23,61
24,Save Your Tears,The Weeknd,2.045.438,2,24,119
25,Up,Cardi B,1.984.833,13,25,89
26,Arcade,Duncan Laurence,1.860.447,14,26,92
27,Mood (feat. iann dior),24kGoldn; iann dior,1.839.243,1,27,268
28,Heat Waves,Glass Animals,1.810.063,25,28,130
29,Streets,Doja Cat,1.782.299,7,29,114
30,Bandido,Myke Towers; Juhn,1.743.057,5,30,130
31,Your Love (9PM),ATB; Topic; A7S,1.742.700,24,32,93
32,Goosebumps - Remix,Travis Scott; HVME,1.730.156,31,31,110
33,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.728.371,32,36,58
34,911,Sech,1.683.759,22,33,79
35,Dynamite,BTS,1.681.387,1,35,257
36,Watermelon Sugar,Harry Styles,1.677.323,4,37,535
37,EL MAKINON,KAROL G; Mariah Angeliq,1.672.170,34,38,40
38,WITHOUT YOU (with Miley Cyrus),The Kid LAROI; Miley Cyrus,1.668.269,26,34,5
39,Calling My Phone,Lil Tjay; 6LACK,1.613.002,3,39,82
40,Someone You Loved,Lewis Capaldi,1.607.818,4,40,843
41,Don't Start Now,Dua Lipa,1.538.539,2,43,551
42,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.521.770,2,41,159
43,Talking to the Moon,Bruno Mars,1.505.982,42,42,45
44,BED,Joel Corry; RAYE; David Guetta,1.493.853,42,46,51
45,WITHOUT YOU,The Kid LAROI,1.493.305,6,44,155
46,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,1.475.358,46,59,4
47,We're Good,Dua Lipa,1.430.862,10,47,82
48,I DID IT (feat. Post Malone Megan Thee Stallion Lil Baby & DaBaby),DJ Khaled; Post Malone; DaBaby; Megan Thee Stallion; Lil Baby,1.429.099,36,45,5
49,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,1.378.213,42,48,117
50,positions,Ariana Grande,1.338.130,1,51,194
51,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.326.203,10,50,296
52,Sweater Weather,The Neighbourhood,1.314.350,33,49,234
53,Good Days,SZA,1.307.115,5,52,130
54,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.284.850,16,53,96
55,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.260.268,24,54,130
56,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,1.254.409,2,63,61
57,lovely (with Khalid),Billie Eilish; Khalid,1.215.058,19,55,130
58,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,1.203.842,2,57,264
59,In the morning,ITZY,1.178.807,56,56,5
60,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.176.377,1,61,383
61,Anyone,Justin Bieber,1.173.274,4,64,124
62,Hecha Pa' Mi,Boza,1.172.913,14,60,160
63,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,1.171.739,21,58,82
64,Cover Me In Sunshine,P!nk; Willow Sage Hart,1.165.097,56,62,38
65,34+35,Ariana Grande,1.165.034,2,65,187
66,Dance Monkey,Tones And I,1.137.039,1,66,657
67,Before You Go,Lewis Capaldi,1.121.743,17,67,130
68,My Head & My Heart,Ava Max,1.106.460,56,69,82
69,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.101.350,2,71,496
70,you broke me first,Tate McRae,1.093.865,12,72,298
71,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans; 220 KID; Billen Ted,1.090.416,29,68,85
72,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,1.089.656,17,76,19
73,Another Love,Tom Odell,1.089.152,71,73,25
74,Therefore I Am,Billie Eilish,1.080.334,2,70,3
75,Levitating,Dua Lipa,1.059.852,35,75,23
76,bad guy,Billie Eilish,1.058.236,1,74,130
77,Heather,Conan Gray,1.021.870,11,77,287
78,Circles,Post Malone,1.019.710,1,78,130
