Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Beggin',Måneskin,7.513.162,1,1,45
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.799.609,2,2,7
3,good 4 u,Olivia Rodrigo,6.574.408,1,3,63
4,Bad Habits,Ed Sheeran,5.672.692,3,4,21
5,Permission to Dance,BTS,4.418.504,2,5,7
6,MONTERO (Call Me By Your Name),Lil Nas X,4.382.913,1,6,112
7,Kiss Me More (feat. SZA),Doja Cat; SZA,4.285.262,2,7,98
8,Todo De Ti,Rauw Alejandro,4.283.611,2,8,56
9,Yonaguni,Bad Bunny,4.201.353,3,9,42
10,I WANNA BE YOUR SLAVE,Måneskin,3.838.342,8,10,54
11,Butter,BTS,3.686.975,2,11,56
12,Qué Más Pues?,J Balvin; Maria Becerra,3.584.144,9,12,49
13,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.483.366,4,13,287
14,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,3.193.631,1,14,119
15,deja vu,Olivia Rodrigo,3.125.373,3,15,106
16,traitor,Olivia Rodrigo,3.013.017,7,16,56
17,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.933.524,11,18,21
18,Motley Crew,Post Malone,2.879.554,16,17,7
19,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.707.682,3,19,84
20,happier,Olivia Rodrigo,2.501.097,12,21,56
21,drivers license,Olivia Rodrigo,2.489.915,1,22,189
22,Volando - Remix,Mora; Bad Bunny; Sech,2.437.442,21,23,8
23,NDA,Billie Eilish,2.379.050,14,20,7
24,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.255.523,4,25,133
25,favorite crime,Olivia Rodrigo,2.229.224,11,24,56
26,Astronaut In The Ocean,Masked Wolf,2.216.710,2,26,180
27,Blinding Lights,The Weeknd,2.200.871,1,27,595
28,You Right,Doja Cat; The Weeknd,2.154.750,14,28,21
29,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.135.254,11,29,149
30,Pareja Del Año,Sebastian Yatra; Myke Towers,2.008.256,9,30,88
31,Ain't Shit,Doja Cat,1.993.075,31,31,21
