Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,8.784.905,1,1,32
2,Beggin',Måneskin,5.654.129,1,2,70
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.638.213,3,3,18
4,Bad Habits,Ed Sheeran,5.182.857,3,4,46
5,good 4 u,Olivia Rodrigo,4.876.423,1,5,88
6,Happier Than Ever,Billie Eilish,4.609.895,6,6,11
7,MONTERO (Call Me By Your Name),Lil Nas X,3.688.181,1,8,137
8,Kiss Me More (feat. SZA),Doja Cat; SZA,3.676.421,2,7,123
9,Need to Know,Doja Cat,3.564.709,9,11,60
10,Volví,Aventura; Bad Bunny,3.470.771,7,9,7
11,Take My Breath - Single Version,The Weeknd,3.456.481,7,10,4
12,Todo De Ti,Rauw Alejandro,3.287.374,2,12,81
13,Pepas,Farruko,3.254.674,12,13,29
14,I WANNA BE YOUR SLAVE,Måneskin,3.142.053,8,15,79
15,Yonaguni,Bad Bunny,2.958.526,3,14,67
16,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.780.309,4,17,312
17,Qué Más Pues?,J Balvin; Maria Becerra,2.758.703,9,16,74
18,traitor,Olivia Rodrigo,2.745.554,7,18,81
19,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,2.539.486,1,19,144
20,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.383.807,3,20,109
21,Butter,BTS,2.350.053,2,22,81
22,Permission to Dance,BTS,2.313.841,2,23,32
23,deja vu,Olivia Rodrigo,2.257.504,3,24,131
24,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.134.609,11,21,46
25,Woman,Doja Cat,2.100.543,25,30,22
26,Ain't Shit,Doja Cat,2.082.610,21,26,46
27,drivers license,Olivia Rodrigo,2.062.583,1,29,214
28,Heat Waves,Glass Animals,2.034.729,24,28,227
29,Volando - Remix,Mora; Bad Bunny; Sech,2.034.245,19,25,33
30,Blinding Lights,The Weeknd,2.029.854,1,27,620
31,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.927.114,4,31,158
32,happier,Olivia Rodrigo,1.871.681,12,32,81
33,Entre Nosotros,Tiago PZK; LIT killah,1.741.117,31,35,31
