Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,6.433.413,1,1,4
2,Easy On Me,Adele,5.550.080,1,3,33
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.967.989,1,2,130
4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.285.308,2,4,116
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.750.878,5,5,95
6,Heat Waves,Glass Animals,3.720.495,3,6,325
7,Shivers,Ed Sheeran,3.553.441,4,7,67
8,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,3.514.999,6,8,11
9,Pepas,Farruko,3.003.393,3,9,127
10,Bad Habits,Ed Sheeran,2.988.765,3,10,144
11,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.736.422,11,19,18
12,MONEY,LISA,2.716.340,5,11,67
13,All Too Well (Taylor's Version),Taylor Swift,2.716.112,7,12,4
14,My Universe,Coldplay; BTS,2.637.580,3,14,53
15,One Right Now (with The Weeknd),Post Malone; The Weeknd,2.628.929,7,16,11
16,Red (Taylor's Version),Taylor Swift,2.622.090,4,13,4
17,Woman,Doja Cat,2.533.088,5,15,120
18,Already Dead,Juice WRLD,2.456.784,14,17,4
19,love nwantiti (ah ah ah),CKay,2.319.239,9,18,64
20,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.258.843,13,20,62
21,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift; Phoebe Bridgers,2.236.358,20,28,4
22,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,2.209.818,22,25,15
23,Toxic,BoyWithUke,2.148.677,21,21,30
24,good 4 u,Olivia Rodrigo,2.125.462,1,22,186
25,Need to Know,Doja Cat,2.110.092,6,24,158
