Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,6.491.227,1,1,7
2,Astronaut In The Ocean,Masked Wolf,4.227.059,2,2,68
3,drivers license,Olivia Rodrigo,4.109.466,1,3,77
4,telepatía,Kali Uchis,4.066.371,2,4,38
5,Save Your Tears,The Weeknd,3.754.384,2,5,79
6,Hold On,Justin Bieber,3.615.981,2,6,21
7,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.397.585,4,7,21
8,Heartbreak Anniversary,Giveon,3.150.419,8,8,44
9,Blinding Lights,The Weeknd,3.054.495,1,9,483
10,DÁKITI,Bad Bunny; Jhayco,2.919.539,1,10,147
11,The Business,Tiësto,2.733.611,8,11,144
12,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.692.865,11,12,175
13,Up,Cardi B,2.595.757,13,14,49
14,As I Am (feat. Khalid),Justin Bieber; Khalid,2.515.311,4,13,7
15,WITHOUT YOU,The Kid LAROI,2.419.706,6,15,115
16,Calling My Phone,Lil Tjay; 6LACK,2.404.368,3,16,42
17,Streets,Doja Cat,2.375.591,7,17,74
18,Mood (feat. iann dior),24kGoldn; iann dior,2.362.404,1,18,228
19,Bandido,Myke Towers; Juhn,2.318.912,5,19,90
20,Anyone,Justin Bieber,2.223.415,4,20,84
21,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.148.287,21,21,37
22,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,2.050.392,21,22,42
23,Fiel,Los Legendarios; Wisin; Jhayco,2.038.494,23,27,39
24,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,2.008.797,2,23,119
25,On The Ground,ROSÉ,1.965.066,8,24,14
26,We're Good,Dua Lipa,1.929.114,10,28,42
27,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1.914.056,4,25,189
28,Dynamite,BTS,1.901.954,1,30,217
29,Arcade,Duncan Laurence,1.889.510,14,29,52
30,Watermelon Sugar,Harry Styles,1.882.540,4,32,495
31,What’s Next,Drake,1.879.980,1,26,21
32,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.837.930,16,31,56
33,Good Days,SZA,1.827.355,5,33,90
34,positions,Ariana Grande,1.817.452,1,34,154
35,911,Sech,1.800.838,35,40,39
36,Your Love (9PM),ATB; Topic; A7S,1.785.141,34,35,53
37,Someone You Loved,Lewis Capaldi,1.761.769,4,37,803
38,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans; 220 KID; Billen Ted,1.759.339,29,36,45
39,Whoopty,CJ,1.715.265,8,39,152
40,Don't Start Now,Dua Lipa,1.708.018,2,42,511
41,BICHOTA,KAROL G,1.673.279,2,41,154
42,Heat Waves,Glass Animals,1.671.065,31,43,90
43,Goosebumps - Remix,Travis Scott; HVME,1.665.905,32,44,70
44,Lonely (with benny blanco),Justin Bieber; benny blanco,1.652.135,5,38,161
45,Hecha Pa' Mi,Boza,1.604.198,14,45,120
46,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.597.000,24,46,90
47,you broke me first,Tate McRae,1.571.290,12,47,258
48,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,1.519.638,2,49,224
49,34+35,Ariana Grande,1.510.491,2,50,147
50,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.468.037,10,52,256
51,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.457.217,51,51,18
52,GIRL LIKE ME,Black Eyed Peas; Shakira,1.428.608,34,56,90
53,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.417.649,1,55,343
54,Sweater Weather,The Neighbourhood,1.412.147,33,57,194
