Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,11.607.946,1,1,9
2,Butter,BTS,8.858.814,2,2,2
3,deja vu,Olivia Rodrigo,6.474.111,3,3,52
4,MONTERO (Call Me By Your Name),Lil Nas X,5.918.114,1,4,58
5,Kiss Me More (feat. SZA),Doja Cat; SZA,5.470.275,2,6,44
6,drivers license,Olivia Rodrigo,5.230.527,1,5,135
7,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,5.101.745,1,9,65
8,Levitating (feat. DaBaby),Dua Lipa; DaBaby,4.488.024,4,11,233
9,traitor,Olivia Rodrigo,4.314.624,8,8,2
10,brutal,Olivia Rodrigo,4.252.429,7,7,2
11,enough for you,Olivia Rodrigo,3.869.954,10,10,2
12,happier,Olivia Rodrigo,3.711.809,12,13,2
13,Astronaut In The Ocean,Masked Wolf,3.610.729,2,15,126
14,1 step forward 3 steps back,Olivia Rodrigo,3.511.973,12,12,2
15,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.481.708,4,17,79
16,Fiel,Los Legendarios; Wisin; Jhayco,3.383.401,7,20,97
17,jealousy jealousy,Olivia Rodrigo,3.167.180,14,14,2
18,Pareja Del Año,Sebastian Yatra; Myke Towers,3.076.069,9,21,34
19,RAPSTAR,Polo G,3.047.623,3,23,44
20,favorite crime,Olivia Rodrigo,3.015.630,16,16,2
21,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.819.076,11,22,95
22,Dynamite,BTS,2.814.299,1,19,275
23,hope ur ok,Olivia Rodrigo,2.805.662,18,18,2
24,AM,Nio Garcia; Flow La Movie,2.801.058,12,25,44
25,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.781.387,3,24,30
26,Build a Bitch,Bella Poarch,2.566.114,20,27,9
27,Blinding Lights,The Weeknd,2.559.102,1,28,541
28,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,2.545.022,14,26,22
