Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Beggin',Måneskin,6.637.529,1,1,41
2,good 4 u,Olivia Rodrigo,5.917.588,1,2,59
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,5.240.809,3,4,3
4,Permission to Dance,BTS,5.184.829,2,3,3
5,Bad Habits,Ed Sheeran,4.751.181,3,5,17
6,Butter,BTS,4.030.169,2,6,52
7,MONTERO (Call Me By Your Name),Lil Nas X,4.003.163,1,9,108
8,Yonaguni,Bad Bunny,3.930.279,3,7,38
9,Todo De Ti,Rauw Alejandro,3.908.409,2,8,52
10,Kiss Me More (feat. SZA),Doja Cat; SZA,3.835.617,2,10,94
11,I WANNA BE YOUR SLAVE,Måneskin,3.366.881,8,12,50
12,Qué Más Pues?,J Balvin; Maria Becerra,3.198.965,9,11,45
13,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.146.350,4,13,283
14,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,2.872.654,1,15,115
15,deja vu,Olivia Rodrigo,2.800.450,3,16,102
16,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.766.853,11,14,17
17,traitor,Olivia Rodrigo,2.619.837,7,19,52
18,NDA,Billie Eilish,2.519.751,14,17,3
19,Motley Crew,Post Malone,2.428.564,18,18,3
20,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.390.744,3,20,80
21,happier,Olivia Rodrigo,2.317.031,12,22,52
22,drivers license,Olivia Rodrigo,2.211.947,1,23,185
23,Astronaut In The Ocean,Masked Wolf,2.042.204,2,24,176
24,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.036.893,4,25,129
25,favorite crime,Olivia Rodrigo,2.002.715,11,32,52
26,Dynamite,BTS,1.994.750,1,28,325
27,Blinding Lights,The Weeknd,1.968.928,1,26,591
28,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,1.931.130,11,21,145
29,You Right,Doja Cat; The Weeknd,1.929.780,14,30,17
30,Volando - Remix,Mora; Bad Bunny; Sech,1.891.391,21,27,4
31,Pareja Del Año,Sebastian Yatra; Myke Towers,1.773.809,9,31,84
32,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,1.770.394,15,29,11
33,Three Lions (Football's Coming Home),Baddiel; Skinner & Lightning Seeds,1.735.820,33,—,1
34,Ain't Shit,Doja Cat,1.675.036,34,40,17
35,RAPSTAR,Polo G,1.651.773,3,36,94
36,jealousy jealousy,Olivia Rodrigo,1.644.839,14,41,52
37,DÁKITI,Bad Bunny; Jhayco,1.633.955,1,35,255
38,Build a Bitch,Bella Poarch,1.597.816,20,39,59
39,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,1.588.943,31,33,24
40,Watermelon Sugar,Harry Styles,1.582.137,4,37,603
41,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,1.553.376,26,34,26
42,Heat Waves,Glass Animals,1.549.841,25,42,198
43,The Business,Tiësto,1.448.088,8,38,252
44,Dinero,Trinidad Cardona,1.423.506,31,45,33
45,brutal,Olivia Rodrigo,1.412.210,7,51,52
46,Mood (feat. iann dior),24kGoldn; iann dior,1.396.096,1,48,336
47,ZITTI E BUONI,Måneskin,1.379.063,9,50,51
48,2/Catorce,Rauw Alejandro; Mr. Naisgai,1.378.062,29,43,66
49,Thot Shit,Megan Thee Stallion,1.344.437,43,52,31
50,Miénteme,TINI; Maria Becerra,1.325.778,40,44,73
51,Rasputin,Majestic; Boney M.,1.317.469,35,46,83
52,Meu Pedaço de Pecado,João Gomes,1.313.593,49,49,12
53,Heartbreak Anniversary,Giveon,1.273.703,8,56,152
54,Your Love (9PM),ATB; Topic; A7S,1.270.307,24,47,161
55,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.245.563,32,54,126
56,Save Your Tears,The Weeknd,1.223.762,2,57,187
57,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,1.220.076,48,53,52
58,Freaks,Surf Curse,1.217.489,58,66,71
59,Botella Tras Botella,Gera MX; Christian Nodal,1.178.911,4,63,80
60,Fiel,Los Legendarios; Wisin; Jhayco,1.149.531,7,58,147
61,Run,OneRepublic,1.149.511,54,60,66
62,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.139.750,51,62,45
63,Don't Start Now,Dua Lipa,1.139.417,2,61,619
64,EL MAKINON,KAROL G; Mariah Angeliq,1.138.926,28,59,108
65,Someone You Loved,Lewis Capaldi,1.117.365,4,73,911
66,telepatía,Kali Uchis,1.102.615,2,69,146
67,De Museo,Bad Bunny,1.091.045,37,55,6
68,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,1.090.040,63,64,13
69,Sweater Weather,The Neighbourhood,1.087.711,33,80,302
