Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Beggin',Måneskin,7.671.841,1,1,53
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,7.331.836,2,2,15
3,good 4 u,Olivia Rodrigo,6.347.866,1,3,71
4,Bad Habits,Ed Sheeran,5.917.934,3,4,29
5,MONTERO (Call Me By Your Name),Lil Nas X,4.661.079,1,6,120
6,Kiss Me More (feat. SZA),Doja Cat; SZA,4.535.746,2,5,106
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.477.858,7,—,1
8,Todo De Ti,Rauw Alejandro,4.252.887,2,7,64
9,Yonaguni,Bad Bunny,3.943.317,3,8,50
10,I WANNA BE YOUR SLAVE,Måneskin,3.828.774,8,9,62
11,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.663.241,4,11,295
12,Permission to Dance,BTS,3.631.267,2,10,15
13,Qué Más Pues?,J Balvin; Maria Becerra,3.547.343,9,12,57
14,Butter,BTS,3.184.258,2,13,64
15,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,3.152.686,1,14,127
16,traitor,Olivia Rodrigo,2.929.510,7,15,64
17,deja vu,Olivia Rodrigo,2.877.332,3,16,114
18,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.818.264,11,18,29
19,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.795.168,3,17,92
20,Volando - Remix,Mora; Bad Bunny; Sech,2.605.018,19,19,16
21,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.549.348,11,29,157
22,Ain't Shit,Doja Cat,2.440.122,21,21,29
23,drivers license,Olivia Rodrigo,2.369.627,1,20,197
24,Motley Crew,Post Malone,2.347.647,16,22,15
25,Blinding Lights,The Weeknd,2.341.459,1,24,603
26,Need to Know,Doja Cat,2.325.683,25,25,43
27,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI; Polo G; Stunna Gambino,2.322.778,27,—,1
28,Heat Waves,Glass Animals,2.276.710,25,26,210
29,happier,Olivia Rodrigo,2.257.523,12,23,64
30,Astronaut In The Ocean,Masked Wolf,2.201.488,2,27,188
31,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.169.082,4,28,141
32,favorite crime,Olivia Rodrigo,1.994.433,11,30,64
33,Pareja Del Año,Sebastian Yatra; Myke Towers,1.965.120,9,32,96
34,Don't Go Yet,Camila Cabello,1.963.040,34,—,1
35,Pepas,Farruko,1.908.991,35,42,12
36,Watermelon Sugar,Harry Styles,1.888.917,4,33,615
37,You Right,Doja Cat; The Weeknd,1.839.578,14,31,29
38,Better Believe,Belly; The Weeknd; Young Thug,1.805.760,38,93,2
39,DÁKITI,Bad Bunny; Jhayco,1.792.659,1,37,267
40,Dynamite,BTS,1.774.973,1,34,337
41,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,1.771.060,31,39,36
42,Miénteme,TINI; Maria Becerra,1.769.129,40,41,85
43,RAPSTAR,Polo G,1.762.286,3,35,106
44,The Business,Tiësto,1.737.829,8,40,264
45,911 (Remix),Sech; Jhayco,1.723.888,45,45,14
46,jealousy jealousy,Olivia Rodrigo,1.714.334,14,36,64
47,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,1.635.141,15,44,23
