Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,8.788.688,1,1,59
2,Girls Want Girls (with Lil Baby),Drake; Lil Baby,5.679.318,1,2,3
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.488.400,2,5,45
4,Fair Trade (with Travis Scott),Drake; Travis Scott,5.310.331,3,3,3
5,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,4.732.399,4,4,3
6,Bad Habits,Ed Sheeran,4.210.113,3,7,73
7,Pepas,Farruko,4.147.713,5,10,56
8,Beggin',Måneskin,3.981.346,1,14,97
9,Champagne Poetry,Drake,3.934.896,2,6,3
10,Hurricane,Kanye West,3.559.121,3,16,8
11,good 4 u,Olivia Rodrigo,3.527.709,1,18,115
12,Woman,Doja Cat,3.503.828,8,19,49
13,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,3.488.674,11,12,3
14,Need to Know,Doja Cat,3.406.148,6,20,87
15,TSU,Drake,3.311.327,9,9,3
16,Heat Waves,Glass Animals,3.194.785,11,23,254
17,Papi’s Home,Drake,3.194.450,5,8,3
18,In The Bible (with Lil Durk & Giveon),Drake; Lil Durk; Giveon,3.090.571,7,11,3
19,Happier Than Ever,Billie Eilish,3.068.752,6,26,38
20,Love All (with JAY-Z),Drake; JAY-Z,3.026.684,8,13,3
21,No Friends In The Industry,Drake,2.998.868,12,15,3
22,MONTERO (Call Me By Your Name),Lil Nas X,2.901.303,1,24,164
23,Kiss Me More (feat. SZA),Doja Cat; SZA,2.777.769,2,28,150
24,N 2 Deep,Drake; Future,2.705.929,10,17,3
25,Todo De Ti,Rauw Alejandro,2.617.531,2,29,108
26,Yonaguni,Bad Bunny,2.412.091,3,34,94
27,Volví,Aventura; Bad Bunny,2.398.682,7,33,34
28,Pipe Down,Drake,2.303.662,14,22,3
29,7am On Bridle Path,Drake,2.248.841,15,21,3
30,Off The Grid,Kanye West,2.219.872,4,36,8
31,I WANNA BE YOUR SLAVE,Måneskin,2.158.189,8,38,106
32,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.145.454,4,39,339
33,Qué Más Pues?,J Balvin; Maria Becerra,2.139.854,9,37,101
34,Race My Mind,Drake,2.113.048,18,25,3
35,IMY2 (with Kid Cudi),Drake; Kid Cudi,2.077.119,17,27,3
36,Take My Breath - Single Version,The Weeknd,2.068.194,7,40,31
37,traitor,Olivia Rodrigo,2.054.673,7,45,108
38,Fountains (with Tems),Drake; Tems,2.008.088,22,30,3
39,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.976.177,1,43,171
40,Yebba’s Heartbreak,Drake; Yebba,1.884.273,16,32,3
41,You Only Live Twice (with Lil Wayne & Rick Ross),Drake; Lil Wayne; Rick Ross,1.883.075,20,31,3
42,Moon,Kanye West,1.855.702,8,51,8
43,Jail,Kanye West,1.808.359,2,44,8
44,In Da Getto,J Balvin; Skrillex,1.785.751,29,46,66
45,Blinding Lights,The Weeknd,1.761.597,1,47,647
46,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.727.888,3,48,136
47,Get Along Better,Drake; Ty Dolla $ign,1.721.527,25,35,3
48,París,Ingratax,1.678.216,24,49,46
49,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.669.094,11,50,73
50,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.597.712,25,53,10
51,deja vu,Olivia Rodrigo,1.589.892,3,56,158
52,Volando - Remix,Mora; Bad Bunny; Sech,1.579.035,19,52,60
53,drivers license,Olivia Rodrigo,1.573.899,1,58,241
54,Butter,BTS,1.530.156,2,60,108
55,2055,Sleepy Hallow,1.507.734,30,61,51
56,F*****g Fans,Drake,1.493.787,27,41,3
57,Praise God,Kanye West,1.486.758,7,54,8
58,Cúrame,Rauw Alejandro,1.452.546,34,55,42
59,Get Into It (Yuh),Doja Cat,1.441.509,38,65,33
60,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,1.438.620,51,59,24
61,Sobrio,Maluma,1.434.992,36,57,59
62,The Remorse,Drake,1.407.002,30,42,3
63,Entre Nosotros,Tiago PZK; LIT killah,1.376.324,31,63,58
64,Permission to Dance,BTS,1.365.546,2,74,59
