Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,7.862.246,1,1,26
2,Beggin',Måneskin,6.093.081,1,2,64
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.537.938,3,3,12
4,Bad Habits,Ed Sheeran,5.269.464,3,4,40
5,good 4 u,Olivia Rodrigo,5.176.440,1,5,82
6,Happier Than Ever,Billie Eilish,5.120.561,6,6,5
7,Volví,Aventura; Bad Bunny,3.962.907,7,—,1
8,MONTERO (Call Me By Your Name),Lil Nas X,3.923.867,1,7,131
9,Kiss Me More (feat. SZA),Doja Cat; SZA,3.836.326,2,8,117
10,Todo De Ti,Rauw Alejandro,3.539.154,2,9,75
11,Yonaguni,Bad Bunny,3.329.681,3,11,61
12,I WANNA BE YOUR SLAVE,Måneskin,3.231.159,8,10,73
13,Qué Más Pues?,J Balvin; Maria Becerra,2.978.555,9,13,68
14,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.941.324,4,12,306
15,Need to Know,Doja Cat,2.888.345,15,15,54
16,Pepas,Farruko,2.873.788,14,16,23
17,traitor,Olivia Rodrigo,2.823.409,7,14,75
18,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,2.697.793,1,17,138
19,Permission to Dance,BTS,2.632.021,2,18,26
20,Butter,BTS,2.549.312,2,19,75
21,deja vu,Olivia Rodrigo,2.412.548,3,20,125
22,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.402.786,3,21,103
23,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.346.229,11,22,40
24,Volando - Remix,Mora; Bad Bunny; Sech,2.268.889,19,23,27
25,Ain't Shit,Doja Cat,2.182.967,21,24,40
26,drivers license,Olivia Rodrigo,2.163.087,1,25,208
27,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.114.813,4,26,152
28,Heat Waves,Glass Animals,2.108.137,24,27,221
29,Blinding Lights,The Weeknd,2.043.277,1,28,614
30,happier,Olivia Rodrigo,1.985.139,12,29,75
31,NDA,Billie Eilish,1.849.197,14,30,26
32,Entre Nosotros,Tiago PZK; LIT killah,1.831.329,32,36,25
33,Astronaut In The Ocean,Masked Wolf,1.821.103,2,31,199
34,Don't Go Yet,Camila Cabello,1.798.014,28,34,12
35,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,1.781.351,11,33,168
36,911 (Remix),Sech; Jhayco,1.759.927,36,38,25
37,Skate,Bruno Mars; Anderson .Paak; Silk Sonic,1.733.603,31,32,5
38,favorite crime,Olivia Rodrigo,1.709.869,11,37,75
39,Pareja Del Año,Sebastian Yatra; Myke Towers,1.657.937,9,40,107
40,Woman,Doja Cat,1.634.825,40,50,16
41,Watermelon Sugar,Harry Styles,1.621.832,4,42,626
42,jealousy jealousy,Olivia Rodrigo,1.606.101,14,43,75
43,RAPSTAR,Polo G,1.600.527,3,44,117
44,DÁKITI,Bad Bunny; Jhayco,1.573.379,1,49,278
45,Miénteme,TINI; Maria Becerra,1.569.964,37,46,96
46,Oxytocin,Billie Eilish,1.568.044,21,35,5
47,Motley Crew,Post Malone,1.543.246,16,47,26
48,Getting Older,Billie Eilish,1.466.066,15,39,5
49,Dynamite,BTS,1.461.410,1,51,348
50,2055,Sleepy Hallow,1.455.419,50,52,18
51,Billie Bossa Nova,Billie Eilish,1.438.262,24,41,5
52,Sobrio,Maluma,1.435.385,52,57,26
53,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,1.431.020,31,53,47
54,Lost Cause,Billie Eilish,1.430.194,10,45,6
55,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,1.426.921,49,54,36
56,You Right,Doja Cat; The Weeknd,1.414.033,14,55,40
57,Mood (feat. iann dior),24kGoldn; iann dior,1.392.081,1,56,359
58,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,1.385.835,46,59,75
59,París,Ingratax,1.385.085,59,65,13
60,The Business,Tiësto,1.374.245,8,58,275
61,I Didn't Change My Number,Billie Eilish,1.336.992,23,48,5
62,Freaks,Surf Curse,1.335.099,50,60,94
63,Love Tonight (Edit),Shouse,1.314.743,58,62,30
64,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.307.534,51,64,68
65,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,1.272.625,26,70,49
66,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI; Polo G; Stunna Gambino,1.259.787,27,68,12
67,Loco,Justin Quiles; Chimbala; Zion & Lennox,1.240.707,67,72,58
68,Rasputin,Majestic; Boney M.,1.230.700,35,71,106
69,Run,OneRepublic,1.225.883,54,69,89
70,Don't Start Now,Dua Lipa,1.220.425,2,78,642
71,Someone You Loved,Lewis Capaldi,1.217.914,4,74,934
72,Heartbreak Anniversary,Giveon,1.217.640,8,73,175
73,Sweater Weather,The Neighbourhood,1.212.048,33,75,325
74,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.210.943,32,76,149
75,Save Your Tears,The Weeknd,1.210.415,2,77,210
76,Your Love (9PM),ATB; Topic; A7S,1.195.377,24,81,184
77,Your Power,Billie Eilish,1.194.641,3,63,5
78,Build a Bitch,Bella Poarch,1.191.627,20,79,82
79,Therefore I Am,Billie Eilish,1.175.985,2,66,5
80,my future,Billie Eilish,1.172.245,1,61,5
81,brutal,Olivia Rodrigo,1.167.669,7,82,75
82,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,1.152.430,15,84,34
83,2/Catorce,Rauw Alejandro; Mr. Naisgai,1.150.992,29,85,89
84,Thot Shit,Megan Thee Stallion,1.144.131,43,86,54
85,Halley's Comet,Billie Eilish,1.130.130,40,67,5
86,telepatía,Kali Uchis,1.080.809,2,88,169
87,YaMeFui,Bizarrap; Duki; Nicki Nicole,1.080.612,87,91,6
