Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,10.149.002,1,1,23
2,Todo De Ti,Rauw Alejandro,7.328.227,2,2,16
3,Yonaguni,Bad Bunny,7.191.161,3,3,2
4,MONTERO (Call Me By Your Name),Lil Nas X,5.469.996,1,4,72
5,Kiss Me More (feat. SZA),Doja Cat; SZA,5.206.949,2,6,58
6,Butter,BTS,5.202.978,2,5,16
7,deja vu,Olivia Rodrigo,4.904.615,3,7,66
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,4.549.166,1,8,79
9,Levitating (feat. DaBaby),Dua Lipa; DaBaby,4.403.167,4,9,247
10,drivers license,Olivia Rodrigo,3.696.603,1,12,149
11,traitor,Olivia Rodrigo,3.675.345,7,11,16
12,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.425.899,3,13,44
13,Lost Cause,Billie Eilish,3.362.800,10,10,4
14,Fiel,Los Legendarios; Wisin; Jhayco,3.336.468,7,17,111
15,Astronaut In The Ocean,Masked Wolf,3.231.475,2,14,140
16,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.176.338,4,18,93
17,Pareja Del Año,Sebastian Yatra; Myke Towers,3.169.106,9,19,48
18,happier,Olivia Rodrigo,3.001.032,12,15,16
19,favorite crime,Olivia Rodrigo,2.894.968,11,16,16
20,Build a Bitch,Bella Poarch,2.839.943,20,23,23
21,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.833.196,11,20,109
22,ZITTI E BUONI,Måneskin,2.775.168,9,21,15
23,brutal,Olivia Rodrigo,2.669.547,7,22,16
24,AM,Nio Garcia; Flow La Movie,2.654.340,12,27,58
25,Blinding Lights,The Weeknd,2.635.050,1,26,555
26,DÁKITI,Bad Bunny; Jhayco,2.505.364,1,29,219
27,I WANNA BE YOUR SLAVE,Måneskin,2.479.343,22,24,14
28,RAPSTAR,Polo G,2.473.799,3,25,58
29,2/Catorce,Rauw Alejandro; Mr. Naisgai,2.348.584,29,31,30
30,The Business,Tiësto,2.174.768,8,32,216
31,enough for you,Olivia Rodrigo,2.142.285,10,28,16
32,jealousy jealousy,Olivia Rodrigo,2.097.834,14,30,16
33,Dynamite,BTS,2.071.148,1,34,289
34,Botella Tras Botella,Gera MX; Christian Nodal,2.018.693,4,41,44
35,Watermelon Sugar,Harry Styles,1.984.159,4,36,567
36,EL MAKINON,KAROL G; Mariah Angeliq,1.969.470,28,39,72
