Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.458.589,1,2,44
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.409.092,1,1,172
3,Easy On Me,Adele,3.912.321,1,4,75
4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.707.156,2,6,158
5,Heat Waves,Glass Animals,3.626.609,3,7,367
6,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.530.523,6,8,60
7,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.409.585,4,9,137
8,Shivers,Ed Sheeran,2.749.522,4,14,109
9,Pepas,Farruko,2.567.664,3,15,169
10,Do It To It,ACRAZE; Cherish,2.479.318,10,19,59
11,Bad Habits,Ed Sheeran,2.438.569,3,18,186
12,Woman,Doja Cat,2.342.276,5,20,162
13,My Universe,Coldplay; BTS,2.250.621,3,22,95
14,good 4 u,Olivia Rodrigo,2.153.515,1,24,228
15,Infinity,Jaymes Young,2.039.222,15,26,33
16,Kiss Me More (feat. SZA),Doja Cat; SZA,1.918.873,2,30,263
17,MONTERO (Call Me By Your Name),Lil Nas X,1.862.417,1,32,277
18,Need to Know,Doja Cat,1.826.104,6,35,200
19,love nwantiti (ah ah ah),CKay,1.781.921,9,34,106
20,Yonaguni,Bad Bunny,1.773.703,3,37,207
21,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1.737.074,1,43,46
22,Beggin',Måneskin,1.725.394,1,40,210
23,MONEY,LISA,1.706.800,5,39,109
24,Ghost,Justin Bieber,1.689.767,24,45,81
25,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.687.950,7,44,84
26,Blinding Lights,The Weeknd,1.670.582,1,46,760
27,All I Want for Christmas Is You,Mariah Carey,1.627.549,1,3,57
28,THATS WHAT I WANT,Lil Nas X,1.618.761,3,51,102
29,Happier Than Ever,Billie Eilish,1.583.466,6,48,151
30,Toxic,BoyWithUke,1.558.818,19,47,72
31,Where Are You Now,Lost Frequencies; Calum Scott,1.550.257,26,57,120
32,I Love You So,The Walters,1.535.840,32,50,78
33,Sweater Weather,The Neighbourhood,1.524.301,33,52,471
34,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.520.731,4,55,452
35,traitor,Olivia Rodrigo,1.504.199,7,54,221
36,drivers license,Olivia Rodrigo,1.482.872,1,58,354
37,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.474.286,7,62,53
38,I Hate U,SZA,1.462.744,12,60,25
39,Mon Amour - Remix,zzoilo; Aitana,1.436.019,39,59,120
40,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.406.534,13,56,104
41,Todo De Ti,Rauw Alejandro,1.398.454,2,61,221
42,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,1.388.564,6,63,53
43,Last Christmas,Wham!,1.363.781,2,5,45
44,Snowman,Sia,1.357.076,9,16,38
45,Oh My God,Adele,1.350.010,2,69,2
46,Volví,Aventura; Bad Bunny,1.314.725,7,67,147
47,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.297.125,3,74,249
48,I AM WOMAN,Emmy Meli,1.266.487,48,83,2
49,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.262.648,1,73,284
50,It'll Be Okay,Shawn Mendes,1.257.943,50,79,2
51,DÁKITI,Bad Bunny; Jhayco,1.255.690,1,75,424
52,The Motto,Tiësto; Ava Max,1.248.886,52,88,2
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.234.716,1,72,367
54,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.228.054,54,80,36
55,Life Goes On,Oliver Tree,1.226.900,14,77,2
56,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.211.736,37,78,110
57,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.210.698,23,81,2
58,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.176.185,4,91,2
59,Tacones Rojos,Sebastian Yatra,1.143.474,59,87,41
60,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,1.138.465,60,142,2
