Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Beggin',Måneskin,7.071.961,1,1,51
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.274.188,2,2,13
3,good 4 u,Olivia Rodrigo,6.116.151,1,3,69
4,Bad Habits,Ed Sheeran,5.527.023,3,4,27
5,Kiss Me More (feat. SZA),Doja Cat; SZA,4.271.685,2,5,104
6,MONTERO (Call Me By Your Name),Lil Nas X,4.119.399,1,6,118
7,Todo De Ti,Rauw Alejandro,4.029.545,2,7,62
8,Yonaguni,Bad Bunny,3.762.537,3,8,48
9,I WANNA BE YOUR SLAVE,Måneskin,3.664.856,8,9,60
10,Permission to Dance,BTS,3.554.064,2,10,13
11,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.392.619,4,11,293
12,Qué Más Pues?,J Balvin; Maria Becerra,3.349.008,9,12,55
13,Butter,BTS,3.165.724,2,13,62
14,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,3.051.889,1,14,125
15,traitor,Olivia Rodrigo,2.954.036,7,15,62
16,deja vu,Olivia Rodrigo,2.873.147,3,16,112
17,AM Remix,Nio Garcia; J Balvin; Bad Bunny,2.637.478,11,17,27
18,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.612.970,3,18,90
19,Volando - Remix,Mora; Bad Bunny; Sech,2.477.474,19,19,14
20,drivers license,Olivia Rodrigo,2.362.112,1,21,195
21,Motley Crew,Post Malone,2.324.951,16,20,13
22,happier,Olivia Rodrigo,2.302.839,12,23,62
23,Ain't Shit,Doja Cat,2.271.113,22,22,27
24,Blinding Lights,The Weeknd,2.159.027,1,24,601
25,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.096.982,4,26,139
26,Astronaut In The Ocean,Masked Wolf,2.093.960,2,25,186
27,Heat Waves,Glass Animals,2.085.112,25,29,208
28,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.084.407,11,28,155
29,favorite crime,Olivia Rodrigo,2.047.495,11,27,62
30,Need to Know,Doja Cat,2.030.297,30,30,41
31,You Right,Doja Cat; The Weeknd,1.875.806,14,32,27
32,Pareja Del Año,Sebastian Yatra; Myke Towers,1.872.415,9,31,94
33,Watermelon Sugar,Harry Styles,1.773.681,4,34,613
34,Dynamite,BTS,1.768.312,1,33,335
35,jealousy jealousy,Olivia Rodrigo,1.731.692,14,35,62
36,RAPSTAR,Polo G,1.706.972,3,36,104
37,DÁKITI,Bad Bunny; Jhayco,1.672.047,1,37,265
38,NDA,Billie Eilish,1.653.603,14,38,13
39,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,1.610.141,31,40,34
40,The Business,Tiësto,1.604.472,8,41,262
41,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,1.591.076,15,39,21
42,Miénteme,TINI; Maria Becerra,1.589.647,40,42,83
43,Build a Bitch,Bella Poarch,1.544.523,20,43,69
44,Pepas,Farruko,1.534.007,44,45,10
45,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,1.513.286,26,44,36
46,Mood (feat. iann dior),24kGoldn; iann dior,1.498.352,1,47,346
47,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,1.488.249,46,46,62
48,911 (Remix),Sech; Jhayco,1.478.482,48,48,12
49,Rasputin,Majestic; Boney M.,1.411.509,35,51,93
50,brutal,Olivia Rodrigo,1.410.518,7,49,62
51,2/Catorce,Rauw Alejandro; Mr. Naisgai,1.392.786,29,50,76
52,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.374.663,51,53,55
53,Your Love (9PM),ATB; Topic; A7S,1.372.317,24,54,171
54,Freaks,Surf Curse,1.366.069,50,52,81
55,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.360.599,32,55,136
56,Heartbreak Anniversary,Giveon,1.346.163,8,58,162
57,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,1.340.989,57,59,23
58,Dinero,Trinidad Cardona,1.339.978,31,56,43
59,Thot Shit,Megan Thee Stallion,1.326.387,43,57,41
60,Run,OneRepublic,1.320.377,54,60,76
61,Save Your Tears,The Weeknd,1.300.641,2,61,197
62,Don't Start Now,Dua Lipa,1.292.859,2,63,629
63,ZITTI E BUONI,Måneskin,1.270.112,9,62,61
64,Someone You Loved,Lewis Capaldi,1.252.375,4,64,921
65,Entre Nosotros,Tiago PZK; LIT killah,1.215.808,65,66,12
66,Sweater Weather,The Neighbourhood,1.214.301,33,67,312
67,telepatía,Kali Uchis,1.206.024,2,65,156
68,EL MAKINON,KAROL G; Mariah Angeliq,1.186.554,28,68,118
69,Meu Pedaço de Pecado,João Gomes,1.168.890,43,72,22
70,Fiel,Los Legendarios; Wisin; Jhayco,1.163.655,7,69,157
71,BED,Joel Corry; RAYE; David Guetta,1.129.484,40,70,129
72,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.120.717,10,73,374
73,Goosebumps - Remix,Travis Scott; HVME,1.118.131,31,77,188
74,WITHOUT YOU,The Kid LAROI,1.116.188,6,74,233
75,Dance Monkey,Tones And I,1.112.229,1,79,735
76,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,1.108.557,2,71,139
77,Botella Tras Botella,Gera MX; Christian Nodal,1.096.216,4,76,90
78,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW; Travis Barker,1.092.994,56,75,49
79,512,Mora; Jhayco,1.091.527,55,78,82
80,Loco,Justin Quiles; Chimbala; Zion & Lennox,1.085.345,80,81,45
81,Arcade,Duncan Laurence,1.081.936,14,80,170
82,Sobrio,Maluma,1.063.216,82,82,13
83,Ram Pam Pam,NATTI NATASHA; Becky G,1.049.618,66,83,63
84,Iko Iko (My Bestie),Justin Wellington; Small Jam,1.044.927,62,86,48
85,positions,Ariana Grande,1.044.645,1,85,272
86,Circles,Post Malone,1.043.421,1,84,208
87,Bezos I,Bo Burnham,1.033.544,87,99,10
88,Love Again,Dua Lipa,1.025.442,49,88,6
89,Love Tonight (Edit),Shouse,1.019.016,89,91,17
90,Sal y Perrea,Sech,1.006.423,51,89,69
91,Before You Go,Lewis Capaldi,990.552,17,92,208
92,Roses - Imanbek Remix,SAINt JHN; Imanbek,977.830,2,100,574
93,2055,Sleepy Hallow,975.033,93,102,5
94,Believer,Imagine Dragons,973.924,15,97,208
95,Levitating,Dua Lipa,973.678,35,95,101
96,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,970.319,2,96,342
97,Talking to the Moon,Bruno Mars,970.247,42,101,123
98,Reckless,Madison Beer,966.865,78,112,25
99,In Da Getto,J Balvin; Skrillex,965.187,81,105,20
100,Up,Cardi B,964.896,13,98,167
101,enough for you,Olivia Rodrigo,961.002,10,94,62
102,Hold On,Justin Bieber,960.763,2,103,139
103,By Your Side (feat. Tom Grennan),Calvin Harris; Tom Grennan,959.700,58,106,48
104,2:50 Remix,MYA; TINI; Duki,947.996,76,104,29
105,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,947.809,1,107,208
106,lovely (with Khalid),Billie Eilish; Khalid,946.955,19,108,208
107,Shape of You,Ed Sheeran,939.096,1,113,208
108,Streets,Doja Cat,934.830,7,109,192
109,No Me Conocen (Remix) [con DUKI Rei & Tiago PZK],BANDIDO; Duki; Rei; Tiago PZK,927.018,107,110,28
110,KESI - Remix,Camilo; Shawn Mendes,923.093,88,111,7
111,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,922.108,2,116,237
112,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke; 21 Savage; 42 Dugg,921.170,25,87,6
113,you broke me first,Tate McRae,918.330,12,114,376
114,Demeanor (feat. Dua Lipa),Pop Smoke; Dua Lipa,916.933,35,90,6
115,Heather,Conan Gray,911.008,11,118,365
116,Perfect,Ed Sheeran,908.512,3,119,208
117,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,903.702,1,117,461
118,Señorita,Shawn Mendes; Camila Cabello,903.175,1,122,208
119,double take,dhruv,899.755,119,129,17
120,Riptide,Vance Joy,897.811,114,121,102
121,The Nights,Avicii,889.770,24,125,102
122,Ramenez la coupe à la maison,Vegedream,889.316,56,120,36
123,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke; Kanye West; Pusha T,888.272,22,93,6
124,Little Bit of Love,Tom Grennan,886.918,108,124,80
125,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,878.134,24,127,208
126,Smells Like Teen Spirit - Remastered,Nirvana,873.218,126,130,66
127,Daddy Issues,The Neighbourhood,872.196,91,126,39
128,Miss The Rage (feat. Playboi Carti),Trippie Redd; Playboi Carti,869.448,14,123,76
129,Memories,Maroon 5,866.699,2,134,208
130,Woo Baby (feat. Chris Brown),Pop Smoke; Chris Brown,859.314,51,115,6
131,Bandido,Myke Towers; Juhn,856.624,5,131,208
132,Take Me To Church,Hozier,850.907,91,137,186
133,FULANITO,Becky G; El Alfa,850.778,133,136,14
134,Runaway,AURORA,849.408,16,135,122
135,1 step forward 3 steps back,Olivia Rodrigo,849.074,12,132,62
136,Wasted Love (feat. Lagique),Ofenbach; Lagique,843.067,84,138,118
137,Here's Your Perfect,Jamie Miller,842.813,136,160,18
138,Another Love,Tom Odell,841.241,71,139,103
139,De Museo,Bad Bunny,838.686,37,128,16
140,What You Know Bout Love,Pop Smoke,829.402,5,141,311
141,penhasco.,Luísa Sonza,828.543,141,187,2
142,Counting Stars,OneRepublic,825.513,141,142,59
143,Hawái,Maluma,825.215,2,140,356
144,Wake Me Up,Avicii,823.572,4,146,96
145,Wild Side (feat. Cardi B),Normani; Cardi B,818.888,72,133,6
146,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,814.204,6,149,384
147,Yellow,Coldplay,813.046,117,155,25
148,Shallow,Lady Gaga; Bradley Cooper,812.227,2,150,208
149,goosebumps,Travis Scott,811.260,10,145,208
150,Tell Em,Cochise; $NOT,808.784,100,143,55
151,Bohemian Rhapsody - Remastered 2011,Queen,806.929,10,156,208
152,Cover Me In Sunshine,P!nk; Willow Sage Hart,806.007,56,152,116
153,Calling My Phone,Lil Tjay; 6LACK,802.040,3,147,160
154,34+35,Ariana Grande,801.747,2,154,265
155,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Tyler; The Creator; YoungBoy Never Broke Again; Ty Dolla $ign,800.437,13,148,27
156,Say You Won't Let Go,James Arthur,798.266,7,153,4
157,Red Light Green Light,DaBaby,795.334,109,144,27
158,Lucid Dreams,Juice WRLD,792.828,2,151,208
159,bad guy,Billie Eilish,792.013,1,161,208
160,MORENA,Luan Santana,786.970,97,175,7
161,late at night,Roddy Ricch,785.365,57,157,48
162,Adore You,Harry Styles,781.332,3,162,5
163,Aquelas Coisas,João Gomes,780.434,92,183,2
164,Holiday,KSI,778.930,57,159,8
165,Every Breath You Take,The Police,776.403,129,163,23
166,Mr. Brightside,The Killers,775.427,132,166,40
167,Woman,Doja Cat,773.259,63,172,3
168,Holy Smokes,Trippie Redd; Lil Uzi Vert,771.546,78,158,6
169,Dior,Pop Smoke,769.987,34,165,4
170,Dreams - 2004 Remaster,Fleetwood Mac,766.855,17,170,208
171,Ball If I Want To,DaBaby,765.693,80,167,11
172,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,765.479,1,168,349
173,death bed (coffee for your head),Powfu; beabadoobee,762.486,4,171,4
174,Não Não Vou,Mari Fernandez,762.374,70,189,27
175,Good Days,SZA,762.203,5,169,4
176,Sommergewitter,Pashanim,759.744,92,164,27
177,MI FAI IMPAZZIRE,BLANCO; Sfera Ebbasta,753.720,126,173,5
178,Breaking Me,Topic; A7S,749.416,6,174,5
179,One Dance,Drake; Wizkid; Kyla,747.003,5,181,5
180,All of Me,John Legend,745.032,76,176,4
181,In the End,Linkin Park,743.135,7,179,2
182,Ride It,Regard,738.990,12,182,5
183,Lost Cause,Billie Eilish,733.516,10,185,4
184,Wrecked,Imagine Dragons,732.226,49,184,3
185,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,731.524,14,178,82
186,AM,Nio Garcia; Flow La Movie,728.721,12,177,5
187,Another One Bites The Dust - Remastered 2011,Queen,728.258,32,192,5
188,Martin & Gina,Polo G,727.887,77,180,4
189,7 rings,Ariana Grande,727.248,1,193,3
190,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,726.487,42,188,195
191,His & Hers (feat. Don Toliver Lil Uzi Vert & Gunna),Internet Money; Gunna; Don Toliver; Lil Uzi Vert,725.352,76,186,3
192,As the World Caves In,Sarah Cothran,722.807,151,191,3
193,Closer,The Chainsmokers; Halsey,715.087,2,195,2
194,como si no importara,Emilia; Duki,711.673,190,190,2
195,The Hills,The Weeknd,710.215,24,198,3
196,Follow You,Imagine Dragons,710.115,46,196,5
197,Stoned at the Nail Salon,Lorde,707.957,197,—,1
198,Baby Me Atende,Matheus Fernandes; Dilsinho,707.779,79,—,1
199,Do I Wanna Know?,Arctic Monkeys,706.776,114,197,3
200,Our Song,Anne-Marie; Niall Horan,703.371,59,199,3
