Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,9.690.648,1,1,27
2,Todo De Ti,Rauw Alejandro,6.240.678,2,2,20
3,Yonaguni,Bad Bunny,6.150.294,3,3,6
4,MONTERO (Call Me By Your Name),Lil Nas X,5.169.744,1,4,76
5,Kiss Me More (feat. SZA),Doja Cat; SZA,4.860.416,2,6,62
6,deja vu,Olivia Rodrigo,4.721.953,3,7,70
7,Butter,BTS,4.601.853,2,5,20
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,4.018.269,1,8,83
9,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.992.689,4,9,251
10,traitor,Olivia Rodrigo,3.771.440,7,10,20
11,drivers license,Olivia Rodrigo,3.582.392,1,11,153
12,happier,Olivia Rodrigo,3.239.457,12,12,20
13,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.164.081,3,13,48
14,favorite crime,Olivia Rodrigo,3.096.659,11,14,20
15,Astronaut In The Ocean,Masked Wolf,2.928.268,2,15,144
16,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.906.759,4,16,97
17,Fiel,Los Legendarios; Wisin; Jhayco,2.801.175,7,18,115
18,Pareja Del Año,Sebastian Yatra; Myke Towers,2.776.499,9,19,52
19,I WANNA BE YOUR SLAVE,Måneskin,2.687.227,19,22,18
20,Lost Cause,Billie Eilish,2.652.040,10,17,8
21,Build a Bitch,Bella Poarch,2.625.127,20,20,27
22,brutal,Olivia Rodrigo,2.537.243,7,21,20
23,ZITTI E BUONI,Måneskin,2.389.830,9,23,19
24,Blinding Lights,The Weeknd,2.355.293,1,24,559
25,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.353.024,11,26,113
26,RAPSTAR,Polo G,2.315.799,3,25,62
27,AM,Nio Garcia; Flow La Movie,2.233.713,12,28,62
28,jealousy jealousy,Olivia Rodrigo,2.192.099,14,27,20
29,DÁKITI,Bad Bunny; Jhayco,2.155.007,1,30,223
30,enough for you,Olivia Rodrigo,2.092.991,10,29,20
31,Qué Más Pues?,J Balvin; Maria Becerra,2.001.742,31,33,13
32,Dynamite,BTS,2.000.751,1,32,293
33,2/Catorce,Rauw Alejandro; Mr. Naisgai,1.991.773,29,31,34
34,The Business,Tiësto,1.942.976,8,35,220
35,1 step forward 3 steps back,Olivia Rodrigo,1.835.221,12,34,20
36,telepatía,Kali Uchis,1.826.079,2,37,114
37,Heartbreak Anniversary,Giveon,1.824.691,8,36,120
38,Watermelon Sugar,Harry Styles,1.820.842,4,38,571
39,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.741.196,32,41,94
40,Botella Tras Botella,Gera MX; Christian Nodal,1.738.189,4,39,48
41,Heat Waves,Glass Animals,1.737.557,25,40,166
42,Save Your Tears,The Weeknd,1.725.306,2,42,155
43,Your Love (9PM),ATB; Topic; A7S,1.701.105,24,45,129
44,EL MAKINON,KAROL G; Mariah Angeliq,1.693.957,28,43,76
45,Rasputin,Majestic; Boney M.,1.650.000,44,46,51
46,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,1.636.040,14,44,40
47,Mood (feat. iann dior),24kGoldn; iann dior,1.596.773,1,48,304
48,Arcade,Duncan Laurence,1.557.453,14,50,128
49,Miénteme,TINI; Maria Becerra,1.555.208,46,49,41
50,Beggin',Måneskin,1.550.334,50,54,9
51,hope ur ok,Olivia Rodrigo,1.533.868,18,47,20
52,Hold On,Justin Bieber,1.465.938,2,51,97
53,BED,Joel Corry; RAYE; David Guetta,1.456.099,40,53,87
54,Goosebumps - Remix,Travis Scott; HVME,1.455.883,31,55,146
55,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,1.451.470,2,56,97
56,Don't Start Now,Dua Lipa,1.429.310,2,57,587
57,Bandido,Myke Towers; Juhn,1.422.681,5,52,166
58,Someone You Loved,Lewis Capaldi,1.395.551,4,58,879
59,512,Mora; Jhayco,1.337.225,55,60,40
60,late at night,Roddy Ricch,1.322.740,57,59,6
61,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.307.588,10,64,332
62,Up,Cardi B,1.298.108,13,62,125
63,Streets,Doja Cat,1.289.006,7,63,150
64,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.270.111,2,65,195
65,Your Power,Billie Eilish,1.265.046,3,61,42
66,911,Sech,1.258.473,22,66,115
67,WITHOUT YOU,The Kid LAROI,1.245.208,6,67,191
68,Sal y Perrea,Sech,1.244.484,51,68,27
69,We're Good,Dua Lipa,1.243.998,10,70,118
70,Sweater Weather,The Neighbourhood,1.243.868,33,69,270
71,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,1.218.656,58,73,20
72,Runaway,AURORA,1.215.653,16,71,80
73,Talking to the Moon,Bruno Mars,1.205.530,42,72,81
74,Run,OneRepublic,1.202.085,74,75,34
75,positions,Ariana Grande,1.185.850,1,76,230
76,Poblado,Crissin; Totoy El Frio; Natan & Shander,1.169.636,54,74,31
77,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.162.440,16,77,132
