Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,6.181.086,1,1,5
2,Easy On Me,Adele,5.557.741,1,2,34
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.931.742,1,3,131
4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.287.710,2,4,117
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.748.946,5,5,96
6,Heat Waves,Glass Animals,3.660.443,3,6,326
7,Shivers,Ed Sheeran,3.505.743,4,7,68
8,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,3.232.259,6,8,12
9,Bad Habits,Ed Sheeran,2.989.026,3,10,145
10,Pepas,Farruko,2.906.552,3,9,128
11,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.767.666,11,11,19
12,One Right Now (with The Weeknd),Post Malone; The Weeknd,2.702.126,7,15,12
13,MONEY,LISA,2.671.633,5,12,68
14,My Universe,Coldplay; BTS,2.608.919,3,14,54
15,Woman,Doja Cat,2.491.086,5,17,121
16,All Too Well (Taylor's Version),Taylor Swift,2.312.192,7,13,5
17,love nwantiti (ah ah ah),CKay,2.270.631,9,19,65
18,Red (Taylor's Version),Taylor Swift,2.245.616,4,16,5
19,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.221.611,13,20,63
20,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,2.187.460,20,22,16
21,Toxic,BoyWithUke,2.113.957,21,23,31
22,Already Dead,Juice WRLD,2.112.739,14,18,5
23,good 4 u,Olivia Rodrigo,2.106.180,1,24,187
24,Need to Know,Doja Cat,2.086.128,6,25,159
25,THATS WHAT I WANT,Lil Nas X,2.048.846,3,27,61
26,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,2.039.589,4,31,26
27,Happier Than Ever,Billie Eilish,2.014.056,6,29,110
28,Beggin',Måneskin,2.001.597,1,30,169
29,Kiss Me More (feat. SZA),Doja Cat; SZA,1.947.073,2,34,222
30,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift; Phoebe Bridgers,1.942.918,20,21,5
31,Do It To It,ACRAZE; Cherish,1.889.820,31,40,18
32,LA FAMA,ROSALÍA; The Weeknd,1.889.774,31,32,5
