Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,All I Want for Christmas Is You,Mariah Carey,5.775.682,1,4,41
2,abcdefu,GAYLE,5.053.356,1,1,28
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,5.028.883,1,2,156
4,Last Christmas,Wham!,4.883.244,2,7,29
5,Easy On Me,Adele,4.745.183,1,3,59
6,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.292.701,2,5,142
7,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,4.055.528,4,8,121
8,Rockin' Around The Christmas Tree,Brenda Lee,3.898.298,3,12,22
9,Heat Waves,Glass Animals,3.889.588,3,6,351
10,It's Beginning to Look a Lot like Christmas,Michael Bublé,3.837.759,3,13,23
11,Jingle Bell Rock,Bobby Helms,3.811.521,4,14,22
12,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.731.792,6,9,44
13,Santa Tell Me,Ariana Grande,3.456.834,3,19,22
14,It's the Most Wonderful Time of the Year,Andy Williams,3.226.747,6,25,22
15,Pepas,Farruko,3.199.084,3,16,153
16,Shivers,Ed Sheeran,3.176.537,4,10,93
17,Do It To It,ACRAZE; Cherish,2.898.829,14,20,43
18,Bad Habits,Ed Sheeran,2.890.944,3,18,170
19,Feliz Navidad,José Feliciano,2.745.669,9,35,17
20,Woman,Doja Cat,2.684.463,5,21,146
21,Snowman,Sia,2.675.240,9,29,22
22,Underneath the Tree,Kelly Clarkson,2.650.067,8,34,18
23,My Universe,Coldplay; BTS,2.562.541,3,23,79
24,good 4 u,Olivia Rodrigo,2.562.411,1,22,212
25,Mistletoe,Justin Bieber,2.537.674,11,37,19
26,Sleigh Ride,The Ronettes,2.408.700,11,51,17
27,Driving Home for Christmas - 2019 Remaster,Chris Rea,2.380.158,8,58,16
28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2.335.110,1,24,30
