Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,MONTERO (Call Me By Your Name),Lil Nas X,7.315.661,1,1,26
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,6.721.212,1,2,33
3,RAPSTAR,Polo G,4.330.244,3,3,12
4,Astronaut In The Ocean,Masked Wolf,4.115.436,2,4,94
5,Kiss Me More (feat. SZA),Doja Cat; SZA,3.767.386,5,5,12
6,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.591.591,6,7,201
7,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.583.393,4,6,47
8,deja vu,Olivia Rodrigo,3.457.871,5,8,20
9,Save Your Tears,The Weeknd,3.285.933,2,9,105
10,Fiel,Los Legendarios; Wisin; Jhayco,3.251.875,7,10,65
11,Heartbreak Anniversary,Giveon,3.160.698,8,11,70
12,drivers license,Olivia Rodrigo,3.132.326,1,12,103
13,telepatía,Kali Uchis,2.909.016,2,13,64
14,Blinding Lights,The Weeknd,2.654.694,1,14,509
15,DÁKITI,Bad Bunny; Jhayco,2.571.125,1,15,173
16,Hold On,Justin Bieber,2.500.688,2,16,47
17,The Business,Tiësto,2.451.898,8,18,170
18,Runaway,AURORA,2.445.136,17,17,30
19,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.410.029,13,19,63
20,Up,Cardi B,2.308.497,13,20,75
21,WITHOUT YOU,The Kid LAROI,1.963.761,6,22,141
22,Arcade,Duncan Laurence,1.953.268,14,21,78
23,Mood (feat. iann dior),24kGoldn; iann dior,1.936.222,1,23,254
24,Streets,Doja Cat,1.893.412,7,24,100
25,Bandido,Myke Towers; Juhn,1.884.163,5,25,116
26,Calling My Phone,Lil Tjay; 6LACK,1.841.896,3,26,68
27,Heat Waves,Glass Animals,1.815.728,25,27,116
28,Your Love (9PM),ATB; Topic; A7S,1.790.892,24,29,79
29,911,Sech,1.751.508,22,30,65
30,Watermelon Sugar,Harry Styles,1.749.673,4,31,521
31,AM,Nio Garcia; Flow La Movie,1.730.271,31,35,12
