Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Easy On Me,Adele,5.859.596,1,1,49
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,5.024.823,1,2,146
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.351.784,2,4,132
4,abcdefu,GAYLE,4.258.112,3,3,18
5,Heat Waves,Glass Animals,3.925.196,3,7,341
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.798.761,4,5,111
7,All I Want for Christmas Is You,Mariah Carey,3.766.798,1,10,31
8,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.693.212,6,6,34
9,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,3.479.379,1,8,20
10,Shivers,Ed Sheeran,3.213.824,4,9,83
11,Last Christmas,Wham!,3.007.522,2,18,19
12,Bad Habits,Ed Sheeran,2.885.507,3,13,160
13,Pepas,Farruko,2.857.242,3,12,143
14,Oh My God,Adele,2.774.934,2,11,13
15,My Universe,Coldplay; BTS,2.636.522,3,15,69
16,Do It To It,ACRAZE; Cherish,2.617.676,14,14,33
17,good 4 u,Olivia Rodrigo,2.617.235,1,22,202
18,Woman,Doja Cat,2.563.891,5,16,136
19,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.392.143,3,27,13
20,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,2.332.688,6,17,27
21,Jingle Bell Rock,Bobby Helms,2.283.261,4,31,12
22,MONEY,LISA,2.265.352,5,19,83
23,Kiss Me More (feat. SZA),Doja Cat; SZA,2.263.457,2,29,237
24,Rockin' Around The Christmas Tree,Brenda Lee,2.235.121,3,35,12
25,MONTERO (Call Me By Your Name),Lil Nas X,2.227.260,1,34,251
26,love nwantiti (ah ah ah),CKay,2.173.493,9,21,80
27,Need to Know,Doja Cat,2.164.234,6,24,174
28,Santa Tell Me,Ariana Grande,2.135.476,3,39,12
29,Toxic,BoyWithUke,2.122.023,19,23,46
30,One Right Now (with The Weeknd),Post Malone; The Weeknd,2.119.876,7,20,27
31,Beggin',Måneskin,2.109.619,1,28,184
32,Happier Than Ever,Billie Eilish,2.071.065,6,32,125
33,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.979.555,13,26,78
34,THATS WHAT I WANT,Lil Nas X,1.979.096,3,25,76
35,Ghost,Justin Bieber,1.942.083,28,30,55
36,Yonaguni,Bad Bunny,1.915.655,3,41,181
37,It's the Most Wonderful Time of the Year,Andy Williams,1.880.201,6,47,12
38,Blinding Lights,The Weeknd,1.858.396,1,42,734
39,traitor,Olivia Rodrigo,1.842.980,7,46,195
40,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.840.492,7,38,58
41,drivers license,Olivia Rodrigo,1.817.659,1,59,328
42,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,1.817.116,18,33,31
