Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Easy On Me,Adele,6.408.653,1,1,22
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,5.656.981,1,2,119
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,4.960.708,2,3,105
4,Shivers,Ed Sheeran,4.277.839,4,4,56
5,Heat Waves,Glass Animals,4.070.077,3,5,314
6,Bad Habits,Ed Sheeran,3.821.989,3,6,133
7,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.792.442,5,7,84
8,Pepas,Farruko,3.363.383,3,9,116
9,MONEY,LISA,3.353.782,5,8,56
10,My Universe,Coldplay; BTS,3.181.716,3,10,42
11,Woman,Doja Cat,3.012.679,5,11,109
12,love nwantiti (ah ah ah),CKay,2.806.942,9,12,53
13,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,2.697.867,4,13,14
14,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.661.904,13,14,51
15,good 4 u,Olivia Rodrigo,2.553.789,1,17,175
16,THATS WHAT I WANT,Lil Nas X,2.548.610,3,16,49
17,Overpass Graffiti,Ed Sheeran,2.527.050,10,15,7
18,Need to Know,Doja Cat,2.493.760,6,18,147
19,Beggin',Måneskin,2.442.542,1,19,157
20,Happier Than Ever,Billie Eilish,2.367.895,6,20,98
21,Kiss Me More (feat. SZA),Doja Cat; SZA,2.271.428,2,22,210
22,MONTERO (Call Me By Your Name),Lil Nas X,2.256.269,1,21,224
23,Life Goes On,Oliver Tree,2.212.056,14,23,64
24,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,2.098.891,7,24,31
25,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.944.796,23,25,66
26,Where Are You Now,Lost Frequencies; Calum Scott,1.908.752,26,27,67
27,traitor,Olivia Rodrigo,1.908.184,7,26,168
28,Toxic,BoyWithUke,1.866.918,28,28,19
29,Yonaguni,Bad Bunny,1.832.799,3,32,154
30,Blinding Lights,The Weeknd,1.832.714,1,31,707
31,Ghost,Justin Bieber,1.824.646,28,29,28
32,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,1.788.883,29,30,18
33,Anuel AA: Bzrp Music Sessions Vol. 46,Bizarrap; Anuel AA,1.771.516,33,—,1
34,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.754.440,4,33,399
35,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,1.668.296,4,34,63
36,Volví,Aventura; Bad Bunny,1.632.951,7,35,94
37,Todo De Ti,Rauw Alejandro,1.626.271,2,36,168
38,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.593.800,1,37,231
39,Sweater Weather,The Neighbourhood,1.581.469,33,38,418
40,Don't Be Shy,Tiësto; KAROL G,1.539.397,37,39,84
41,I Love You So,The Walters,1.522.313,39,46,25
42,Take My Breath - Single Version,The Weeknd,1.510.226,7,40,91
43,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.500.830,37,42,57
44,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.485.984,11,41,63
45,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.455.912,3,43,196
46,drivers license,Olivia Rodrigo,1.442.416,1,44,301
47,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,1.426.316,40,45,74
48,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,1.404.003,48,56,4
49,Watermelon Sugar,Harry Styles,1.345.490,4,49,719
50,Praise God,Kanye West,1.341.154,7,48,30
51,Butter,BTS,1.305.920,2,47,168
52,SG (with Ozuna Megan Thee Stallion & LISA of BLACKPINK),DJ Snake; Ozuna; Megan Thee Stallion; LISA,1.288.640,24,50,14
53,Fair Trade (with Travis Scott),Drake; Travis Scott,1.264.104,3,52,63
54,GHOST TOWN,Benson Boone,1.247.776,53,53,12
55,Bored,Billie Eilish,1.235.570,46,51,46
56,Cúrame,Rauw Alejandro,1.212.647,34,62,102
57,Volando - Remix,Mora; Bad Bunny; Sech,1.208.606,19,64,120
58,Índigo,Camilo; Evaluna Montaner,1.203.947,35,59,22
59,When We Were Young,Adele,1.201.424,24,55,26
60,The Feels,TWICE,1.201.087,52,54,35
61,Sobrio,Maluma,1.191.205,36,66,119
62,Someone You Loved,Lewis Capaldi,1.191.200,4,58,1027
63,I WANNA BE YOUR SLAVE,Måneskin,1.191.021,8,63,166
64,2055,Sleepy Hallow,1.187.075,30,61,111
65,In Da Getto,J Balvin; Skrillex,1.184.305,22,57,126
66,Ley Seca,Jhayco; Anuel AA,1.183.101,42,72,63
67,Get Into It (Yuh),Doja Cat,1.171.267,35,65,93
68,Dark Red,Steve Lacy,1.169.691,58,67,88
69,Don't Go Yet,Camila Cabello,1.168.860,28,68,105
70,DÁKITI,Bad Bunny; Jhayco,1.163.968,1,73,371
71,Rolling in the Deep,Adele,1.150.299,28,70,33
72,Qué Más Pues?,J Balvin; Maria Becerra,1.147.866,9,71,161
73,deja vu,Olivia Rodrigo,1.144.934,3,69,218
74,Happier Than Ever - Edit,Billie Eilish,1.137.598,68,76,57
75,You Right,Doja Cat; The Weeknd,1.135.404,14,78,133
76,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.131.436,4,75,245
77,Someone Like You,Adele,1.125.618,31,74,32
78,París,Ingratax,1.124.578,24,80,106
79,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.114.073,45,60,7
80,lovely (with Khalid),Billie Eilish; Khalid,1.100.282,19,79,314
81,Dynamite,BTS,1.091.088,1,77,441
82,Don't Start Now,Dua Lipa,1.087.675,2,81,735
83,Salimo de Noche,Tiago PZK; Trueno,1.083.754,83,87,10
84,Do It To It,ACRAZE; Cherish,1.059.636,84,94,6
85,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.043.929,22,90,70
86,Love In The Dark,Adele,1.035.659,40,82,26
87,edamame (feat. Rich Brian),bbno$; Rich Brian,1.029.331,74,89,75
88,Mood (feat. iann dior),24kGoldn; iann dior,1.028.411,1,88,452
89,happier,Olivia Rodrigo,1.016.593,12,85,168
90,Jugaste y Sufrí,Eslabon Armado; DannyLux,1.014.665,87,96,61
91,Acapulco,Jason Derulo,1.012.938,88,93,25
92,Freaks,Surf Curse,1.010.712,50,91,187
93,Save Your Tears,The Weeknd,1.009.588,2,97,303
94,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.004.667,11,98,133
95,LALISA,LISA,1.001.394,15,83,56
96,2step,Ed Sheeran,999.287,37,84,7
97,I GUESS I'M IN LOVE,Clinton Kane,993.002,68,92,77
98,Before You Go,Lewis Capaldi,992.931,17,95,314
99,Permission to Dance,BTS,983.981,2,86,119
100,Believer,Imagine Dragons,971.940,15,99,314
101,Perfect,Ed Sheeran,962.839,3,101,314
102,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,948.625,51,102,161
103,The Business,Tiësto,945.224,8,111,368
104,Hurricane,Kanye West,943.999,3,105,68
105,Girls Want Girls (with Lil Baby),Drake; Lil Baby,936.221,1,108,63
106,Yellow,Coldplay,932.022,92,106,47
107,All I Want for Christmas Is You,Mariah Carey,929.100,1,112,4
108,Nuestra Canción,Monsieur Periné; Vicente Garcia,927.172,76,104,12
109,Another Love,Tom Odell,926.854,71,110,47
110,Dandelions,Ruth B.,924.303,103,103,47
111,Shape of You,Ed Sheeran,919.752,1,109,314
112,Circles,Post Malone,916.038,1,115,314
113,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,914.641,1,117,314
114,Astronaut In The Ocean,Masked Wolf,910.451,2,113,292
115,Dance Monkey,Tones And I,907.385,1,118,841
116,positions,Ariana Grande,895.347,1,116,378
117,First Times,Ed Sheeran,892.042,31,100,7
118,Heather,Conan Gray,890.464,11,114,471
119,Smells Like Teen Spirit - Remastered,Nirvana,885.368,92,126,172
120,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,883.446,47,124,129
121,Visiting Hours,Ed Sheeran,883.382,19,107,7
122,Mon Amour - Remix,zzoilo; Aitana,872.513,115,143,67
123,Daddy Issues,The Neighbourhood,870.245,91,121,5
124,Sky,Playboi Carti,869.782,124,127,5
125,Shallow,Lady Gaga; Bradley Cooper,867.232,2,133,314
126,RAPSTAR,Polo G,866.542,3,129,210
127,Take Me To Church,Hozier,865.827,91,132,54
128,Careless Whisper,George Michael,865.464,128,134,6
129,Chosen (feat. Ty Dolla $ign),Blxst; Tyga; Ty Dolla $ign,864.212,79,123,102
130,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,861.087,11,147,261
131,Love Tonight (Edit),Shouse,860.439,34,131,123
132,WFM,RealestK,859.650,70,119,25
133,you broke me first,Tate McRae,858.506,12,122,5
134,Ain't Shit,Doja Cat,856.952,21,128,133
135,Love Again,Dua Lipa,856.612,49,130,112
136,Arcade,Duncan Laurence,856.556,14,120,276
137,All of Me,John Legend,855.197,76,135,12
138,Coração Cachorro,Avine Vinny; Matheus Fernandes,853.692,45,160,29
139,Pareja Del Año,Sebastian Yatra; Myke Towers,850.248,9,137,200
140,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,848.112,12,157,2
141,Entre Nosotros,Tiago PZK; LIT killah,847.604,31,146,118
142,Say You Won't Let Go,James Arthur,847.093,7,125,4
143,Classic,MKTO,846.856,124,136,33
144,Miénteme,TINI; Maria Becerra,844.621,37,144,189
145,The Nights,Avicii,840.502,24,139,208
146,SEJODIOTO,KAROL G,837.970,72,152,42
147,favorite crime,Olivia Rodrigo,835.691,11,138,4
148,Heartbreak Anniversary,Giveon,833.091,8,142,5
149,Without Me,Eminem,831.751,146,151,39
150,Counting Stars,OneRepublic,830.346,135,145,61
151,Mr. Brightside,The Killers,827.366,132,162,52
152,Let Somebody Go,Coldplay; Selena Gomez,825.602,21,140,21
153,Like I Can,Sam Smith,819.863,49,141,4
154,Una Nota,J Balvin; Sech,818.687,43,158,56
155,Jocelyn Flores,XXXTENTACION,817.990,2,148,5
156,Talking to the Moon,Bruno Mars,814.221,42,149,5
157,The Real Slim Shady,Eminem,812.078,121,159,58
158,Somebody That I Used To Know,Gotye; Kimbra,811.607,122,155,19
159,Set Fire to the Rain,Adele,811.464,46,156,4
160,goosebumps,Travis Scott,811.156,10,164,62
161,Memories,Maroon 5,811.078,2,150,4
162,Señorita,Shawn Mendes; Camila Cabello,800.486,1,153,314
163,No Role Modelz,J. Cole,799.641,106,165,4
164,Infinity,Jaymes Young,798.571,124,154,4
165,Photograph,Ed Sheeran,794.652,40,163,4
166,Gangsta's Paradise,Coolio; L.V.,794.319,127,170,67
167,Riptide,Vance Joy,794.007,114,169,5
168,Está Dañada,Ivan Cornejo,792.916,83,167,4
169,Bohemian Rhapsody - Remastered 2011,Queen,792.676,10,172,314
170,masquerade,siouxxie sixxsta,791.442,149,161,19
171,Arranhão - Ao Vivo,Henrique & Juliano,789.898,60,180,65
172,GALOPA,PEDRO SAMPAIO,782.972,105,191,7
173,jealousy jealousy,Olivia Rodrigo,781.451,14,168,4
174,FEEL ME??,Trueno,778.759,174,—,1
175,telepatía,Kali Uchis,778.394,2,174,4
176,Obsessed With You,Central Cee,773.950,120,173,3
177,Wildest Dreams (Taylor's Version),Taylor Swift,770.528,19,171,4
178,Every Breath You Take,The Police,767.976,129,185,62
179,Adore You,Harry Styles,764.480,3,179,3
180,AOK,Tai Verdes,761.006,101,183,4
181,Loco,Justin Quiles; Chimbala; Zion & Lennox,757.954,55,187,151
182,Thunder,Gabry Ponte; LUM!X; Prezioso,756.615,158,181,4
183,Falling,Harry Styles,755.793,18,175,4
184,Levitating,Dua Lipa,755.556,35,177,6
185,Blank Space,Taylor Swift,752.451,122,176,3
186,...And to Those I Love Thanks for Sticking Around,$uicideboy$,751.699,82,178,4
187,Wake Me Up,Avicii,749.448,4,189,2
188,bad guy,Billie Eilish,744.316,1,190,47
189,7 rings,Ariana Grande,742.356,1,188,3
190,The Hills,The Weeknd,742.132,24,192,3
191,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,741.385,2,186,4
192,Sexo Virtual,Rauw Alejandro,740.842,139,200,2
193,The Night We Met,Lord Huron,739.190,51,184,4
194,we fell in love in october,girl in red,739.075,131,182,4
195,Dictadura,Anuel AA,738.109,132,—,1
196,Head & Heart (feat. MNEK),Joel Corry; MNEK,736.962,10,199,2
197,Lucid Dreams,Juice WRLD,733.818,2,198,2
198,Till I Collapse,Eminem; Nate Dogg,725.363,124,196,2
199,Unfollow,Duki; Justin Quiles; Bizarrap,724.287,136,—,1
200,Roses - Imanbek Remix,SAINt JHN; Imanbek,722.922,2,—,1
