Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,9.790.074,1,1,25
2,Todo De Ti,Rauw Alejandro,6.310.263,2,2,18
3,Yonaguni,Bad Bunny,6.232.434,3,3,4
4,Butter,BTS,4.999.831,2,5,18
5,MONTERO (Call Me By Your Name),Lil Nas X,4.947.140,1,4,74
6,deja vu,Olivia Rodrigo,4.810.367,3,7,68
7,Kiss Me More (feat. SZA),Doja Cat; SZA,4.796.451,2,6,60
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,3.945.284,1,8,81
9,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.902.268,4,9,249
10,traitor,Olivia Rodrigo,3.814.129,7,10,18
11,drivers license,Olivia Rodrigo,3.648.338,1,11,151
12,happier,Olivia Rodrigo,3.273.621,12,13,18
13,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,3.167.150,3,12,46
14,favorite crime,Olivia Rodrigo,3.124.015,11,16,18
15,Lost Cause,Billie Eilish,2.937.583,10,18,6
16,Astronaut In The Ocean,Masked Wolf,2.871.871,2,15,142
17,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,2.854.453,4,17,95
18,Fiel,Los Legendarios; Wisin; Jhayco,2.719.690,7,14,113
19,Pareja Del Año,Sebastian Yatra; Myke Towers,2.715.818,9,19,50
20,brutal,Olivia Rodrigo,2.708.972,7,21,18
21,Build a Bitch,Bella Poarch,2.659.871,20,20,25
22,I WANNA BE YOUR SLAVE,Måneskin,2.584.520,22,23,16
23,ZITTI E BUONI,Måneskin,2.464.626,9,22,17
24,Blinding Lights,The Weeknd,2.254.767,1,25,557
25,RAPSTAR,Polo G,2.252.376,3,27,60
26,jealousy jealousy,Olivia Rodrigo,2.239.254,14,30,18
27,enough for you,Olivia Rodrigo,2.236.008,10,29,18
28,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.211.370,11,26,111
29,AM,Nio Garcia; Flow La Movie,2.189.780,12,24,60
30,DÁKITI,Bad Bunny; Jhayco,2.076.853,1,28,221
31,Dynamite,BTS,2.003.397,1,32,291
32,2/Catorce,Rauw Alejandro; Mr. Naisgai,1.964.434,29,31,32
33,1 step forward 3 steps back,Olivia Rodrigo,1.956.996,12,35,18
34,The Business,Tiësto,1.849.289,8,34,218
35,Qué Más Pues?,J Balvin; Maria Becerra,1.808.435,35,39,11
36,Heartbreak Anniversary,Giveon,1.807.651,8,38,118
37,telepatía,Kali Uchis,1.777.472,2,36,112
38,Watermelon Sugar,Harry Styles,1.749.326,4,37,569
39,Heat Waves,Glass Animals,1.717.159,25,41,164
40,Botella Tras Botella,Gera MX; Christian Nodal,1.704.262,4,33,46
41,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.674.733,32,43,92
42,Save Your Tears,The Weeknd,1.670.635,2,42,153
43,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,1.660.905,14,44,38
44,EL MAKINON,KAROL G; Mariah Angeliq,1.637.556,28,40,74
45,hope ur ok,Olivia Rodrigo,1.627.377,18,49,18
46,Your Love (9PM),ATB; Topic; A7S,1.589.538,24,47,127
47,Rasputin,Majestic; Boney M.,1.557.287,44,48,49
48,Mood (feat. iann dior),24kGoldn; iann dior,1.556.656,1,45,302
49,Miénteme,TINI; Maria Becerra,1.524.779,46,46,39
50,Arcade,Duncan Laurence,1.500.573,14,51,126
51,Hold On,Justin Bieber,1.445.134,2,54,95
52,Goosebumps - Remix,Travis Scott; HVME,1.444.006,31,52,144
53,Bandido,Myke Towers; Juhn,1.425.539,5,50,164
54,BED,Joel Corry; RAYE; David Guetta,1.387.267,40,60,85
55,Someone You Loved,Lewis Capaldi,1.364.400,4,58,877
56,Don't Start Now,Dua Lipa,1.357.164,2,57,585
57,late at night,Roddy Ricch,1.347.590,57,61,4
58,Your Power,Billie Eilish,1.332.245,3,63,40
59,Beggin',Måneskin,1.322.785,59,80,7
60,512,Mora; Jhayco,1.304.230,55,55,38
61,Up,Cardi B,1.275.350,13,64,123
62,Streets,Doja Cat,1.268.104,7,65,148
63,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,1.255.696,2,76,95
64,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.249.466,10,69,330
65,Sal y Perrea,Sech,1.247.860,51,53,25
66,911,Sech,1.244.813,22,62,113
67,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.242.130,2,59,193
68,Sweater Weather,The Neighbourhood,1.227.612,33,67,268
69,WITHOUT YOU,The Kid LAROI,1.227.538,6,66,189
70,Runaway,AURORA,1.226.990,16,68,78
71,We're Good,Dua Lipa,1.208.183,10,73,116
72,Poblado,Crissin; Totoy El Frio; Natan & Shander,1.197.168,54,56,29
73,Talking to the Moon,Bruno Mars,1.193.430,42,72,79
74,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.159.484,16,70,130
75,positions,Ariana Grande,1.159.305,1,77,228
76,Levitating,Dua Lipa,1.153.860,35,75,57
77,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,1.144.129,58,89,18
78,Run,OneRepublic,1.134.168,77,83,32
79,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.106.156,79,87,11
80,Dance Monkey,Tones And I,1.081.825,1,74,691
81,Freaks,Surf Curse,1.081.081,80,88,37
82,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole; Lil Baby,1.077.962,4,86,25
