Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.574.797,1,1,97
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.613.702,2,2,83
3,Heat Waves,Glass Animals,4.246.447,3,3,292
4,Bad Habits,Ed Sheeran,3.740.096,3,4,111
5,Shivers,Ed Sheeran,3.622.773,5,6,34
6,Pepas,Farruko,3.569.559,3,5,94
7,MONEY,LISA,3.518.475,7,7,34
8,Woman,Doja Cat,3.431.191,5,8,87
9,My Universe,Coldplay; BTS,3.348.785,3,9,20
10,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.300.268,8,10,62
11,love nwantiti (ah ah ah),CKay,3.175.529,9,11,31
12,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,3.021.699,7,12,9
13,good 4 u,Olivia Rodrigo,2.986.085,1,14,153
14,THATS WHAT I WANT,Lil Nas X,2.953.573,3,13,27
15,Beggin',Måneskin,2.903.266,1,15,135
16,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.852.032,16,16,29
17,Life Goes On,Oliver Tree,2.800.987,14,17,42
18,Need to Know,Doja Cat,2.765.519,6,18,125
19,MONTERO (Call Me By Your Name),Lil Nas X,2.733.751,1,19,202
20,Happier Than Ever,Billie Eilish,2.630.512,6,20,76
21,Kiss Me More (feat. SZA),Doja Cat; SZA,2.461.927,2,21,188
22,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,2.091.145,4,22,41
23,Yonaguni,Bad Bunny,2.040.168,3,23,132
24,traitor,Olivia Rodrigo,2.014.719,7,24,146
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.949.459,4,25,377
26,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.879.220,1,30,209
27,Volví,Aventura; Bad Bunny,1.875.120,7,28,72
28,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.874.671,28,29,44
29,Todo De Ti,Rauw Alejandro,1.871.120,2,27,146
