Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,6.576.491,1,1,96
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,5.614.859,2,2,82
3,Heat Waves,Glass Animals,4.192.012,3,3,291
4,Bad Habits,Ed Sheeran,3.702.281,3,4,110
5,Pepas,Farruko,3.577.937,3,5,93
6,Shivers,Ed Sheeran,3.575.016,6,6,33
7,MONEY,LISA,3.442.033,7,8,33
8,Woman,Doja Cat,3.385.892,5,7,86
9,My Universe,Coldplay; BTS,3.367.627,3,9,19
10,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.284.990,8,11,61
11,love nwantiti (ah ah ah),CKay,3.160.692,9,10,30
12,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,3.077.364,7,12,8
13,THATS WHAT I WANT,Lil Nas X,2.953.792,3,13,26
14,good 4 u,Olivia Rodrigo,2.952.733,1,14,152
15,Beggin',Måneskin,2.918.623,1,15,134
16,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,2.806.607,16,16,28
17,Life Goes On,Oliver Tree,2.775.432,14,17,41
18,Need to Know,Doja Cat,2.738.425,6,18,124
19,MONTERO (Call Me By Your Name),Lil Nas X,2.699.767,1,19,201
20,Happier Than Ever,Billie Eilish,2.606.794,6,20,75
21,Kiss Me More (feat. SZA),Doja Cat; SZA,2.429.079,2,21,187
22,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,2.117.849,4,22,40
23,Yonaguni,Bad Bunny,2.046.000,3,23,131
24,traitor,Olivia Rodrigo,2.015.165,7,24,145
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.913.013,4,25,376
26,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.900.415,11,27,40
27,Todo De Ti,Rauw Alejandro,1.882.183,2,26,145
28,Volví,Aventura; Bad Bunny,1.869.757,7,28,71
29,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.856.114,29,30,43
30,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.843.383,1,29,208
31,Fair Trade (with Travis Scott),Drake; Travis Scott,1.801.414,3,31,40
32,Blinding Lights,The Weeknd,1.776.091,1,32,684
33,Take My Breath - Single Version,The Weeknd,1.632.441,7,33,68
34,Where Are You Now,Lost Frequencies; Calum Scott,1.621.112,34,34,44
35,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.599.706,3,35,173
36,In Da Getto,J Balvin; Skrillex,1.577.876,22,36,103
37,drivers license,Olivia Rodrigo,1.573.491,1,37,278
38,I WANNA BE YOUR SLAVE,Måneskin,1.548.717,8,38,143
39,Don't Be Shy,Tiësto; KAROL G,1.547.515,37,39,61
40,Qué Más Pues?,J Balvin; Maria Becerra,1.509.959,9,41,138
41,LALISA,LISA,1.488.101,15,42,33
42,2055,Sleepy Hallow,1.478.956,30,40,88
43,Sweater Weather,The Neighbourhood,1.463.104,33,47,395
44,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,1.452.972,40,44,51
45,Butter,BTS,1.446.302,2,43,145
46,Bored,Billie Eilish,1.434.589,46,48,23
47,Cúrame,Rauw Alejandro,1.421.182,34,46,79
48,Get Into It (Yuh),Doja Cat,1.420.777,35,45,70
49,Sobrio,Maluma,1.373.475,36,50,96
50,Ley Seca,Jhayco; Anuel AA,1.339.011,42,49,40
51,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.315.904,51,51,34
52,Volando - Remix,Mora; Bad Bunny; Sech,1.308.939,19,57,97
53,deja vu,Olivia Rodrigo,1.306.206,3,52,195
54,Watermelon Sugar,Harry Styles,1.300.678,4,56,696
55,Girls Want Girls (with Lil Baby),Drake; Lil Baby,1.298.653,1,54,40
56,The Feels,TWICE,1.298.353,52,53,12
57,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.291.139,11,55,110
58,Don't Go Yet,Camila Cabello,1.274.689,28,59,82
59,Ghost,Justin Bieber,1.265.624,35,60,5
60,Coração Cachorro,Avine Vinny; Matheus Fernandes,1.248.241,58,77,6
61,Hurricane,Kanye West,1.244.578,3,61,45
62,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.236.063,22,62,47
63,MAMMAMIA,Måneskin,1.214.921,24,58,5
64,DÁKITI,Bad Bunny; Jhayco,1.206.717,1,64,348
65,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.194.627,4,63,222
66,Dark Red,Steve Lacy,1.188.156,58,65,65
67,París,Ingratax,1.165.956,24,72,83
68,Someone You Loved,Lewis Capaldi,1.161.163,4,70,1004
69,happier,Olivia Rodrigo,1.160.245,12,66,145
70,Dynamite,BTS,1.145.559,1,67,418
71,Permission to Dance,BTS,1.142.817,2,68,96
72,Mood (feat. iann dior),24kGoldn; iann dior,1.132.412,1,71,429
73,Arranhão - Ao Vivo,Henrique & Juliano,1.113.490,60,96,42
74,edamame (feat. Rich Brian),bbno$; Rich Brian,1.111.201,74,74,52
75,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.102.861,51,76,138
76,Don't Start Now,Dua Lipa,1.097.099,2,79,712
77,Freaks,Surf Curse,1.090.840,50,75,164
78,Last One Standing (feat. Polo G Mozzy & Eminem) - From Venom: Let There Be Carnage,Skylar Grey; Polo G; Mozzy; Eminem,1.085.358,39,69,13
79,lovely (with Khalid),Billie Eilish; Khalid,1.081.896,19,80,291
80,Happier Than Ever - Edit,Billie Eilish,1.079.617,76,78,34
81,Love Tonight (Edit),Shouse,1.066.647,34,81,100
82,Entre Nosotros,Tiago PZK; LIT killah,1.054.817,31,83,95
83,Love Again,Dua Lipa,1.033.240,49,84,89
84,I GUESS I'M IN LOVE,Clinton Kane,1.026.331,68,82,54
85,Perfect,Ed Sheeran,1.021.808,3,85,291
86,SEJODIOTO,KAROL G,1.016.965,72,97,19
87,Está Dañada,Ivan Cornejo,1.016.485,87,93,6
88,Ateo,C. Tangana; NATHY PELUSO,1.014.242,71,73,5
89,Jugaste y Sufrí,Eslabon Armado; DannyLux,1.009.271,87,87,38
90,Like I Can,Sam Smith,997.864,49,86,54
91,Wildest Dreams (Taylor's Version),Taylor Swift,992.915,19,91,26
92,Miénteme,TINI; Maria Becerra,989.710,37,88,166
93,Ain't Shit,Doja Cat,989.512,21,89,110
94,...And to Those I Love Thanks for Sticking Around,$uicideboy$,984.850,82,92,24
95,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,981.307,47,95,106
96,Astronaut In The Ocean,Masked Wolf,979.789,2,90,269
97,The Business,Tiësto,979.645,8,94,345
98,Revoada No Colchão,Zé Felipe; Marcynho Sensação,966.779,87,133,5
99,Before You Go,Lewis Capaldi,966.506,17,99,291
